lexeme	ambiguous	mode	model	score
인정	1	general	bert	74.5509
생산	0	general	bert	74.519
지속	1	general	bert	74.5517
필요	0	general	bert	74.7029
안목	1	general	bert	74.7136
아이	1	general	bert	75.0836
편안	0	general	bert	75.094
행복	1	general	bert	75.1667
광장	0	general	bert	75.1354
역풍	1	general	bert	75.1041
주인	1	general	bert	75.1144
꼴	0	general	bert	75.0832
애	1	general	bert	75.0208
종사	0	general	bert	74.9896
여행	1	general	bert	74.8652
동작	1	general	bert	74.8756
모욕	0	general	bert	74.886
일	1	general	bert	74.969
형	1	general	bert	75.0103
대회	1	general	bert	75.1129
창당	0	general	bert	75.1232
하노이	0	general	bert	75.1334
제출	1	general	bert	75.1538
수석	0	general	bert	75.0922
범인	0	general	bert	75.0614
계획	1	general	bert	74.8775
의자	1	general	bert	74.8877
이내	0	general	bert	74.898
단추	0	general	bert	74.8674
열매	0	general	bert	74.8879
의결	0	general	bert	74.9084
아테네	0	general	bert	74.8779
전화	1	general	bert	74.8881
원조	1	general	bert	74.8983
점검	0	general	bert	74.9085
시인	1	general	bert	74.9289
통로	1	general	bert	74.9391
강	1	general	bert	74.9696
저서	0	general	bert	74.9797
부품	0	general	bert	74.9899
종류	1	general	bert	74.8988
총	0	general	bert	74.8685
선출	0	general	bert	74.8382
부문	0	general	bert	74.8079
해결	1	general	bert	74.6269
선장	0	general	bert	74.5968
전제	0	general	bert	74.5667
압력	1	general	bert	74.5872
게임	1	general	bert	74.5974
충성	0	general	bert	74.5674
시대	1	general	bert	74.6388
급	0	general	bert	74.5491
규칙	0	general	bert	74.5192
칼	0	general	bert	74.4894
화음	0	general	bert	74.4996
위	1	general	bert	74.581
예외	0	general	bert	74.5911
법률	1	general	bert	74.6013
최초	0	general	bert	74.6114
통신	1	general	bert	74.6215
압도	0	general	bert	74.5918
고정	1	general	bert	74.6019
장마	0	general	bert	74.6221
공연	1	general	bert	74.5628
윤기	0	general	bert	74.5332
공시	1	general	bert	74.5433
채택	0	general	bert	74.5534
선로	0	general	bert	74.5238
어버이	0	general	bert	74.5339
의회	0	general	bert	74.4748
출처	0	general	bert	74.4849
개인	1	general	bert	74.5152
자	0	general	bert	74.4563
개정	1	general	bert	74.5168
잠깐	0	general	bert	74.5268
신설	0	general	bert	74.4388
단체	1	general	bert	74.4589
취임	0	general	bert	74.509
감독	1	general	bert	74.5988
운전	0	general	bert	74.5696
곳	1	general	bert	74.308
대책	1	general	bert	74.348
위험	0	general	bert	74.368
맛	1	general	bert	74.3879
주장	1	general	bert	74.4078
고속	0	general	bert	74.3789
중간	1	general	bert	74.3988
신생	0	general	bert	74.3699
자세	1	general	bert	74.3798
제안	1	general	bert	74.351
보호	1	general	bert	74.361
영향	1	general	bert	74.2172
전말	0	general	bert	74.2272
검색	0	general	bert	74.1699
임금	0	general	bert	74.1413
곁	0	general	bert	74.1712
부대	1	general	bert	74.1811
재개	1	general	bert	74.201
수분	0	general	bert	74.1439
거장	0	general	bert	74.1154
모양	0	general	bert	74.0015
남편	1	general	bert	73.6058
제한	0	general	bert	73.6159
주소	0	general	bert	73.5878
치즈	0	general	bert	73.5979
이틀	0	general	bert	73.6079
시야	1	general	bert	73.618
주문	1	general	bert	73.628
측근	0	general	bert	73.6
재난	0	general	bert	73.6101
기억	1	general	bert	73.4422
기회	1	general	bert	73.4624
휘장	0	general	bert	73.4345
직후	0	general	bert	73.4446
즐거움	0	general	bert	73.4547
완화	1	general	bert	73.4268
축제	1	general	bert	73.3712
생활	1	general	bert	73.3813
무기	1	general	bert	73.3914
초반	1	general	bert	73.4014
소형	0	general	bert	73.3737
본질	0	general	bert	73.3459
졸업	1	general	bert	73.356
수염	0	general	bert	73.3283
공짜	0	general	bert	73.3384
자격	1	general	bert	73.3484
문구	0	general	bert	73.3208
검사	1	general	bert	73.3409
용역	0	general	bert	73.3509
비교	1	general	bert	73.371
난리	0	general	bert	73.3434
원천	1	general	bert	73.3534
번영	0	general	bert	73.3258
여유	1	general	bert	73.3559
개전	0	general	bert	73.3283
의도	1	general	bert	73.3483
인류	1	general	bert	73.3683
핵심	0	general	bert	73.3983
재생	1	general	bert	73.4082
이용	1	general	bert	73.448
국	0	general	bert	73.4206
삶	0	general	bert	73.2836
원망	0	general	bert	73.2289
피	0	general	bert	73.2016
지금	1	general	bert	73.2116
죄	1	general	bert	73.2316
발표	1	general	bert	73.2714
후원	1	general	bert	73.2813
노인	0	general	bert	73.3407
잠	0	general	bert	73.205
뜻	1	general	bert	73.2249
역대	1	general	bert	73.2374
대함	0	general	bert	73.2103
혁신	0	general	bert	73.2202
희망	1	general	bert	73.2597
인원	0	general	bert	73.2695
전시	1	general	bert	73.2794
집합	0	general	bert	73.2524
파괴	1	general	bert	73.2622
사실	1	general	bert	73.3797
근거	1	general	bert	73.3895
행운	0	general	bert	73.3358
국수	0	general	bert	73.2019
설	1	general	bert	73.2117
저항	1	general	bert	73.2215
시절	1	general	bert	73.2799
티브이	0	general	bert	73.2897
예방	1	general	bert	73.3091
개교	0	general	bert	73.2558
스스로	0	general	bert	73.2292
공약	0	general	bert	73.1495
차이	0	general	bert	73.1592
연설	0	general	bert	73.169
애초	1	general	bert	73.1884
사항	0	general	bert	73.1981
이후	1	general	bert	73.3621
모시	0	general	bert	73.3094
계속	1	general	bert	73.3477
모임	0	general	bert	73.3214
비	1	general	bert	73.3501
개봉	0	general	bert	73.3238
밥	1	general	bert	73.3429
차주	1	general	bert	73.3166
경쟁	0	general	bert	73.3548
사고	1	general	bert	73.3929
절반	0	general	bert	73.4118
선임	1	general	bert	73.3857
식품	0	general	bert	73.3951
남자	1	general	bert	73.4141
반	1	general	bert	73.4236
진출	1	general	bert	73.4614
인기	1	general	bert	73.4803
군대	0	general	bert	73.4897
경계	1	general	bert	73.5085
대표	1	general	bert	73.6396
난색	0	general	bert	73.5876
통일	0	general	bert	73.5616
요절	0	general	bert	73.5356
개원	1	general	bert	73.545
폴	0	general	bert	73.519
장편	1	general	bert	73.5377
진심	0	general	bert	73.46
공군	0	general	bert	73.4342
농사	0	general	bert	73.3826
신약	0	general	bert	73.3568
날씨	0	general	bert	73.3942
건축	0	general	bert	73.3684
베트남	0	general	bert	73.3778
대중	0	general	bert	73.352
동일	0	general	bert	73.3006
정비	1	general	bert	73.3193
당초	0	general	bert	73.268
새	1	general	bert	73.2774
음료	0	general	bert	73.2867
라이터	0	general	bert	73.2961
인상	1	general	bert	73.3147
연구	1	general	bert	73.4168
감상	1	general	bert	73.4353
연결	1	general	bert	73.3588
움직임	1	general	bert	73.3681
국정	1	general	bert	73.3773
숙제	1	general	bert	73.3865
보합	0	general	bert	73.3958
수주	1	general	bert	73.405
층	1	general	bert	73.4234
방법	0	general	bert	73.2711
경선	0	general	bert	73.1952
국회	1	general	bert	73.0186
계곡	0	general	bert	73.0279
온라인	0	general	bert	73.0557
형태	1	general	bert	73.0835
사형	0	general	bert	73.0584
수익	1	general	bert	73.0862
영문	0	general	bert	73.0611
마비	1	general	bert	73.0703
하위	0	general	bert	73.0796
애정	1	general	bert	73.098
이미지	1	general	bert	73.073
매력	0	general	bert	73.0914
행위	1	general	bert	73.1098
고객	1	general	bert	73.1466
재정	1	general	bert	73.1557
신체	0	general	bert	73.1058
평생	0	general	bert	73.1241
이름	1	general	bert	73.1516
이웃	0	general	bert	73.1608
자녀	0	general	bert	73.1359
축하	0	general	bert	73.145
시행	1	general	bert	73.1724
외부	1	general	bert	73.1997
리더십	0	general	bert	73.2088
태도	1	general	bert	73.2179
상가	1	general	bert	73.227
주체	1	general	bert	73.2361
발생	0	general	bert	73.1369
현장	1	general	bert	73.1823
이모	0	general	bert	73.1575
회담	0	general	bert	73.1757
휴식	0	general	bert	73.1016
미	1	general	bert	73.1197
허기	0	general	bert	73.1288
프로	1	general	bert	73.1469
보강	0	general	bert	73.1559
차관	0	general	bert	73.1313
가을	0	general	bert	73.0821
연말	0	general	bert	73.0912
경영	0	general	bert	73.0175
두려움	0	general	bert	73.0265
차원	1	general	bert	73.0627
영리	0	general	bert	73.0382
싸움	0	general	bert	73.0473
처리	1	general	bert	73.0834
장관	1	general	bert	73.1463
회보	0	general	bert	73.1553
바람	1	general	bert	73.2
조선	1	general	bert	73.2089
모두	0	general	bert	73.2357
고집	0	general	bert	73.2446
기능	1	general	bert	73.2535
성분	0	general	bert	73.2291
가정	1	general	bert	73.2469
임기	1	general	bert	73.1983
시스템	0	general	bert	73.2072
변론	0	general	bert	73.1829
세부	0	general	bert	73.1586
작년	0	general	bert	73.1675
학습	0	general	bert	73.1764
방문	1	general	bert	73.2385
지급	0	general	bert	73.2474
선행	0	general	bert	73.2562
커피	1	general	bert	73.265
대처	1	general	bert	73.2739
시합	0	general	bert	73.2915
격리	0	general	bert	73.2673
조정	1	general	bert	73.285
봉투	0	general	bert	73.3377
유명	0	general	bert	73.2895
바탕	1	general	bert	73.2983
규모	1	general	bert	73.1059
파동	0	general	bert	73.082
의지	1	general	bert	73.0908
등장	1	general	bert	73.0996
멸치	0	general	bert	73.1084
끈	0	general	bert	73.0845
별도	1	general	bert	73.0606
무대	1	general	bert	73.0958
실상	0	general	bert	73.0719
점수	0	general	bert	73.0242
넋	0	general	bert	73.033
지인	0	general	bert	73.0091
이야기	1	general	bert	73.0179
셀프	0	general	bert	73.0267
기원	1	general	bert	73.0355
편성	1	general	bert	73.0443
답	1	general	bert	73.0531
악화	1	general	bert	73.0619
재물	0	general	bert	73.0381
마력	0	general	bert	73.0469
직업	0	general	bert	73.0556
지원	1	general	bert	73.0319
충치	0	general	bert	73.0407
그룹	1	general	bert	73.0582
향기	0	general	bert	72.987
충격	1	general	bert	72.9958
중독	1	general	bert	73.0045
운동	1	general	bert	73.0308
장남	0	general	bert	73.0395
재판	0	general	bert	73.0159
표정	0	general	bert	73.0508
종전	1	general	bert	73.0272
모집	0	general	bert	73.0359
부과	1	general	bert	73.0446
한은	0	general	bert	73.0533
지침	0	general	bert	73.062
표현	0	general	bert	73.0707
부담	1	general	bert	73.0968
시설	0	general	bert	73.0732
작가	0	general	bert	73.0992
감사	1	general	bert	73.1338
돈	1	general	bert	73.28
라면	0	general	bert	73.3056
개선	1	general	bert	73.3652
만찬	0	general	bert	73.3737
이념	0	general	bert	73.327
고생	0	general	bert	73.3355
성	1	general	bert	73.3439
관심	1	general	bert	73.1808
범위	1	general	bert	73.1893
우수	0	general	bert	73.1429
가축	0	general	bert	73.1196
정부	1	general	bert	73.3333
별명	0	general	bert	73.3103
피아니스트	0	general	bert	73.327
선수	1	general	bert	73.3438
맥주	0	general	bert	73.3522
합	1	general	bert	73.3605
구간	1	general	bert	73.3939
지방	1	general	bert	73.4023
인절미	0	general	bert	73.4106
성품	0	general	bert	73.4189
야당	0	general	bert	73.4522
전진	0	general	bert	73.4292
변화	0	general	bert	73.4624
고층	1	general	bert	73.4395
프로젝트	1	general	bert	73.4477
활동	1	general	bert	73.4726
동네	0	general	bert	73.4808
방귀	0	general	bert	73.4974
줄	1	general	bert	73.5056
피아노	0	general	bert	73.4827
댁	0	general	bert	73.437
드라마	1	general	bert	73.4618
운행	1	general	bert	73.47
세원	0	general	bert	73.4783
적성	1	general	bert	73.4865
지혜	0	general	bert	73.5112
근로	0	general	bert	73.4884
우울	0	general	bert	73.4656
통풍	0	general	bert	73.4428
정도	1	general	bert	73.5167
위반	1	general	bert	73.4713
유효	0	general	bert	73.4795
고개	1	general	bert	73.504
방안	1	general	bert	73.3456
서명	1	general	bert	73.362
면제	0	general	bert	73.3395
포인트	1	general	bert	73.3169
장사	0	general	bert	73.2944
오늘	1	general	bert	73.2044
가결	0	general	bert	73.182
약속	0	general	bert	73.1984
상위	0	general	bert	73.176
노력	1	general	bert	73.2252
의미	1	general	bert	73.1357
벽	1	general	bert	73.1521
논평	0	general	bert	73.1685
능력	1	general	bert	73.2176
할인	0	general	bert	73.1952
고장	1	general	bert	73.2116
문제	1	general	bert	73.3898
선거	1	general	bert	73.438
텔레비전	0	general	bert	73.446
요구	1	general	bert	73.47
기록	1	general	bert	73.494
승인	1	general	bert	73.5099
제시	1	general	bert	73.5259
매출	0	general	bert	73.5656
뿌리	1	general	bert	73.5736
투표	0	general	bert	73.6053
리노	0	general	bert	73.6132
망치	0	general	bert	73.6211
작업	1	general	bert	73.6448
길	1	general	bert	73.7548
취재	0	general	bert	73.7627
정성	1	general	bert	73.7783
민간	0	general	bert	73.7344
설립	0	general	bert	73.7422
주시	0	general	bert	73.7202
부실	0	general	bert	73.6983
기자	1	general	bert	73.7139
발음	0	general	bert	73.7218
명분	1	general	bert	73.7452
성공	1	general	bert	73.7841
내년	0	general	bert	73.8398
모범	0	general	bert	73.8475
확장	0	general	bert	73.8552
수준	1	general	bert	73.9015
가동	0	general	bert	73.8579
위기	1	general	bert	73.8656
소통	1	general	bert	73.881
제목	0	general	bert	73.8887
통제	1	general	bert	73.8452
전	1	general	bert	73.9296
책	1	general	bert	73.9918
아들	0	general	bert	73.9994
어깨	0	general	bert	74.0146
확정	1	general	bert	74.0298
공포	1	general	bert	74.0449
책상	0	general	bert	74.06
지정	1	general	bert	74.0827
물가	0	general	bert	74.0902
연락	1	general	bert	74.1053
틀	1	general	bert	74.1129
유작	0	general	bert	74.1204
동력	0	general	bert	74.0988
의식	1	general	bert	74.1064
확충	0	general	bert	74.1214
씨	1	general	bert	74.1289
금리	0	general	bert	74.0859
귀환	0	general	bert	74.0934
정돈	0	general	bert	74.0719
조성	1	general	bert	74.087
분위기	1	general	bert	74.1095
처벌	0	general	bert	74.117
훈련	1	general	bert	74.1245
초대	1	general	bert	74.1319
진행	1	general	bert	74.1618
화가	0	general	bert	74.1404
협의	1	general	bert	74.0762
방한	1	general	bert	74.0548
마음	1	general	bert	74.4312
그림	0	general	bert	74.3044
등록	1	general	bert	74.3262
거금	0	general	bert	74.3052
성적	1	general	bert	74.3197
평화	1	general	bert	74.3488
향후	0	general	bert	74.3706
취소	0	general	bert	74.3495
각주	0	general	bert	74.3285
내용	1	general	bert	74.3358
외투	0	general	bert	74.343
비용	1	general	bert	74.301
발급	0	general	bert	74.3083
단순	0	general	bert	74.2873
수	1	general	bert	74.3091
모델	1	general	bert	74.3236
의욕	0	general	bert	74.3308
집	1	general	bert	74.4889
내심	0	general	bert	74.4961
아버지	1	general	bert	74.5388
쥐	1	general	bert	74.546
공정	1	general	bert	74.5602
고민	0	general	bert	74.5744
공석	1	general	bert	74.5815
전원	0	general	bert	74.5886
지역	1	general	bert	74.6451

Average score: 70.8467
