lexeme	ambiguous	mode	model	score
이혼	0	uniformed	ft	41.7513
감기	0	uniformed	ft	41.7248
연수	1	uniformed	ft	41.7617
심의	0	uniformed	ft	41.7986
영남	0	uniformed	ft	41.8354
모면	0	uniformed	ft	41.809
자질	0	uniformed	ft	41.8458
원주	0	uniformed	ft	41.8193
입찰	0	uniformed	ft	41.7929
현대	0	uniformed	ft	41.8297
피겨	0	uniformed	ft	41.8033
통지	0	uniformed	ft	41.8399
비아이에스	0	uniformed	ft	41.8766
디자인	0	uniformed	ft	41.8502
생태	0	uniformed	ft	41.8239
내색	0	uniformed	ft	41.7976
육수	0	uniformed	ft	41.7714
동석	0	uniformed	ft	41.8079
자본	0	uniformed	ft	41.7817
스위스	0	uniformed	ft	41.7555
뼈	0	uniformed	ft	41.7293
수명	1	uniformed	ft	41.7032
패션	0	uniformed	ft	41.7397
경성	0	uniformed	ft	41.7761
전도	0	uniformed	ft	41.75
막	0	uniformed	ft	41.7239
숙취	0	uniformed	ft	41.6979
파열	0	uniformed	ft	41.6719
영예	0	uniformed	ft	41.7082
대피	0	uniformed	ft	41.6822
연장	1	uniformed	ft	41.7186
재가	1	uniformed	ft	41.7548
소신	0	uniformed	ft	41.7289
국부	0	uniformed	ft	41.7029
진실	1	uniformed	ft	41.677
모자이크	0	uniformed	ft	41.7132
외환	0	uniformed	ft	41.6873
순리	0	uniformed	ft	41.6615
공방	1	uniformed	ft	41.6976
초임	0	uniformed	ft	41.7337
추세	0	uniformed	ft	41.7079
담화	1	uniformed	ft	41.744
안개	0	uniformed	ft	41.78
죄질	0	uniformed	ft	41.7542
매연	0	uniformed	ft	41.7901
야외	0	uniformed	ft	41.7643
귀추	0	uniformed	ft	41.7386
항목	0	uniformed	ft	41.7129
치질	0	uniformed	ft	41.6872
직장	1	uniformed	ft	41.7231
정년	0	uniformed	ft	41.6974
글	1	uniformed	ft	41.7333
인플레이션	0	uniformed	ft	41.7076
북송	0	uniformed	ft	41.682
대구	0	uniformed	ft	41.6564
대권	0	uniformed	ft	41.6309
융합	1	uniformed	ft	41.6667
추적	0	uniformed	ft	41.7024
레드	0	uniformed	ft	41.6769
가해	0	uniformed	ft	41.6514
한중	0	uniformed	ft	41.687
궤도	0	uniformed	ft	41.6616
혼사	0	uniformed	ft	41.6972
지부	0	uniformed	ft	41.7328
군수	1	uniformed	ft	41.7683
독재	0	uniformed	ft	41.7428
하락	0	uniformed	ft	41.7783
전담	0	uniformed	ft	41.8138
증인	1	uniformed	ft	41.8491
잠복	0	uniformed	ft	41.8237
장례	0	uniformed	ft	41.7983
공허	0	uniformed	ft	41.7729
정세	1	uniformed	ft	41.8083
논쟁	0	uniformed	ft	41.7829
주눅	0	uniformed	ft	41.8182
탁구	0	uniformed	ft	41.7929
레미콘	0	uniformed	ft	41.7676
색소	0	uniformed	ft	41.8028
마감	0	uniformed	ft	41.838
갈등	0	uniformed	ft	41.8127
등	0	uniformed	ft	41.8478
테스트	0	uniformed	ft	41.8829
원년	0	uniformed	ft	41.8577
전송	0	uniformed	ft	41.8324
염치	0	uniformed	ft	41.8675
부족	1	uniformed	ft	41.9025
강공	0	uniformed	ft	41.8773
상류	0	uniformed	ft	41.9122
통상	0	uniformed	ft	41.887
쟁점	0	uniformed	ft	41.9219
관례	0	uniformed	ft	41.9568
명예	1	uniformed	ft	41.9916
폐차	0	uniformed	ft	41.9664
조류	0	uniformed	ft	41.9413
라섹	0	uniformed	ft	41.9162
자사	0	uniformed	ft	41.8911
특구	0	uniformed	ft	41.866
며느리	0	uniformed	ft	41.841
간	0	uniformed	ft	41.8757
브랜드	0	uniformed	ft	41.8507
적응	1	uniformed	ft	41.8258
어른	1	uniformed	ft	41.8605
제외	1	uniformed	ft	41.8951
안과	0	uniformed	ft	41.8702
차별	0	uniformed	ft	41.8452
주	1	uniformed	ft	41.8798
순회	0	uniformed	ft	41.9144
시국	0	uniformed	ft	41.8895
은총	0	uniformed	ft	41.924
추천	0	uniformed	ft	41.8991
스포츠	0	uniformed	ft	41.8743
차명	0	uniformed	ft	41.8494
살인	0	uniformed	ft	41.8246
내륙	0	uniformed	ft	41.8591
랜드마크	0	uniformed	ft	41.8343
손상	0	uniformed	ft	41.8096
은퇴	0	uniformed	ft	41.7849
산맥	0	uniformed	ft	41.8193
말미	0	uniformed	ft	41.7946
비중	1	uniformed	ft	41.8289
기항	0	uniformed	ft	41.8042
활력	0	uniformed	ft	41.8385
조화	1	uniformed	ft	41.8728
수의	0	uniformed	ft	41.8481
현찰	0	uniformed	ft	41.8235
라인	0	uniformed	ft	41.7989
관리	1	uniformed	ft	41.8331
너바나	0	uniformed	ft	41.8673
비타민	0	uniformed	ft	41.8427
연승	0	uniformed	ft	41.8768
개념	1	uniformed	ft	41.9109
평등	0	uniformed	ft	41.8864
동향	1	uniformed	ft	41.8618
탈세	0	uniformed	ft	41.8373
한미	0	uniformed	ft	41.8713
장려	0	uniformed	ft	41.9053
방황	1	uniformed	ft	41.9393
스와트	0	uniformed	ft	41.9731
친미	0	uniformed	ft	41.9487
대결	1	uniformed	ft	41.9825
진보	0	uniformed	ft	42.0163
과표	0	uniformed	ft	42.0501
수퍼마켓	0	uniformed	ft	42.0256
지향	1	uniformed	ft	42.0593
강행	1	uniformed	ft	42.093
단층	0	uniformed	ft	42.0686
사색	0	uniformed	ft	42.0441
안티	0	uniformed	ft	42.0197
농부	0	uniformed	ft	42.0534
과속	0	uniformed	ft	42.029
연좌	0	uniformed	ft	42.0626
범죄	0	uniformed	ft	42.0382
데이트	0	uniformed	ft	42.0139
말썽	0	uniformed	ft	42.0474
런던	0	uniformed	ft	42.0809
저변	0	uniformed	ft	42.0566
호의	0	uniformed	ft	42.0901
식당	1	uniformed	ft	42.1235
옌지	0	uniformed	ft	42.0992
방학	0	uniformed	ft	42.0749
공격	1	uniformed	ft	42.0507
태블릿	0	uniformed	ft	42.0265
적미	0	uniformed	ft	42.0598
실랑이	0	uniformed	ft	42.0932
실수	1	uniformed	ft	42.1264
여야	0	uniformed	ft	42.1597
극장	0	uniformed	ft	42.1929
입국	1	uniformed	ft	42.226
보선	0	uniformed	ft	42.2592
친권	0	uniformed	ft	42.2923
고위	0	uniformed	ft	42.3253
카지노	0	uniformed	ft	42.3583
물색	0	uniformed	ft	42.3913
공황	0	uniformed	ft	42.3671
습관	0	uniformed	ft	42.4
초역	0	uniformed	ft	42.3758
빙하	0	uniformed	ft	42.3516
동굴	1	uniformed	ft	42.3274
서점	1	uniformed	ft	42.3033
수탈	0	uniformed	ft	42.3362
회기	0	uniformed	ft	42.3121
부활	1	uniformed	ft	42.3449
독자	1	uniformed	ft	42.3777
귀국	0	uniformed	ft	42.3536
바둑	0	uniformed	ft	42.3295
호투	0	uniformed	ft	42.3055
식량	0	uniformed	ft	42.2815
유행	1	uniformed	ft	42.3142
포기	1	uniformed	ft	42.2902
식사	0	uniformed	ft	42.2663
얼굴	1	uniformed	ft	42.299
바이올린	0	uniformed	ft	42.3316
부상	1	uniformed	ft	42.3643
강의	0	uniformed	ft	42.3403
굴레	0	uniformed	ft	42.3164
기반	1	uniformed	ft	42.349
일고	0	uniformed	ft	42.3251
단장	1	uniformed	ft	42.3012
기사	1	uniformed	ft	42.3337
석	0	uniformed	ft	42.3099
엠디	0	uniformed	ft	42.286
추억	0	uniformed	ft	42.2622
주택	1	uniformed	ft	42.2947
여정	0	uniformed	ft	42.3272
우	0	uniformed	ft	42.3034
모근	0	uniformed	ft	42.2796
유학	1	uniformed	ft	42.2559
공매	0	uniformed	ft	42.2322
민심	0	uniformed	ft	42.2085
재수	0	uniformed	ft	42.1849
명태	0	uniformed	ft	42.2172
답사	0	uniformed	ft	42.1936
기량	0	uniformed	ft	42.17
바젤	0	uniformed	ft	42.1465
역부족	0	uniformed	ft	42.1229
속성	0	uniformed	ft	42.1552
취득	0	uniformed	ft	42.1317
주목	1	uniformed	ft	42.164
개런티	0	uniformed	ft	42.1405
꼬리	0	uniformed	ft	42.1727
잔해	0	uniformed	ft	42.1492
화석	0	uniformed	ft	42.1258
매입	0	uniformed	ft	42.158
발간	0	uniformed	ft	42.1901
독백	0	uniformed	ft	42.2222
칠레	0	uniformed	ft	42.2543
의성	0	uniformed	ft	42.2863
반성	1	uniformed	ft	42.2629
소득	1	uniformed	ft	42.2395
고향	1	uniformed	ft	42.2715
차	1	uniformed	ft	42.3034
불의	0	uniformed	ft	42.28
초연	0	uniformed	ft	42.2566
포진	0	uniformed	ft	42.2333
해산	1	uniformed	ft	42.2099
분양	0	uniformed	ft	42.1866
시타	0	uniformed	ft	42.1634
여력	0	uniformed	ft	42.1953
대안	1	uniformed	ft	42.172
피칭	0	uniformed	ft	42.1488
완급	0	uniformed	ft	42.1256
철강	0	uniformed	ft	42.1574
나무	0	uniformed	ft	42.1892
여수	0	uniformed	ft	42.166
매미	0	uniformed	ft	42.1429
동티모르	0	uniformed	ft	42.1746
출연	1	uniformed	ft	42.2064
기성	0	uniformed	ft	42.1832
구출	0	uniformed	ft	42.1601
성주	0	uniformed	ft	42.137
강남	1	uniformed	ft	42.1687
국고	0	uniformed	ft	42.2003
수출	0	uniformed	ft	42.1772
부엌	0	uniformed	ft	42.2089
알	0	uniformed	ft	42.2404
재단	1	uniformed	ft	42.272
주범	1	uniformed	ft	42.2489
팬	0	uniformed	ft	42.2804
선적	0	uniformed	ft	42.2574
완수	0	uniformed	ft	42.2888
과거	1	uniformed	ft	42.3203
불응	0	uniformed	ft	42.3517
구원	0	uniformed	ft	42.3286
반장	1	uniformed	ft	42.36
뇌관	0	uniformed	ft	42.337
무한	0	uniformed	ft	42.3683
징역	1	uniformed	ft	42.3453
가야	0	uniformed	ft	42.3223
자부	0	uniformed	ft	42.3536
인터넷	0	uniformed	ft	42.3306
피임	0	uniformed	ft	42.3077
남용	0	uniformed	ft	42.2848
긴박	0	uniformed	ft	42.2619
명물	0	uniformed	ft	42.239
정전	0	uniformed	ft	42.2162
소아	0	uniformed	ft	42.1934
군비	0	uniformed	ft	42.1706
남한	0	uniformed	ft	42.1479
교착	0	uniformed	ft	42.1791
동포	0	uniformed	ft	42.2102
요청	1	uniformed	ft	42.2414
원심	0	uniformed	ft	42.2725
연속	0	uniformed	ft	42.2497
회화	0	uniformed	ft	42.227
추신	0	uniformed	ft	42.2043
지출	1	uniformed	ft	42.2354
공세	0	uniformed	ft	42.2127
애플리케이션	0	uniformed	ft	42.19
입증	1	uniformed	ft	42.221
매장	0	uniformed	ft	42.252
입장	1	uniformed	ft	42.283
니켈	0	uniformed	ft	42.2603
후기	1	uniformed	ft	42.2912
운세	0	uniformed	ft	42.2686
항저우	0	uniformed	ft	42.246
군부	0	uniformed	ft	42.2234
벙커	0	uniformed	ft	42.2009
낭패	0	uniformed	ft	42.2317
나이	1	uniformed	ft	42.2092
파양	0	uniformed	ft	42.1867
장소	1	uniformed	ft	42.2175
무시	1	uniformed	ft	42.195
세제	0	uniformed	ft	42.1725
취리히	0	uniformed	ft	42.2033
파문	0	uniformed	ft	42.1809
영해	0	uniformed	ft	42.1584
볼륨	1	uniformed	ft	42.1892
냉방	0	uniformed	ft	42.1668
창간	0	uniformed	ft	42.1444
오페라	0	uniformed	ft	42.122
휴가	0	uniformed	ft	42.0997
명천	0	uniformed	ft	42.0774
구매	1	uniformed	ft	42.1081
욕	0	uniformed	ft	42.1387
절정	0	uniformed	ft	42.1693
신고	1	uniformed	ft	42.1999
전작	0	uniformed	ft	42.2304
인플레	0	uniformed	ft	42.2081
통용	0	uniformed	ft	42.1859
마카오	0	uniformed	ft	42.2164
아이엠오	0	uniformed	ft	42.1941
수류탄	0	uniformed	ft	42.1719
곤란	0	uniformed	ft	42.2023
약자	0	uniformed	ft	42.1801
일촉즉발	0	uniformed	ft	42.1579
기장	0	uniformed	ft	42.1357
재미	1	uniformed	ft	42.1661
유령	1	uniformed	ft	42.144
일독	0	uniformed	ft	42.1218
난폭	0	uniformed	ft	42.0997
세른	0	uniformed	ft	42.0776
아비뇽	0	uniformed	ft	42.0556
국가	1	uniformed	ft	42.086
나눔	0	uniformed	ft	42.1163
탤런트	0	uniformed	ft	42.1466
취직	0	uniformed	ft	42.1245
닷새	0	uniformed	ft	42.1025
콩	0	uniformed	ft	42.0805
페테르부르크	0	uniformed	ft	42.0585
국산	0	uniformed	ft	42.0366
자체	1	uniformed	ft	42.0668
일관	0	uniformed	ft	42.097
숙지	0	uniformed	ft	42.1272
인큐베이터	0	uniformed	ft	42.1574
시론	0	uniformed	ft	42.1354
파이낸싱	0	uniformed	ft	42.1135
강사	0	uniformed	ft	42.0916
크리스털	0	uniformed	ft	42.0697
거부	1	uniformed	ft	42.0998
우위	0	uniformed	ft	42.1299
호선	0	uniformed	ft	42.108
아이언	0	uniformed	ft	42.0861
법통	0	uniformed	ft	42.0643
식수	0	uniformed	ft	42.0425
경남	0	uniformed	ft	42.0207
협회	0	uniformed	ft	41.999
인화	0	uniformed	ft	41.9772
주부	0	uniformed	ft	41.9555
녹음	0	uniformed	ft	41.9338
내홍	0	uniformed	ft	41.9121
간첩	0	uniformed	ft	41.8905
기념	0	uniformed	ft	41.9205
열정	1	uniformed	ft	41.9505
쿠리에	0	uniformed	ft	41.9804
시	1	uniformed	ft	41.9588
파직	0	uniformed	ft	41.9371
재치	0	uniformed	ft	41.9156
원단	0	uniformed	ft	41.894
자판	0	uniformed	ft	41.8724
포격	0	uniformed	ft	41.8509
착공	1	uniformed	ft	41.8808
콘테스트	0	uniformed	ft	41.8593
판사	1	uniformed	ft	41.8891
공천	0	uniformed	ft	41.9189
보도	1	uniformed	ft	41.9487
궁극	0	uniformed	ft	41.9272
흥인지문	0	uniformed	ft	41.9057
다음	1	uniformed	ft	41.8843
입력	0	uniformed	ft	41.914
심리	1	uniformed	ft	41.9437
쇠퇴	0	uniformed	ft	41.9223
품	0	uniformed	ft	41.952
변경	1	uniformed	ft	41.9816
사필귀정	0	uniformed	ft	41.9602
아이다	0	uniformed	ft	41.9388
투척	0	uniformed	ft	41.9174
소감	0	uniformed	ft	41.947
추징	0	uniformed	ft	41.9256
승리	0	uniformed	ft	41.9552
지명	1	uniformed	ft	41.9338
독립	1	uniformed	ft	41.9125
연극	0	uniformed	ft	41.8912
보슈	0	uniformed	ft	41.8699
직원	1	uniformed	ft	41.8487
농도	0	uniformed	ft	41.8782
매각	0	uniformed	ft	41.8569
의무	1	uniformed	ft	41.8864
당원	0	uniformed	ft	41.8652
섬	1	uniformed	ft	41.8946
탄천	0	uniformed	ft	41.9241
투고	0	uniformed	ft	41.9028
제일	0	uniformed	ft	41.8816
사이트	0	uniformed	ft	41.8605
사재	0	uniformed	ft	41.8393
생후	0	uniformed	ft	41.8182
압수	0	uniformed	ft	41.7971
가속	0	uniformed	ft	41.8264
원청	0	uniformed	ft	41.8053
요강	0	uniformed	ft	41.7843
특징	0	uniformed	ft	41.7632
왕모기	0	uniformed	ft	41.7422
발동	0	uniformed	ft	41.7715
첨단	0	uniformed	ft	41.7505
시조	1	uniformed	ft	41.7798
조작	1	uniformed	ft	41.7588
풍습	0	uniformed	ft	41.7378
지느러미	0	uniformed	ft	41.7169
참배	0	uniformed	ft	41.6959
촉구	0	uniformed	ft	41.675
부처	1	uniformed	ft	41.6541
터치	0	uniformed	ft	41.6834
인근	0	uniformed	ft	41.7126
격상	0	uniformed	ft	41.6917
방위	0	uniformed	ft	41.7209
로봇	0	uniformed	ft	41.75
대미	0	uniformed	ft	41.7291
부진	0	uniformed	ft	41.7083
사위	0	uniformed	ft	41.6875
인용	1	uniformed	ft	41.6667
레스토랑	0	uniformed	ft	41.6459
세비야	0	uniformed	ft	41.6251
해파리	0	uniformed	ft	41.6044
책장	0	uniformed	ft	41.5837
시작	1	uniformed	ft	41.6127
토론	0	uniformed	ft	41.6418
낭독	0	uniformed	ft	41.6708
본연	1	uniformed	ft	41.6501
동문	0	uniformed	ft	41.6791
등산	0	uniformed	ft	41.708
도성	0	uniformed	ft	41.737
아밀로펙틴	0	uniformed	ft	41.7659
워크아웃	0	uniformed	ft	41.7452
원충	0	uniformed	ft	41.774
복직	0	uniformed	ft	41.8029
악기	0	uniformed	ft	41.7822
애국	0	uniformed	ft	41.811
품새	0	uniformed	ft	41.7903
독대	0	uniformed	ft	41.7696
결실	0	uniformed	ft	41.7984
등정	0	uniformed	ft	41.8272
데뷔	0	uniformed	ft	41.8559
국가주석	0	uniformed	ft	41.8846
대항	0	uniformed	ft	41.8639
캐스팅	0	uniformed	ft	41.8433
석유	0	uniformed	ft	41.8719
인도네시아	0	uniformed	ft	41.8513
최소	1	uniformed	ft	41.8799
투명	0	uniformed	ft	41.8593
혼선	0	uniformed	ft	41.8387
파급	0	uniformed	ft	41.8673
시각	1	uniformed	ft	41.8959
단속	1	uniformed	ft	41.8753
산업	0	uniformed	ft	41.9038
기종	0	uniformed	ft	41.8833
천혜	0	uniformed	ft	41.8627
운신	0	uniformed	ft	41.8422
묘사	0	uniformed	ft	41.8217
정통	1	uniformed	ft	41.8502
압사	0	uniformed	ft	41.8297
예	1	uniformed	ft	41.8093
일화	0	uniformed	ft	41.7889
계열	0	uniformed	ft	41.7684
서부	0	uniformed	ft	41.7969
문화	1	uniformed	ft	41.8253
뇌물	0	uniformed	ft	41.8049
명량	0	uniformed	ft	41.7845
검찰	1	uniformed	ft	41.8129
공채	0	uniformed	ft	41.7925
절창	0	uniformed	ft	41.8208
순차	0	uniformed	ft	41.8005
마트	0	uniformed	ft	41.8288
마을	0	uniformed	ft	41.8085
설욕	0	uniformed	ft	41.8367
색인	0	uniformed	ft	41.865
부당	1	uniformed	ft	41.8932
위주	0	uniformed	ft	41.8729
사관	1	uniformed	ft	41.8526
제고	0	uniformed	ft	41.8808
코드	0	uniformed	ft	41.8605
과제	1	uniformed	ft	41.8402
질문	0	uniformed	ft	41.8199
봉사	0	uniformed	ft	41.7997
아마추어	0	uniformed	ft	41.8279
가톨릭	0	uniformed	ft	41.856
신랑	1	uniformed	ft	41.8841
일색	0	uniformed	ft	41.9121
하노버	0	uniformed	ft	41.8919
휴대	0	uniformed	ft	41.8717
전쟁	1	uniformed	ft	41.8515
인간	1	uniformed	ft	41.8313
무관	0	uniformed	ft	41.8112
협정	0	uniformed	ft	41.791
낙마	0	uniformed	ft	41.8191
오프라인	0	uniformed	ft	41.847
구현	1	uniformed	ft	41.8269
호가	0	uniformed	ft	41.8068
레코드	0	uniformed	ft	41.7867
청사	0	uniformed	ft	41.8147
합동	0	uniformed	ft	41.7946
추락	1	uniformed	ft	41.7746
철	1	uniformed	ft	41.7546
대잠	0	uniformed	ft	41.7345
냉동	0	uniformed	ft	41.7146
토지	0	uniformed	ft	41.6946
겨냥	0	uniformed	ft	41.7225
힘	1	uniformed	ft	41.7504
유지	1	uniformed	ft	41.7782
사지	1	uniformed	ft	41.7582
목표	1	uniformed	ft	41.7861
연행	0	uniformed	ft	41.7661
적정	0	uniformed	ft	41.7462
양구	0	uniformed	ft	41.7263
고구려	0	uniformed	ft	41.7064
히잡	0	uniformed	ft	41.6865
전속	0	uniformed	ft	41.6667
발제	0	uniformed	ft	41.6944
그래픽	0	uniformed	ft	41.6746
아리랑	0	uniformed	ft	41.6548
수갑	0	uniformed	ft	41.635
흡입	0	uniformed	ft	41.6152
선별	0	uniformed	ft	41.5954
재현	0	uniformed	ft	41.5757
참패	0	uniformed	ft	41.556
아이디	0	uniformed	ft	41.5363
운명	1	uniformed	ft	41.564
필수	1	uniformed	ft	41.5917
단합	0	uniformed	ft	41.572
안타	0	uniformed	ft	41.5523
한예종	0	uniformed	ft	41.5326
수작	0	uniformed	ft	41.5603
의심	0	uniformed	ft	41.5406
남매	1	uniformed	ft	41.521
논문	0	uniformed	ft	41.5014
골	1	uniformed	ft	41.529
유종	0	uniformed	ft	41.5566
국격	0	uniformed	ft	41.537
시련	0	uniformed	ft	41.5174
시일	1	uniformed	ft	41.4979
참여	1	uniformed	ft	41.4783
균형	0	uniformed	ft	41.4588
대검	0	uniformed	ft	41.4393
위용	0	uniformed	ft	41.4198
해발	0	uniformed	ft	41.4004
커넥션	0	uniformed	ft	41.4279
해안	0	uniformed	ft	41.4554
시름	0	uniformed	ft	41.4359
티셔츠	0	uniformed	ft	41.4165
관람	0	uniformed	ft	41.444
특별	0	uniformed	ft	41.4246
근대	0	uniformed	ft	41.4052
대인	0	uniformed	ft	41.4326
개량	0	uniformed	ft	41.4132
뉴질랜드	0	uniformed	ft	41.3938
세공	0	uniformed	ft	41.3745
감면	1	uniformed	ft	41.4019
촬영	0	uniformed	ft	41.4292
천장	1	uniformed	ft	41.4566
극	0	uniformed	ft	41.4839
증명	1	uniformed	ft	41.5112
실전	0	uniformed	ft	41.5385
보카치오	0	uniformed	ft	41.5191
디도스	0	uniformed	ft	41.4998
도시	1	uniformed	ft	41.4804
교정	0	uniformed	ft	41.4611
약학	0	uniformed	ft	41.4419
이장	0	uniformed	ft	41.4691
혼잡	0	uniformed	ft	41.4498
전문	1	uniformed	ft	41.477
수계	0	uniformed	ft	41.4578
재학	0	uniformed	ft	41.4385
개헌	0	uniformed	ft	41.4657
폰	0	uniformed	ft	41.4465
단어	0	uniformed	ft	41.4736
당론	0	uniformed	ft	41.5007
세후	0	uniformed	ft	41.4815
모기	0	uniformed	ft	41.4623
우량	0	uniformed	ft	41.4431
대체	0	uniformed	ft	41.4702
헌재	0	uniformed	ft	41.451
냉정	0	uniformed	ft	41.4319
영합	0	uniformed	ft	41.4127
발	0	uniformed	ft	41.4398
국립	0	uniformed	ft	41.4668
간선	0	uniformed	ft	41.4938
주주	0	uniformed	ft	41.5207
김	1	uniformed	ft	41.5477
스트레칭	0	uniformed	ft	41.5746
별관	0	uniformed	ft	41.5555
카자흐스탄	0	uniformed	ft	41.5363
최	0	uniformed	ft	41.5632
링크	1	uniformed	ft	41.5901
세련	0	uniformed	ft	41.571
연시	0	uniformed	ft	41.5978
잠시	0	uniformed	ft	41.6246
창법	0	uniformed	ft	41.6514
방식	0	uniformed	ft	41.6323
멕시코	0	uniformed	ft	41.659
정규	0	uniformed	ft	41.6399
마스터스	0	uniformed	ft	41.6667
보훈	0	uniformed	ft	41.6476
정황	0	uniformed	ft	41.6743
견지	0	uniformed	ft	41.701
낭비	0	uniformed	ft	41.6819
절단	0	uniformed	ft	41.6629
섹스	0	uniformed	ft	41.6438
천명	0	uniformed	ft	41.6248
티	1	uniformed	ft	41.6058
지위	0	uniformed	ft	41.5869
입주	1	uniformed	ft	41.6135
대국	1	uniformed	ft	41.6401
유물	0	uniformed	ft	41.6667
만료	0	uniformed	ft	41.6932
소동	0	uniformed	ft	41.7197
주미	0	uniformed	ft	41.7462
건국	0	uniformed	ft	41.7727
대외	0	uniformed	ft	41.7537
암살	0	uniformed	ft	41.7802
갈증	0	uniformed	ft	41.7612
다윗	0	uniformed	ft	41.7877
탈취	0	uniformed	ft	41.7687
처남	0	uniformed	ft	41.7951
기만	0	uniformed	ft	41.7762
시계	0	uniformed	ft	41.7572
질의	0	uniformed	ft	41.7383
빌라	0	uniformed	ft	41.7195
감내	0	uniformed	ft	41.7006
비관	0	uniformed	ft	41.6817
서방	0	uniformed	ft	41.6629
발달	0	uniformed	ft	41.6441
노트	1	uniformed	ft	41.6704
비대	0	uniformed	ft	41.6516
캠페인	0	uniformed	ft	41.6328
언행	0	uniformed	ft	41.6141
시이오	0	uniformed	ft	41.5953
문병	0	uniformed	ft	41.5766
기혼	0	uniformed	ft	41.5579
직행	0	uniformed	ft	41.5392
오클랜드	0	uniformed	ft	41.5655
흥	0	uniformed	ft	41.5917
불찰	0	uniformed	ft	41.618
교감	0	uniformed	ft	41.5993
물	1	uniformed	ft	41.6255
남해	0	uniformed	ft	41.6068
강세	1	uniformed	ft	41.633
배치	1	uniformed	ft	41.6592
전부	1	uniformed	ft	41.6853
타자	0	uniformed	ft	41.6667
허리케인	0	uniformed	ft	41.648
한우	0	uniformed	ft	41.6294
나르시스	0	uniformed	ft	41.6555
조리	0	uniformed	ft	41.6369
국모	0	uniformed	ft	41.6182
정확	0	uniformed	ft	41.6443
체취	0	uniformed	ft	41.6704
바리스타	0	uniformed	ft	41.6518
충절	0	uniformed	ft	41.6332
환수	1	uniformed	ft	41.6592
이론	0	uniformed	ft	41.6407
초기	1	uniformed	ft	41.6667
단서	1	uniformed	ft	41.6481
보성	0	uniformed	ft	41.6296
거취	0	uniformed	ft	41.611
강제	0	uniformed	ft	41.5925
전사	0	uniformed	ft	41.6185
여인	0	uniformed	ft	41.6444
자위	0	uniformed	ft	41.6704
보복	0	uniformed	ft	41.6519
영화	1	uniformed	ft	41.6334
점장	0	uniformed	ft	41.6593
시골	0	uniformed	ft	41.6408
용지	0	uniformed	ft	41.6667
선언	1	uniformed	ft	41.6925
감정	1	uniformed	ft	41.7183
법정	1	uniformed	ft	41.7441
달	1	uniformed	ft	41.7699
합판	0	uniformed	ft	41.7514
방역	1	uniformed	ft	41.7772
유적	0	uniformed	ft	41.7587
파워	0	uniformed	ft	41.7403
카메오	0	uniformed	ft	41.7219
좌우	1	uniformed	ft	41.7476
인식	1	uniformed	ft	41.7292
이별	0	uniformed	ft	41.7108
대망	0	uniformed	ft	41.6924
패망	0	uniformed	ft	41.674
정원	1	uniformed	ft	41.6997
인종	0	uniformed	ft	41.6813
성향	0	uniformed	ft	41.663
재래	0	uniformed	ft	41.6887
동결	1	uniformed	ft	41.6703
마르세유	0	uniformed	ft	41.696
산하	0	uniformed	ft	41.7216
보름	1	uniformed	ft	41.7032
공항	0	uniformed	ft	41.6849
로이터	0	uniformed	ft	41.6667
귀	0	uniformed	ft	41.6484
복사	0	uniformed	ft	41.6301
주제	1	uniformed	ft	41.6119
로펌	0	uniformed	ft	41.6375
북측	0	uniformed	ft	41.6193
청약	0	uniformed	ft	41.6448
작	0	uniformed	ft	41.6703
모리타니	0	uniformed	ft	41.6521
소변	0	uniformed	ft	41.6776
직종	0	uniformed	ft	41.6594
약관	0	uniformed	ft	41.6849
동거	0	uniformed	ft	41.6667
밀양	0	uniformed	ft	41.6485
정장	0	uniformed	ft	41.6303
조회	0	uniformed	ft	41.6122
득표	0	uniformed	ft	41.5941
무사	0	uniformed	ft	41.6195
인대	0	uniformed	ft	41.6014
이란	0	uniformed	ft	41.5833
혈액	0	uniformed	ft	41.5652
각색	0	uniformed	ft	41.5906
천적	0	uniformed	ft	41.616
강등	0	uniformed	ft	41.5979
학력	0	uniformed	ft	41.5799
외관	0	uniformed	ft	41.5618
학정	0	uniformed	ft	41.5438
득점	0	uniformed	ft	41.5258
남단	0	uniformed	ft	41.5511
항공	0	uniformed	ft	41.5331
청구	1	uniformed	ft	41.5584
비밀	0	uniformed	ft	41.5837
쇼팽	0	uniformed	ft	41.5657
피고	0	uniformed	ft	41.591
보이콧	0	uniformed	ft	41.6162
퇴로	0	uniformed	ft	41.5983
업계	0	uniformed	ft	41.6235
비난	0	uniformed	ft	41.6055
소실	0	uniformed	ft	41.6307
애송	0	uniformed	ft	41.6128
들	0	uniformed	ft	41.5948
겁	0	uniformed	ft	41.5769
성숙	1	uniformed	ft	41.6021
사랑	1	uniformed	ft	41.6272
전입	0	uniformed	ft	41.6093
벨	0	uniformed	ft	41.5914
도전	1	uniformed	ft	41.5735
합천	0	uniformed	ft	41.5557
불통	0	uniformed	ft	41.5808
모니터	0	uniformed	ft	41.5629
착안	0	uniformed	ft	41.5451
권장	0	uniformed	ft	41.5701
품성	0	uniformed	ft	41.5952
흉	0	uniformed	ft	41.5774
비정	0	uniformed	ft	41.5596
여건	0	uniformed	ft	41.5846
감청	1	uniformed	ft	41.5668
제창	0	uniformed	ft	41.5918
시황	0	uniformed	ft	41.574
완료	0	uniformed	ft	41.599
하청	0	uniformed	ft	41.6239
