lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
선물	11	1	261	352	general	ft	74.1477
난폭	1	1	29	32	general	ft	90.625
토막	1	1	27	32	general	ft	84.375
뿌리	1	1	28	32	general	ft	87.5
세원	1	1	27	32	general	ft	84.375
향기	3	1	84	96	general	ft	87.5
변론	1	1	27	32	general	ft	84.375
멸치	1	1	28	32	general	ft	87.5
임기	2	1	56	64	general	ft	87.5
강도	1	1	26	32	general	ft	81.25
스타	2	1	52	64	general	ft	81.25
세제	1	1	29	32	general	ft	90.625
눈	1	1	26	32	general	ft	81.25
연봉	1	1	27	32	general	ft	84.375
낭비	1	1	30	32	general	ft	93.75
귀기	1	1	28	32	general	ft	87.5
사전	1	1	29	32	general	ft	90.625
소통	2	1	54	64	general	ft	84.375
집행	1	1	28	32	general	ft	87.5
출처	1	1	29	32	general	ft	90.625
케이블	1	1	30	32	general	ft	93.75
인간	6	1	139	192	general	ft	72.3958
프로그램	3	1	85	96	general	ft	88.5417
개비	1	1	30	32	general	ft	93.75
세배	1	1	29	32	general	ft	90.625
범죄	1	1	28	32	general	ft	87.5
시즌	5	1	145	160	general	ft	90.625
양식	1	1	28	32	general	ft	87.5
덤	1	1	27	32	general	ft	84.375
체결	1	1	27	32	general	ft	84.375
사방	1	1	29	32	general	ft	90.625
악화	1	1	28	32	general	ft	87.5
잔	2	2	54	64	general	ft	84.375
모두	3	1	81	96	general	ft	84.375
감염	1	1	21	32	general	ft	65.625
곡선	1	1	29	32	general	ft	90.625
우수	2	1	57	64	general	ft	89.0625
명	1	1	26	32	general	ft	81.25
대중	1	1	29	32	general	ft	90.625
자동	1	1	28	32	general	ft	87.5
층	2	2	49	64	general	ft	76.5625
외투	1	1	29	32	general	ft	90.625
까닭	1	1	28	32	general	ft	87.5
장마	2	1	57	64	general	ft	89.0625
여유	3	1	81	96	general	ft	84.375
명단	4	1	106	128	general	ft	82.8125
북측	1	1	27	32	general	ft	84.375
의제	1	1	28	32	general	ft	87.5
정돈	1	1	31	32	general	ft	96.875
위원	1	1	28	32	general	ft	87.5
가치	3	3	78	96	general	ft	81.25
고문	1	1	28	32	general	ft	87.5
회원	2	1	52	64	general	ft	81.25
안팎	2	1	56	64	general	ft	87.5
발견	2	1	50	64	general	ft	78.125
화가	1	1	27	32	general	ft	84.375
대치	1	1	28	32	general	ft	87.5
수명	1	1	31	32	general	ft	96.875
서비스	3	1	88	96	general	ft	91.6667
단장	2	1	54	64	general	ft	84.375
생리	1	1	30	32	general	ft	93.75
교통	1	1	29	32	general	ft	90.625
순위	1	1	28	32	general	ft	87.5
일가	1	1	29	32	general	ft	90.625
심금	1	1	29	32	general	ft	90.625
화엄	1	1	30	32	general	ft	93.75
유행	1	1	29	32	general	ft	90.625
넋	1	1	27	32	general	ft	84.375
스승	1	1	26	32	general	ft	81.25
대함	1	1	29	32	general	ft	90.625
분위기	3	2	95	96	general	ft	98.9583
귀환	1	1	29	32	general	ft	90.625
국장	1	1	28	32	general	ft	87.5
골짜기	1	1	30	32	general	ft	93.75
확장	1	1	28	32	general	ft	87.5
총선	2	1	54	64	general	ft	84.375
환경	1	1	30	32	general	ft	93.75
잠	5	1	131	160	general	ft	81.875
최다	1	1	28	32	general	ft	87.5
확인	8	2	208	256	general	ft	81.25
개인	3	1	91	96	general	ft	94.7917
오늘	4	1	107	128	general	ft	83.5938
영감	1	1	28	32	general	ft	87.5
소득	2	1	56	64	general	ft	87.5
아들	1	1	29	32	general	ft	90.625
폐	1	1	28	32	general	ft	87.5
적응	1	1	29	32	general	ft	90.625
논문	1	1	29	32	general	ft	90.625
연회	1	1	28	32	general	ft	87.5
차원	4	1	112	128	general	ft	87.5
비정	1	1	28	32	general	ft	87.5
전형	1	1	28	32	general	ft	87.5
합류	2	2	52	64	general	ft	81.25
지혜	3	1	82	96	general	ft	85.4167
의욕	1	1	28	32	general	ft	87.5
미사일	1	1	30	32	general	ft	93.75
처벌	1	1	31	32	general	ft	96.875
기분	9	1	251	288	general	ft	87.1528
퇴장	1	1	27	32	general	ft	84.375
행운	2	1	55	64	general	ft	85.9375
네팔	1	1	27	32	general	ft	84.375
납치	1	1	30	32	general	ft	93.75
가입	6	1	170	192	general	ft	88.5417
방식	8	1	215	256	general	ft	83.9844
가중	1	1	28	32	general	ft	87.5
마련	3	1	82	96	general	ft	85.4167
성적	2	2	56	64	general	ft	87.5
배우	1	1	29	32	general	ft	90.625
장사	1	1	29	32	general	ft	90.625
청년	1	1	29	32	general	ft	90.625
부부	3	1	80	96	general	ft	83.3333
형제	2	1	55	64	general	ft	85.9375
당선	1	1	28	32	general	ft	87.5
온라인	3	1	87	96	general	ft	90.625
개헌	1	1	29	32	general	ft	90.625
소속	1	1	30	32	general	ft	93.75
로비	2	1	61	64	general	ft	95.3125
뮤지컬	1	1	28	32	general	ft	87.5
명소	1	1	27	32	general	ft	84.375
숙제	1	1	31	32	general	ft	96.875
비	3	1	91	96	general	ft	94.7917
명령	1	1	21	32	general	ft	65.625
보험	1	1	28	32	general	ft	87.5
탄핵	1	1	29	32	general	ft	90.625
취재	1	1	27	32	general	ft	84.375
회의	4	1	103	128	general	ft	80.4688
공연	2	1	53	64	general	ft	82.8125
할인	1	1	29	32	general	ft	90.625
마무리	1	1	31	32	general	ft	96.875
단어	1	1	31	32	general	ft	96.875
밖	3	1	82	96	general	ft	85.4167
지인	1	1	28	32	general	ft	87.5
이웃	1	1	28	32	general	ft	87.5
행복	7	3	185	224	general	ft	82.5893
공간	2	1	54	64	general	ft	84.375
신랑	2	2	60	64	general	ft	93.75
발음	1	1	28	32	general	ft	87.5
제도	5	1	136	160	general	ft	85.0
방어	1	1	28	32	general	ft	87.5
단계	3	1	80	96	general	ft	83.3333
프로	2	1	53	64	general	ft	82.8125
올	1	1	23	32	general	ft	71.875
입학	1	1	29	32	general	ft	90.625
시장	8	2	217	256	general	ft	84.7656
동안	10	1	264	320	general	ft	82.5
코트	1	1	27	32	general	ft	84.375
켜	1	1	28	32	general	ft	87.5
점검	1	1	28	32	general	ft	87.5
슬픔	1	1	29	32	general	ft	90.625
체계	1	1	26	32	general	ft	81.25
선택	1	1	29	32	general	ft	90.625
인류	2	1	53	64	general	ft	82.8125
장관	7	2	188	224	general	ft	83.9286
번영	1	1	28	32	general	ft	87.5
부대	1	1	25	32	general	ft	78.125
범인	1	1	28	32	general	ft	87.5
절	1	1	28	32	general	ft	87.5
취소	1	1	29	32	general	ft	90.625
상위	1	1	28	32	general	ft	87.5
휘장	1	1	27	32	general	ft	84.375
스쿼시	1	1	29	32	general	ft	90.625
쥐	1	1	28	32	general	ft	87.5
이미지	1	1	29	32	general	ft	90.625
교환	1	1	27	32	general	ft	84.375
각광	1	1	27	32	general	ft	84.375
평생	2	1	56	64	general	ft	87.5
정보	1	1	28	32	general	ft	87.5
공포	2	1	54	64	general	ft	84.375
강경	1	1	30	32	general	ft	93.75
결과	4	1	110	128	general	ft	85.9375
평가	3	1	82	96	general	ft	85.4167
화음	1	1	29	32	general	ft	90.625
아래	4	3	108	128	general	ft	84.375
떡	2	1	52	64	general	ft	81.25
창업	1	1	31	32	general	ft	96.875
훈련	1	1	28	32	general	ft	87.5
거취	2	1	54	64	general	ft	84.375
예정	3	1	90	96	general	ft	93.75
졸업	1	1	29	32	general	ft	90.625
통신	1	1	28	32	general	ft	87.5
성분	1	1	28	32	general	ft	87.5
공원	3	1	81	96	general	ft	84.375
운	1	1	29	32	general	ft	90.625
통	1	1	28	32	general	ft	87.5
조치	2	1	54	64	general	ft	84.375
조건	7	1	197	224	general	ft	87.9464
계획	6	1	155	192	general	ft	80.7292
세금	3	1	86	96	general	ft	89.5833
출연	1	1	29	32	general	ft	90.625
절정	1	1	27	32	general	ft	84.375
점	5	1	134	160	general	ft	83.75
기준	2	1	54	64	general	ft	84.375
부담	3	1	83	96	general	ft	86.4583
움직임	1	1	29	32	general	ft	90.625
국	1	1	29	32	general	ft	90.625
작동	2	1	53	64	general	ft	82.8125
삶	5	1	136	160	general	ft	85.0
주도	1	1	25	32	general	ft	78.125
공사	4	2	103	128	general	ft	80.4688
개편	4	1	106	128	general	ft	82.8125
방면	1	1	28	32	general	ft	87.5
연마	1	1	27	32	general	ft	84.375
협약	2	1	48	64	general	ft	75.0
집	22	2	593	704	general	ft	84.233
시대	7	1	185	224	general	ft	82.5893
격려	1	1	31	32	general	ft	96.875
추세	3	1	90	96	general	ft	93.75
전력	1	1	29	32	general	ft	90.625
악보	1	1	28	32	general	ft	87.5
국고	1	1	29	32	general	ft	90.625
총회	1	1	29	32	general	ft	90.625
재난	1	1	29	32	general	ft	90.625
건립	1	1	29	32	general	ft	90.625
타협	2	1	58	64	general	ft	90.625
직장	2	1	52	64	general	ft	81.25
이치	1	1	28	32	general	ft	87.5
시기	2	1	53	64	general	ft	82.8125
개막	1	1	29	32	general	ft	90.625
수익	3	2	76	96	general	ft	79.1667
전쟁	1	1	29	32	general	ft	90.625
정권	3	1	84	96	general	ft	87.5
모자이크	1	1	31	32	general	ft	96.875
목적	2	1	53	64	general	ft	82.8125
공동	2	1	56	64	general	ft	87.5
경선	3	1	91	96	general	ft	94.7917
교육	7	1	178	224	general	ft	79.4643
상황	12	1	341	384	general	ft	88.8021
수	3	2	75	96	general	ft	78.125
창당	1	1	27	32	general	ft	84.375
규모	8	1	227	256	general	ft	88.6719
연	1	1	27	32	general	ft	84.375
거실	1	1	28	32	general	ft	87.5
신체	2	1	52	64	general	ft	81.25
수류탄	1	1	31	32	general	ft	96.875
고향	2	1	55	64	general	ft	85.9375
표	2	2	50	64	general	ft	78.125
이전	5	3	137	160	general	ft	85.625
표현	1	1	27	32	general	ft	84.375
보유	2	1	54	64	general	ft	84.375
판매	3	1	90	96	general	ft	93.75
반미	1	1	26	32	general	ft	81.25
영산	1	1	27	32	general	ft	84.375
수준	6	1	152	192	general	ft	79.1667
자세	1	1	29	32	general	ft	90.625
키	2	1	54	64	general	ft	84.375
청구	1	1	30	32	general	ft	93.75
시련	1	1	25	32	general	ft	78.125
합	1	1	29	32	general	ft	90.625
이내	1	1	29	32	general	ft	90.625
충격	1	1	28	32	general	ft	87.5
결혼	1	1	28	32	general	ft	87.5
송이	1	1	29	32	general	ft	90.625
공익	1	1	29	32	general	ft	90.625
냄새	1	1	29	32	general	ft	90.625
갈등	1	1	27	32	general	ft	84.375
시민	4	1	105	128	general	ft	82.0312
동작	1	1	27	32	general	ft	84.375
정부	29	2	743	928	general	ft	80.0647
렌즈	1	1	28	32	general	ft	87.5
기록	3	2	86	96	general	ft	89.5833
차별	1	1	29	32	general	ft	90.625
관리	4	2	109	128	general	ft	85.1562
댁	2	1	53	64	general	ft	82.8125
역사	3	2	81	96	general	ft	84.375
규범	1	1	30	32	general	ft	93.75
공상	1	1	28	32	general	ft	87.5
자본	1	1	29	32	general	ft	90.625
텔레비전	1	1	30	32	general	ft	93.75
출입	1	1	29	32	general	ft	90.625
규제	1	1	29	32	general	ft	90.625
하노이	1	1	30	32	general	ft	93.75
능력	6	1	162	192	general	ft	84.375
장	1	1	27	32	general	ft	84.375
부실	1	1	28	32	general	ft	87.5
내용	1	1	29	32	general	ft	90.625
노인	6	1	174	192	general	ft	90.625
수습	1	1	28	32	general	ft	87.5
유령	1	1	29	32	general	ft	90.625
목표	11	1	287	352	general	ft	81.5341
틀	1	1	26	32	general	ft	81.25
계곡	1	1	28	32	general	ft	87.5
경험	1	1	29	32	general	ft	90.625
정신	5	2	123	160	general	ft	76.875
공부	2	1	53	64	general	ft	82.8125
풍요	1	1	28	32	general	ft	87.5
매출	5	1	142	160	general	ft	88.75
죄	2	1	60	64	general	ft	93.75
해역	1	1	27	32	general	ft	84.375
셀프	1	1	28	32	general	ft	87.5
당직	1	1	28	32	general	ft	87.5
지원	1	1	29	32	general	ft	90.625
나이	4	1	95	128	general	ft	74.2188
발송	1	1	28	32	general	ft	87.5
의회	2	1	57	64	general	ft	89.0625
주민	5	1	134	160	general	ft	83.75
재생	1	1	30	32	general	ft	93.75
칼	1	1	27	32	general	ft	84.375
집착	1	1	29	32	general	ft	90.625
유작	1	1	27	32	general	ft	84.375
초점	1	1	29	32	general	ft	90.625
궤적	1	1	31	32	general	ft	96.875
부분	3	1	85	96	general	ft	88.5417
개통	1	1	28	32	general	ft	87.5
건물	3	1	80	96	general	ft	83.3333
작성	3	1	77	96	general	ft	80.2083
남	1	1	28	32	general	ft	87.5
이벤트	1	1	31	32	general	ft	96.875
신생	1	1	27	32	general	ft	84.375
차량	1	1	30	32	general	ft	93.75
국수	5	1	138	160	general	ft	86.25
가결	1	1	28	32	general	ft	87.5
응시	1	1	29	32	general	ft	90.625
본질	1	1	29	32	general	ft	90.625
시리아	2	1	52	64	general	ft	81.25
인사	2	1	52	64	general	ft	81.25
명품	1	1	29	32	general	ft	90.625
의원	13	1	375	416	general	ft	90.1442
사고	4	3	95	128	general	ft	74.2188
트로피	1	1	28	32	general	ft	87.5
혼란	2	1	53	64	general	ft	82.8125
자율	1	1	27	32	general	ft	84.375
협조	1	1	28	32	general	ft	87.5
주문	1	1	29	32	general	ft	90.625
기타	1	1	29	32	general	ft	90.625
기호	1	1	28	32	general	ft	87.5
효과	1	1	31	32	general	ft	96.875
유명	2	1	54	64	general	ft	84.375
신구	1	1	27	32	general	ft	84.375
용역	1	1	28	32	general	ft	87.5
일화	1	1	28	32	general	ft	87.5
볼모	1	1	28	32	general	ft	87.5
혼합	1	1	29	32	general	ft	90.625
무	1	1	28	32	general	ft	87.5
거대	1	1	29	32	general	ft	90.625
해소	2	1	57	64	general	ft	89.0625
악마	1	1	27	32	general	ft	84.375
각종	4	1	109	128	general	ft	85.1562
교사	2	1	52	64	general	ft	81.25
연락	2	2	52	64	general	ft	81.25
연기	2	1	52	64	general	ft	81.25
사람	23	4	634	736	general	ft	86.1413
머리	1	1	28	32	general	ft	87.5
증세	2	1	58	64	general	ft	90.625
득점	2	1	54	64	general	ft	84.375
기조	4	1	108	128	general	ft	84.375
정황	1	1	28	32	general	ft	87.5
속성	1	1	29	32	general	ft	90.625
벨	2	1	59	64	general	ft	92.1875
연말	1	1	29	32	general	ft	90.625
비용	2	1	56	64	general	ft	87.5
드라마	3	2	82	96	general	ft	85.4167
결정	5	2	136	160	general	ft	85.0
절도	1	1	29	32	general	ft	90.625
실상	1	1	29	32	general	ft	90.625
라디오	1	1	28	32	general	ft	87.5
측근	1	1	28	32	general	ft	87.5
설	1	1	29	32	general	ft	90.625
전시	1	1	29	32	general	ft	90.625
학교	9	1	251	288	general	ft	87.1528
선수	2	1	39	64	general	ft	60.9375
개봉	1	1	29	32	general	ft	90.625
문구	1	1	31	32	general	ft	96.875
기색	1	1	28	32	general	ft	87.5
부품	1	1	29	32	general	ft	90.625
멕시코	1	1	30	32	general	ft	93.75
선사	1	1	26	32	general	ft	81.25
충신	1	1	29	32	general	ft	90.625
어려움	1	1	27	32	general	ft	84.375
연구	11	1	323	352	general	ft	91.7614
태도	1	1	29	32	general	ft	90.625
이용	4	1	105	128	general	ft	82.0312
파견	1	1	28	32	general	ft	87.5
회보	1	1	29	32	general	ft	90.625
단속	1	1	29	32	general	ft	90.625
토론	1	1	21	32	general	ft	65.625
병상	1	1	28	32	general	ft	87.5
팀	1	1	25	32	general	ft	78.125
연결	3	1	82	96	general	ft	85.4167
작품	4	2	119	128	general	ft	92.9688
평균	7	1	190	224	general	ft	84.8214
운행	1	1	28	32	general	ft	87.5
화	2	1	51	64	general	ft	79.6875
전부	2	1	51	64	general	ft	79.6875
해법	2	2	56	64	general	ft	87.5
이유	3	1	81	96	general	ft	84.375
도시	1	1	28	32	general	ft	87.5
교부	1	1	31	32	general	ft	96.875
구조	2	2	48	64	general	ft	75.0
차단	1	1	27	32	general	ft	84.375
기점	1	1	28	32	general	ft	87.5
군기	1	1	29	32	general	ft	90.625
연극	2	1	61	64	general	ft	95.3125
종료	2	1	54	64	general	ft	84.375
판단	1	1	29	32	general	ft	90.625
동포	1	1	28	32	general	ft	87.5
진단	2	1	48	64	general	ft	75.0
빵	2	1	54	64	general	ft	84.375
업체	5	1	152	160	general	ft	95.0
이야기	1	1	31	32	general	ft	96.875
해적	1	1	29	32	general	ft	90.625
새	1	1	26	32	general	ft	81.25
특성	1	1	27	32	general	ft	84.375
관심	7	1	195	224	general	ft	87.0536
상태	2	1	61	64	general	ft	95.3125
살림	3	1	91	96	general	ft	94.7917
추가	5	1	139	160	general	ft	86.875
향상	1	1	28	32	general	ft	87.5
유산	1	1	29	32	general	ft	90.625
의결	2	1	52	64	general	ft	81.25
고장	2	1	54	64	general	ft	84.375
열쇠	1	1	27	32	general	ft	84.375
완화	1	1	29	32	general	ft	90.625
개각	1	1	30	32	general	ft	93.75
어깨	2	1	51	64	general	ft	79.6875
외국	2	1	58	64	general	ft	90.625
협업	1	1	29	32	general	ft	90.625
메달	2	1	59	64	general	ft	92.1875
권한	1	1	28	32	general	ft	87.5
모양	4	1	108	128	general	ft	84.375
지방	1	1	27	32	general	ft	84.375
불법	1	1	25	32	general	ft	78.125
고아	1	1	29	32	general	ft	90.625
천국	2	1	57	64	general	ft	89.0625
혁신	1	1	29	32	general	ft	90.625
직후	1	1	27	32	general	ft	84.375
채택	1	1	24	32	general	ft	75.0
강령	1	1	29	32	general	ft	90.625
뜻	2	2	50	64	general	ft	78.125
식구	2	1	59	64	general	ft	92.1875
부업	2	1	40	64	general	ft	62.5
차장	1	1	29	32	general	ft	90.625
안목	1	1	29	32	general	ft	90.625
숙식	1	1	28	32	general	ft	87.5
임금	1	1	27	32	general	ft	84.375
윤기	1	1	28	32	general	ft	87.5
직업	1	1	28	32	general	ft	87.5
추진	4	1	102	128	general	ft	79.6875
정도	9	2	231	288	general	ft	80.2083
국모	1	1	28	32	general	ft	87.5
동일	2	1	54	64	general	ft	84.375
이륙	1	1	30	32	general	ft	93.75
동전	1	1	28	32	general	ft	87.5
발표	4	1	121	128	general	ft	94.5312
초청	1	1	28	32	general	ft	87.5
전진	1	1	27	32	general	ft	84.375
개최	5	1	129	160	general	ft	80.625
맛	2	2	52	64	general	ft	81.25
전개	1	1	30	32	general	ft	93.75
봉사	2	1	50	64	general	ft	78.125
달	1	1	30	32	general	ft	93.75
내심	1	1	28	32	general	ft	87.5
소화	1	1	27	32	general	ft	84.375
민간	2	1	56	64	general	ft	87.5
땅	4	1	112	128	general	ft	87.5
삭제	1	1	31	32	general	ft	96.875
사임	1	1	29	32	general	ft	90.625
생애	1	1	29	32	general	ft	90.625
생산	1	1	29	32	general	ft	90.625
강제	2	1	52	64	general	ft	81.25
경계	2	2	53	64	general	ft	82.8125
수요	1	1	28	32	general	ft	87.5
수석	2	1	54	64	general	ft	84.375
스포츠	1	1	31	32	general	ft	96.875
호르몬	1	1	24	32	general	ft	75.0
무기	1	1	29	32	general	ft	90.625
회피	2	1	55	64	general	ft	85.9375
사업	10	1	288	320	general	ft	90.0
과목	1	1	29	32	general	ft	90.625
난리	1	1	26	32	general	ft	81.25
핵심	3	1	88	96	general	ft	91.6667
가운데	5	1	138	160	general	ft	86.25
매력	2	1	58	64	general	ft	90.625
방한	1	1	29	32	general	ft	90.625
연계	2	1	53	64	general	ft	82.8125
증거	1	1	28	32	general	ft	87.5
덕목	1	1	28	32	general	ft	87.5
검색	2	1	60	64	general	ft	93.75
감동	4	1	115	128	general	ft	89.8438
기사	4	2	99	128	general	ft	77.3438
느낌	1	1	28	32	general	ft	87.5
수술	3	1	83	96	general	ft	86.4583
생일	1	1	29	32	general	ft	90.625
포기	1	1	29	32	general	ft	90.625
기능	1	1	27	32	general	ft	84.375
수작	1	1	28	32	general	ft	87.5
행정	1	1	25	32	general	ft	78.125
하늘	8	1	216	256	general	ft	84.375
인력	4	1	103	128	general	ft	80.4688
파동	1	1	29	32	general	ft	90.625
각주	1	1	29	32	general	ft	90.625
필요	14	1	384	448	general	ft	85.7143
서울	5	1	135	160	general	ft	84.375
신설	3	1	81	96	general	ft	84.375
감소	1	1	29	32	general	ft	90.625
방문	7	2	190	224	general	ft	84.8214
구단	4	1	111	128	general	ft	86.7188
운영	5	1	133	160	general	ft	83.125
판결	4	1	111	128	general	ft	86.7188
통과	3	2	88	96	general	ft	91.6667
조합	1	1	29	32	general	ft	90.625
반찬	1	1	28	32	general	ft	87.5
배	1	1	29	32	general	ft	90.625
방송	1	1	28	32	general	ft	87.5
예의	1	1	28	32	general	ft	87.5
무리	2	1	51	64	general	ft	79.6875
문화	2	1	56	64	general	ft	87.5
출간	1	1	27	32	general	ft	84.375
끝	4	1	97	128	general	ft	75.7812
짐	6	1	157	192	general	ft	81.7708
밤	3	1	90	96	general	ft	93.75
방안	7	1	192	224	general	ft	85.7143
현	1	1	28	32	general	ft	87.5
공정	2	1	55	64	general	ft	85.9375
총리	2	1	52	64	general	ft	81.25
특별	3	1	83	96	general	ft	86.4583
벽	2	1	53	64	general	ft	82.8125
자리	13	4	338	416	general	ft	81.25
군	5	2	123	160	general	ft	76.875
건강	6	2	164	192	general	ft	85.4167
당내	4	1	117	128	general	ft	91.4062
구입	1	1	29	32	general	ft	90.625
음료	1	1	30	32	general	ft	93.75
제시	2	1	55	64	general	ft	85.9375
평화	4	2	110	128	general	ft	85.9375
앞	4	2	100	128	general	ft	78.125
식품	1	1	29	32	general	ft	90.625
이견	1	1	29	32	general	ft	90.625
한계	1	1	29	32	general	ft	90.625
주장	2	1	49	64	general	ft	76.5625
접촉	1	1	25	32	general	ft	78.125
파괴	1	1	26	32	general	ft	81.25
초대	1	1	27	32	general	ft	84.375
봉투	6	1	174	192	general	ft	90.625
질환	1	1	27	32	general	ft	84.375
반	1	1	29	32	general	ft	90.625
연료	1	1	27	32	general	ft	84.375
차주	1	1	29	32	general	ft	90.625
외부	3	1	80	96	general	ft	83.3333
점수	2	1	46	64	general	ft	71.875
급	3	1	77	96	general	ft	80.2083
신념	1	1	28	32	general	ft	87.5
등급	2	2	53	64	general	ft	82.8125
효력	1	1	28	32	general	ft	87.5
마력	1	1	25	32	general	ft	78.125
면제	1	1	29	32	general	ft	90.625
라면	3	1	73	96	general	ft	76.0417
성공	5	1	135	160	general	ft	84.375
의미	4	1	71	128	general	ft	55.4688
계약	4	2	105	128	general	ft	82.0312
콩	1	1	29	32	general	ft	90.625
후	4	1	116	128	general	ft	90.625
물론	3	1	79	96	general	ft	82.2917
즐거움	1	1	30	32	general	ft	93.75
업무	3	1	82	96	general	ft	85.4167
중간	2	2	42	64	general	ft	65.625
천사	1	1	29	32	general	ft	90.625
전남	2	1	54	64	general	ft	84.375
수정	1	1	29	32	general	ft	90.625
영리	1	1	27	32	general	ft	84.375
아버지	6	2	175	192	general	ft	91.1458
채권	1	1	26	32	general	ft	81.25
당	4	1	110	128	general	ft	85.9375
이외	2	1	52	64	general	ft	81.25
대회	10	2	286	320	general	ft	89.375
심판	1	1	29	32	general	ft	90.625
의견	9	1	242	288	general	ft	84.0278
현재	3	1	78	96	general	ft	81.25
축제	2	1	58	64	general	ft	90.625
편지	11	1	255	352	general	ft	72.4432
토대	1	1	29	32	general	ft	90.625
맥주	1	1	27	32	general	ft	84.375
어머니	1	1	29	32	general	ft	90.625
도움	3	1	81	96	general	ft	84.375
투표	4	1	123	128	general	ft	96.0938
컨테이너	1	1	29	32	general	ft	90.625
재정	1	1	29	32	general	ft	90.625
부문	1	1	28	32	general	ft	87.5
검사	2	1	55	64	general	ft	85.9375
설립	1	1	28	32	general	ft	87.5
지출	1	1	27	32	general	ft	84.375
동료	2	1	58	64	general	ft	90.625
계기	4	1	109	128	general	ft	85.1562
저서	1	1	28	32	general	ft	87.5
예산	4	2	116	128	general	ft	90.625
유머	1	1	29	32	general	ft	90.625
거장	1	1	29	32	general	ft	90.625
법인	1	1	30	32	general	ft	93.75
우울	1	1	29	32	general	ft	90.625
최초	1	1	30	32	general	ft	93.75
숨	1	1	28	32	general	ft	87.5
거짓	1	1	28	32	general	ft	87.5
파악	2	1	51	64	general	ft	79.6875
실력	2	1	55	64	general	ft	85.9375
매각	3	1	83	96	general	ft	86.4583
이바지	3	1	83	96	general	ft	86.4583
형태	3	1	81	96	general	ft	84.375
경쟁	4	1	108	128	general	ft	84.375
수행	1	1	27	32	general	ft	84.375
나머지	3	1	86	96	general	ft	89.5833
기술	3	1	81	96	general	ft	84.375
지급	1	1	28	32	general	ft	87.5
여부	10	1	272	320	general	ft	85.0
남자	2	2	60	64	general	ft	93.75
야외	1	1	29	32	general	ft	90.625
재판	1	1	29	32	general	ft	90.625
인물	2	2	48	64	general	ft	75.0
수입	1	1	28	32	general	ft	87.5
고통	2	1	55	64	general	ft	85.9375
자녀	1	1	29	32	general	ft	90.625
부지	1	1	27	32	general	ft	84.375
빈도	1	1	29	32	general	ft	90.625
수용	1	1	28	32	general	ft	87.5
사이	9	1	256	288	general	ft	88.8889
변화	4	1	108	128	general	ft	84.375
중심	5	1	127	160	general	ft	79.375
여진	2	1	59	64	general	ft	92.1875
남편	14	1	381	448	general	ft	85.0446
대책	4	2	112	128	general	ft	87.5
일독	1	1	27	32	general	ft	84.375
연휴	2	1	53	64	general	ft	82.8125
출근	1	1	29	32	general	ft	90.625
부과	1	1	28	32	general	ft	87.5
동향	1	1	30	32	general	ft	93.75
올림픽	4	1	108	128	general	ft	84.375
공개	2	1	55	64	general	ft	85.9375
고정	1	1	29	32	general	ft	90.625
숙지	1	1	28	32	general	ft	87.5
운명	2	2	52	64	general	ft	81.25
투병	1	1	30	32	general	ft	93.75
인천	1	1	29	32	general	ft	90.625
대비	3	1	93	96	general	ft	96.875
성숙	1	1	29	32	general	ft	90.625
대결	1	1	29	32	general	ft	90.625
감정	7	3	184	224	general	ft	82.1429
백방	1	1	29	32	general	ft	90.625
수단	1	1	29	32	general	ft	90.625
면	3	2	74	96	general	ft	77.0833
작가	3	1	86	96	general	ft	89.5833
용서	2	1	52	64	general	ft	81.25
지대	1	1	29	32	general	ft	90.625
기구	2	1	58	64	general	ft	90.625
교감	1	1	25	32	general	ft	78.125
고려	2	1	53	64	general	ft	82.8125
가지	1	1	27	32	general	ft	84.375
향후	3	1	85	96	general	ft	88.5417
한은	1	1	28	32	general	ft	87.5
유혹	1	1	29	32	general	ft	90.625
지금	1	1	28	32	general	ft	87.5
관절	1	1	28	32	general	ft	87.5
포인트	1	1	31	32	general	ft	96.875
검찰	1	1	28	32	general	ft	87.5
모범	1	1	20	32	general	ft	62.5
경악	2	1	53	64	general	ft	82.8125
희망	4	1	107	128	general	ft	83.5938
들	1	1	29	32	general	ft	90.625
사망	2	1	54	64	general	ft	84.375
책	12	2	327	384	general	ft	85.1562
묵	1	1	13	32	general	ft	40.625
전용	1	1	29	32	general	ft	90.625
열정	2	1	52	64	general	ft	81.25
학년	1	1	29	32	general	ft	90.625
통풍	1	1	29	32	general	ft	90.625
순간	2	1	55	64	general	ft	85.9375
여성	8	1	246	256	general	ft	96.0938
채용	1	1	29	32	general	ft	90.625
사건	8	2	210	256	general	ft	82.0312
귀국	1	1	28	32	general	ft	87.5
논평	2	1	54	64	general	ft	84.375
노래	6	1	149	192	general	ft	77.6042
간부	1	1	29	32	general	ft	90.625
막대기	1	1	28	32	general	ft	87.5
투수	1	1	31	32	general	ft	96.875
사옥	1	1	28	32	general	ft	87.5
선실	1	1	23	32	general	ft	71.875
속도	2	1	57	64	general	ft	89.0625
예약	1	1	28	32	general	ft	87.5
자기	1	1	27	32	general	ft	84.375
정원	2	1	54	64	general	ft	84.375
위기	1	1	29	32	general	ft	90.625
그룹	2	1	53	64	general	ft	82.8125
위험	2	1	60	64	general	ft	93.75
당장	1	1	31	32	general	ft	96.875
참여	7	1	193	224	general	ft	86.1607
노사	1	1	28	32	general	ft	87.5
