lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
회담	2	1	22	32	weighted	bert	68.75
공공	1	1	22	32	weighted	bert	68.75
개전	1	1	24	32	weighted	bert	75.0
초반	1	1	22	32	weighted	bert	68.75
정당	1	1	24	32	weighted	bert	75.0
사실	12	1	28	32	weighted	bert	87.5
이별	2	1	28	32	weighted	bert	87.5
병원	7	2	25	32	weighted	bert	78.125
아이	35	1	29	32	weighted	bert	90.625
선거	6	3	29	32	weighted	bert	90.625
몰골	1	1	24	32	weighted	bert	75.0
가동	2	1	24	32	weighted	bert	75.0
온기	1	1	24	32	weighted	bert	75.0
고속	1	1	25	32	weighted	bert	78.125
설비	2	1	31	32	weighted	bert	96.875
애송	1	1	28	32	weighted	bert	87.5
선고	3	2	31	32	weighted	bert	96.875
집회	3	1	27	32	weighted	bert	84.375
병실	1	1	22	32	weighted	bert	68.75
공모	2	1	28	32	weighted	bert	87.5
비율	3	1	28	32	weighted	bert	87.5
기간	8	2	28	32	weighted	bert	87.5
생활	1	1	26	32	weighted	bert	81.25
적성	1	1	24	32	weighted	bert	75.0
전과	1	1	22	32	weighted	bert	68.75
사진	3	1	27	32	weighted	bert	84.375
운동	3	1	29	32	weighted	bert	90.625
포함	9	1	30	32	weighted	bert	93.75
산하	1	1	25	32	weighted	bert	78.125
공석	1	1	20	32	weighted	bert	62.5
경제	8	1	27	32	weighted	bert	84.375
고객	4	1	27	32	weighted	bert	84.375
과정	3	3	28	32	weighted	bert	87.5
미	2	1	25	32	weighted	bert	78.125
선박	1	1	27	32	weighted	bert	84.375
형	4	2	30	32	weighted	bert	93.75
보합	1	1	29	32	weighted	bert	90.625
일행	1	1	24	32	weighted	bert	75.0
당초	2	1	20	32	weighted	bert	62.5
이식	1	1	25	32	weighted	bert	78.125
심통	1	1	24	32	weighted	bert	75.0
기본	1	1	23	32	weighted	bert	71.875
수출	2	1	23	32	weighted	bert	71.875
네덜란드	2	1	27	32	weighted	bert	84.375
방침	2	1	29	32	weighted	bert	90.625
소녀	3	1	29	32	weighted	bert	90.625
철학	1	1	22	32	weighted	bert	68.75
국민	12	1	27	32	weighted	bert	84.375
선발	2	1	29	32	weighted	bert	90.625
조리	1	1	27	32	weighted	bert	84.375
돈	17	1	30	32	weighted	bert	93.75
선장	1	1	25	32	weighted	bert	78.125
새벽	8	1	27	32	weighted	bert	84.375
선물	11	1	28	32	weighted	bert	87.5
난폭	1	1	27	32	weighted	bert	84.375
토막	1	1	22	32	weighted	bert	68.75
뿌리	1	1	23	32	weighted	bert	71.875
세원	1	1	27	32	weighted	bert	84.375
향기	3	1	21	32	weighted	bert	65.625
변론	1	1	28	32	weighted	bert	87.5
멸치	1	1	26	32	weighted	bert	81.25
임기	2	1	27	32	weighted	bert	84.375
강도	1	1	28	32	weighted	bert	87.5
스타	2	1	29	32	weighted	bert	90.625
세제	1	1	23	32	weighted	bert	71.875
눈	1	1	28	32	weighted	bert	87.5
연봉	1	1	26	32	weighted	bert	81.25
낭비	1	1	24	32	weighted	bert	75.0
귀기	1	1	24	32	weighted	bert	75.0
사전	1	1	26	32	weighted	bert	81.25
소통	2	1	24	32	weighted	bert	75.0
집행	1	1	28	32	weighted	bert	87.5
출처	1	1	25	32	weighted	bert	78.125
케이블	1	1	27	32	weighted	bert	84.375
인간	6	1	29	32	weighted	bert	90.625
프로그램	3	1	28	32	weighted	bert	87.5
개비	1	1	25	32	weighted	bert	78.125
세배	1	1	25	32	weighted	bert	78.125
범죄	1	1	26	32	weighted	bert	81.25
시즌	5	1	22	32	weighted	bert	68.75
양식	1	1	27	32	weighted	bert	84.375
덤	1	1	25	32	weighted	bert	78.125
체결	1	1	23	32	weighted	bert	71.875
사방	1	1	29	32	weighted	bert	90.625
악화	1	1	25	32	weighted	bert	78.125
잔	2	2	27	32	weighted	bert	84.375
모두	3	1	28	32	weighted	bert	87.5
감염	1	1	25	32	weighted	bert	78.125
곡선	1	1	27	32	weighted	bert	84.375
우수	2	1	29	32	weighted	bert	90.625
명	1	1	25	32	weighted	bert	78.125
대중	1	1	22	32	weighted	bert	68.75
자동	1	1	24	32	weighted	bert	75.0
층	2	2	28	32	weighted	bert	87.5
외투	1	1	28	32	weighted	bert	87.5
까닭	1	1	25	32	weighted	bert	78.125
장마	2	1	28	32	weighted	bert	87.5
여유	3	1	26	32	weighted	bert	81.25
명단	4	1	27	32	weighted	bert	84.375
북측	1	1	25	32	weighted	bert	78.125
의제	1	1	22	32	weighted	bert	68.75
정돈	1	1	24	32	weighted	bert	75.0
위원	1	1	28	32	weighted	bert	87.5
가치	3	3	27	32	weighted	bert	84.375
고문	1	1	26	32	weighted	bert	81.25
회원	2	1	30	32	weighted	bert	93.75
안팎	2	1	28	32	weighted	bert	87.5
발견	2	1	30	32	weighted	bert	93.75
화가	1	1	25	32	weighted	bert	78.125
대치	1	1	27	32	weighted	bert	84.375
수명	1	1	26	32	weighted	bert	81.25
서비스	3	1	25	32	weighted	bert	78.125
단장	2	1	27	32	weighted	bert	84.375
생리	1	1	29	32	weighted	bert	90.625
교통	1	1	29	32	weighted	bert	90.625
순위	1	1	29	32	weighted	bert	90.625
일가	1	1	25	32	weighted	bert	78.125
심금	1	1	27	32	weighted	bert	84.375
화엄	1	1	21	32	weighted	bert	65.625
유행	1	1	25	32	weighted	bert	78.125
넋	1	1	23	32	weighted	bert	71.875
스승	1	1	29	32	weighted	bert	90.625
대함	1	1	25	32	weighted	bert	78.125
분위기	3	2	31	32	weighted	bert	96.875
귀환	1	1	27	32	weighted	bert	84.375
국장	1	1	29	32	weighted	bert	90.625
골짜기	1	1	26	32	weighted	bert	81.25
확장	1	1	25	32	weighted	bert	78.125
총선	2	1	29	32	weighted	bert	90.625
환경	1	1	30	32	weighted	bert	93.75
잠	5	1	29	32	weighted	bert	90.625
최다	1	1	28	32	weighted	bert	87.5
확인	8	2	30	32	weighted	bert	93.75
개인	3	1	31	32	weighted	bert	96.875
오늘	4	1	29	32	weighted	bert	90.625
영감	1	1	25	32	weighted	bert	78.125
소득	2	1	28	32	weighted	bert	87.5
아들	1	1	26	32	weighted	bert	81.25
폐	1	1	26	32	weighted	bert	81.25
적응	1	1	28	32	weighted	bert	87.5
논문	1	1	24	32	weighted	bert	75.0
연회	1	1	24	32	weighted	bert	75.0
차원	4	1	25	32	weighted	bert	78.125
비정	1	1	25	32	weighted	bert	78.125
전형	1	1	23	32	weighted	bert	71.875
합류	2	2	25	32	weighted	bert	78.125
지혜	3	1	25	32	weighted	bert	78.125
의욕	1	1	26	32	weighted	bert	81.25
미사일	1	1	22	32	weighted	bert	68.75
처벌	1	1	25	32	weighted	bert	78.125
기분	9	1	29	32	weighted	bert	90.625
퇴장	1	1	24	32	weighted	bert	75.0
행운	2	1	28	32	weighted	bert	87.5
네팔	1	1	26	32	weighted	bert	81.25
납치	1	1	27	32	weighted	bert	84.375
가입	6	1	30	32	weighted	bert	93.75
방식	8	1	31	32	weighted	bert	96.875
가중	1	1	24	32	weighted	bert	75.0
마련	3	1	27	32	weighted	bert	84.375
성적	2	2	24	32	weighted	bert	75.0
배우	1	1	22	32	weighted	bert	68.75
장사	1	1	24	32	weighted	bert	75.0
청년	1	1	28	32	weighted	bert	87.5
부부	3	1	27	32	weighted	bert	84.375
형제	2	1	26	32	weighted	bert	81.25
당선	1	1	25	32	weighted	bert	78.125
온라인	3	1	28	32	weighted	bert	87.5
개헌	1	1	26	32	weighted	bert	81.25
소속	1	1	24	32	weighted	bert	75.0
로비	2	1	29	32	weighted	bert	90.625
뮤지컬	1	1	26	32	weighted	bert	81.25
명소	1	1	21	32	weighted	bert	65.625
숙제	1	1	27	32	weighted	bert	84.375
비	3	1	27	32	weighted	bert	84.375
명령	1	1	27	32	weighted	bert	84.375
보험	1	1	30	32	weighted	bert	93.75
탄핵	1	1	22	32	weighted	bert	68.75
취재	1	1	25	32	weighted	bert	78.125
회의	4	1	29	32	weighted	bert	90.625
공연	2	1	24	32	weighted	bert	75.0
할인	1	1	26	32	weighted	bert	81.25
마무리	1	1	26	32	weighted	bert	81.25
단어	1	1	24	32	weighted	bert	75.0
밖	3	1	24	32	weighted	bert	75.0
지인	1	1	24	32	weighted	bert	75.0
이웃	1	1	28	32	weighted	bert	87.5
행복	7	3	30	32	weighted	bert	93.75
공간	2	1	27	32	weighted	bert	84.375
신랑	2	2	24	32	weighted	bert	75.0
발음	1	1	24	32	weighted	bert	75.0
제도	5	1	30	32	weighted	bert	93.75
방어	1	1	28	32	weighted	bert	87.5
단계	3	1	29	32	weighted	bert	90.625
프로	2	1	27	32	weighted	bert	84.375
올	1	1	21	32	weighted	bert	65.625
입학	1	1	27	32	weighted	bert	84.375
시장	8	2	31	32	weighted	bert	96.875
동안	10	1	29	32	weighted	bert	90.625
코트	1	1	26	32	weighted	bert	81.25
켜	1	1	24	32	weighted	bert	75.0
점검	1	1	26	32	weighted	bert	81.25
슬픔	1	1	28	32	weighted	bert	87.5
체계	1	1	25	32	weighted	bert	78.125
선택	1	1	23	32	weighted	bert	71.875
인류	2	1	23	32	weighted	bert	71.875
장관	7	2	30	32	weighted	bert	93.75
번영	1	1	27	32	weighted	bert	84.375
부대	1	1	27	32	weighted	bert	84.375
범인	1	1	25	32	weighted	bert	78.125
절	1	1	25	32	weighted	bert	78.125
취소	1	1	26	32	weighted	bert	81.25
상위	1	1	26	32	weighted	bert	81.25
휘장	1	1	22	32	weighted	bert	68.75
스쿼시	1	1	24	32	weighted	bert	75.0
쥐	1	1	24	32	weighted	bert	75.0
이미지	1	1	25	32	weighted	bert	78.125
교환	1	1	25	32	weighted	bert	78.125
각광	1	1	25	32	weighted	bert	78.125
평생	2	1	25	32	weighted	bert	78.125
정보	1	1	29	32	weighted	bert	90.625
공포	2	1	27	32	weighted	bert	84.375
강경	1	1	28	32	weighted	bert	87.5
결과	4	1	29	32	weighted	bert	90.625
평가	3	1	29	32	weighted	bert	90.625
화음	1	1	25	32	weighted	bert	78.125
아래	4	3	29	32	weighted	bert	90.625
떡	2	1	28	32	weighted	bert	87.5
창업	1	1	24	32	weighted	bert	75.0
훈련	1	1	26	32	weighted	bert	81.25
거취	2	1	29	32	weighted	bert	90.625
예정	3	1	26	32	weighted	bert	81.25
졸업	1	1	26	32	weighted	bert	81.25
통신	1	1	24	32	weighted	bert	75.0
성분	1	1	22	32	weighted	bert	68.75
공원	3	1	23	32	weighted	bert	71.875
운	1	1	25	32	weighted	bert	78.125
통	1	1	24	32	weighted	bert	75.0
조치	2	1	27	32	weighted	bert	84.375
조건	7	1	30	32	weighted	bert	93.75
계획	6	1	31	32	weighted	bert	96.875
세금	3	1	29	32	weighted	bert	90.625
출연	1	1	29	32	weighted	bert	90.625
절정	1	1	25	32	weighted	bert	78.125
점	5	1	28	32	weighted	bert	87.5
기준	2	1	25	32	weighted	bert	78.125
부담	3	1	28	32	weighted	bert	87.5
움직임	1	1	26	32	weighted	bert	81.25
국	1	1	23	32	weighted	bert	71.875
작동	2	1	28	32	weighted	bert	87.5
삶	5	1	31	32	weighted	bert	96.875
주도	1	1	27	32	weighted	bert	84.375
공사	4	2	28	32	weighted	bert	87.5
개편	4	1	31	32	weighted	bert	96.875
방면	1	1	26	32	weighted	bert	81.25
연마	1	1	26	32	weighted	bert	81.25
협약	2	1	29	32	weighted	bert	90.625
집	22	2	30	32	weighted	bert	93.75
시대	7	1	29	32	weighted	bert	90.625
격려	1	1	26	32	weighted	bert	81.25
추세	3	1	29	32	weighted	bert	90.625
전력	1	1	24	32	weighted	bert	75.0
악보	1	1	26	32	weighted	bert	81.25
국고	1	1	27	32	weighted	bert	84.375
총회	1	1	26	32	weighted	bert	81.25
재난	1	1	23	32	weighted	bert	71.875
건립	1	1	28	32	weighted	bert	87.5
타협	2	1	28	32	weighted	bert	87.5
직장	2	1	28	32	weighted	bert	87.5
이치	1	1	26	32	weighted	bert	81.25
시기	2	1	25	32	weighted	bert	78.125
개막	1	1	29	32	weighted	bert	90.625
수익	3	2	23	32	weighted	bert	71.875
전쟁	1	1	23	32	weighted	bert	71.875
정권	3	1	28	32	weighted	bert	87.5
모자이크	1	1	26	32	weighted	bert	81.25
목적	2	1	24	32	weighted	bert	75.0
공동	2	1	27	32	weighted	bert	84.375
경선	3	1	26	32	weighted	bert	81.25
교육	7	1	29	32	weighted	bert	90.625
상황	12	1	32	32	weighted	bert	100.0
수	3	2	25	32	weighted	bert	78.125
창당	1	1	27	32	weighted	bert	84.375
규모	8	1	29	32	weighted	bert	90.625
연	1	1	24	32	weighted	bert	75.0
거실	1	1	26	32	weighted	bert	81.25
신체	2	1	29	32	weighted	bert	90.625
수류탄	1	1	27	32	weighted	bert	84.375
고향	2	1	22	32	weighted	bert	68.75
표	2	2	25	32	weighted	bert	78.125
이전	5	3	29	32	weighted	bert	90.625
표현	1	1	26	32	weighted	bert	81.25
보유	2	1	31	32	weighted	bert	96.875
판매	3	1	29	32	weighted	bert	90.625
반미	1	1	28	32	weighted	bert	87.5
영산	1	1	24	32	weighted	bert	75.0
수준	6	1	27	32	weighted	bert	84.375
자세	1	1	25	32	weighted	bert	78.125
키	2	1	28	32	weighted	bert	87.5
청구	1	1	23	32	weighted	bert	71.875
시련	1	1	23	32	weighted	bert	71.875
합	1	1	27	32	weighted	bert	84.375
이내	1	1	25	32	weighted	bert	78.125
충격	1	1	27	32	weighted	bert	84.375
결혼	1	1	28	32	weighted	bert	87.5
송이	1	1	27	32	weighted	bert	84.375
공익	1	1	26	32	weighted	bert	81.25
냄새	1	1	28	32	weighted	bert	87.5
갈등	1	1	23	32	weighted	bert	71.875
시민	4	1	29	32	weighted	bert	90.625
동작	1	1	22	32	weighted	bert	68.75
정부	29	2	30	32	weighted	bert	93.75
렌즈	1	1	26	32	weighted	bert	81.25
기록	3	2	30	32	weighted	bert	93.75
차별	1	1	27	32	weighted	bert	84.375
관리	4	2	31	32	weighted	bert	96.875
댁	2	1	25	32	weighted	bert	78.125
역사	3	2	29	32	weighted	bert	90.625
규범	1	1	25	32	weighted	bert	78.125
공상	1	1	28	32	weighted	bert	87.5
자본	1	1	26	32	weighted	bert	81.25
텔레비전	1	1	22	32	weighted	bert	68.75
출입	1	1	29	32	weighted	bert	90.625
규제	1	1	28	32	weighted	bert	87.5
하노이	1	1	26	32	weighted	bert	81.25
능력	6	1	31	32	weighted	bert	96.875
장	1	1	25	32	weighted	bert	78.125
부실	1	1	28	32	weighted	bert	87.5
내용	1	1	22	32	weighted	bert	68.75
노인	6	1	31	32	weighted	bert	96.875
수습	1	1	26	32	weighted	bert	81.25
유령	1	1	25	32	weighted	bert	78.125
목표	11	1	29	32	weighted	bert	90.625
틀	1	1	26	32	weighted	bert	81.25
계곡	1	1	30	32	weighted	bert	93.75
경험	1	1	29	32	weighted	bert	90.625
정신	5	2	27	32	weighted	bert	84.375
공부	2	1	30	32	weighted	bert	93.75
풍요	1	1	24	32	weighted	bert	75.0
매출	5	1	29	32	weighted	bert	90.625
죄	2	1	28	32	weighted	bert	87.5
해역	1	1	28	32	weighted	bert	87.5
셀프	1	1	25	32	weighted	bert	78.125
당직	1	1	25	32	weighted	bert	78.125
지원	1	1	26	32	weighted	bert	81.25
나이	4	1	30	32	weighted	bert	93.75
발송	1	1	28	32	weighted	bert	87.5
의회	2	1	24	32	weighted	bert	75.0
주민	5	1	31	32	weighted	bert	96.875
재생	1	1	27	32	weighted	bert	84.375
칼	1	1	30	32	weighted	bert	93.75
집착	1	1	28	32	weighted	bert	87.5
유작	1	1	30	32	weighted	bert	93.75
초점	1	1	22	32	weighted	bert	68.75
궤적	1	1	24	32	weighted	bert	75.0
부분	3	1	27	32	weighted	bert	84.375
개통	1	1	24	32	weighted	bert	75.0
건물	3	1	30	32	weighted	bert	93.75
작성	3	1	29	32	weighted	bert	90.625
남	1	1	26	32	weighted	bert	81.25
이벤트	1	1	24	32	weighted	bert	75.0
신생	1	1	27	32	weighted	bert	84.375
차량	1	1	25	32	weighted	bert	78.125
국수	5	1	21	32	weighted	bert	65.625
가결	1	1	25	32	weighted	bert	78.125
응시	1	1	24	32	weighted	bert	75.0
본질	1	1	24	32	weighted	bert	75.0
시리아	2	1	29	32	weighted	bert	90.625
인사	2	1	27	32	weighted	bert	84.375
명품	1	1	26	32	weighted	bert	81.25
의원	13	1	30	32	weighted	bert	93.75
사고	4	3	26	32	weighted	bert	81.25
트로피	1	1	28	32	weighted	bert	87.5
혼란	2	1	28	32	weighted	bert	87.5
자율	1	1	28	32	weighted	bert	87.5
협조	1	1	26	32	weighted	bert	81.25
주문	1	1	26	32	weighted	bert	81.25
기타	1	1	25	32	weighted	bert	78.125
기호	1	1	22	32	weighted	bert	68.75
효과	1	1	29	32	weighted	bert	90.625
유명	2	1	29	32	weighted	bert	90.625
신구	1	1	27	32	weighted	bert	84.375
용역	1	1	28	32	weighted	bert	87.5
일화	1	1	24	32	weighted	bert	75.0
볼모	1	1	28	32	weighted	bert	87.5
혼합	1	1	29	32	weighted	bert	90.625
무	1	1	21	32	weighted	bert	65.625
거대	1	1	25	32	weighted	bert	78.125
해소	2	1	26	32	weighted	bert	81.25
악마	1	1	28	32	weighted	bert	87.5
각종	4	1	28	32	weighted	bert	87.5
교사	2	1	29	32	weighted	bert	90.625
연락	2	2	24	32	weighted	bert	75.0
연기	2	1	28	32	weighted	bert	87.5
사람	23	4	31	32	weighted	bert	96.875
머리	1	1	25	32	weighted	bert	78.125
증세	2	1	28	32	weighted	bert	87.5
득점	2	1	28	32	weighted	bert	87.5
기조	4	1	31	32	weighted	bert	96.875
정황	1	1	24	32	weighted	bert	75.0
속성	1	1	27	32	weighted	bert	84.375
벨	2	1	27	32	weighted	bert	84.375
연말	1	1	25	32	weighted	bert	78.125
비용	2	1	27	32	weighted	bert	84.375
드라마	3	2	26	32	weighted	bert	81.25
결정	5	2	29	32	weighted	bert	90.625
절도	1	1	25	32	weighted	bert	78.125
실상	1	1	27	32	weighted	bert	84.375
라디오	1	1	25	32	weighted	bert	78.125
측근	1	1	24	32	weighted	bert	75.0
설	1	1	28	32	weighted	bert	87.5
전시	1	1	24	32	weighted	bert	75.0
학교	9	1	32	32	weighted	bert	100.0
선수	2	1	30	32	weighted	bert	93.75
개봉	1	1	27	32	weighted	bert	84.375
문구	1	1	24	32	weighted	bert	75.0
기색	1	1	24	32	weighted	bert	75.0
부품	1	1	21	32	weighted	bert	65.625
멕시코	1	1	22	32	weighted	bert	68.75
선사	1	1	28	32	weighted	bert	87.5
충신	1	1	26	32	weighted	bert	81.25
어려움	1	1	26	32	weighted	bert	81.25
연구	11	1	31	32	weighted	bert	96.875
태도	1	1	23	32	weighted	bert	71.875
이용	4	1	29	32	weighted	bert	90.625
파견	1	1	25	32	weighted	bert	78.125
회보	1	1	25	32	weighted	bert	78.125
단속	1	1	27	32	weighted	bert	84.375
토론	1	1	22	32	weighted	bert	68.75
병상	1	1	28	32	weighted	bert	87.5
팀	1	1	23	32	weighted	bert	71.875
연결	3	1	28	32	weighted	bert	87.5
작품	4	2	31	32	weighted	bert	96.875
평균	7	1	32	32	weighted	bert	100.0
운행	1	1	22	32	weighted	bert	68.75
화	2	1	20	32	weighted	bert	62.5
전부	2	1	25	32	weighted	bert	78.125
해법	2	2	27	32	weighted	bert	84.375
이유	3	1	28	32	weighted	bert	87.5
도시	1	1	24	32	weighted	bert	75.0
교부	1	1	25	32	weighted	bert	78.125
구조	2	2	28	32	weighted	bert	87.5
차단	1	1	23	32	weighted	bert	71.875
기점	1	1	26	32	weighted	bert	81.25
군기	1	1	25	32	weighted	bert	78.125
연극	2	1	27	32	weighted	bert	84.375
종료	2	1	26	32	weighted	bert	81.25
판단	1	1	22	32	weighted	bert	68.75
동포	1	1	28	32	weighted	bert	87.5
진단	2	1	28	32	weighted	bert	87.5
빵	2	1	30	32	weighted	bert	93.75
업체	5	1	27	32	weighted	bert	84.375
이야기	1	1	28	32	weighted	bert	87.5
해적	1	1	29	32	weighted	bert	90.625
새	1	1	21	32	weighted	bert	65.625
특성	1	1	23	32	weighted	bert	71.875
관심	7	1	28	32	weighted	bert	87.5
상태	2	1	27	32	weighted	bert	84.375
살림	3	1	26	32	weighted	bert	81.25
추가	5	1	29	32	weighted	bert	90.625
향상	1	1	23	32	weighted	bert	71.875
유산	1	1	24	32	weighted	bert	75.0
의결	2	1	27	32	weighted	bert	84.375
고장	2	1	25	32	weighted	bert	78.125
열쇠	1	1	27	32	weighted	bert	84.375
완화	1	1	28	32	weighted	bert	87.5
개각	1	1	29	32	weighted	bert	90.625
어깨	2	1	27	32	weighted	bert	84.375
외국	2	1	25	32	weighted	bert	78.125
협업	1	1	25	32	weighted	bert	78.125
메달	2	1	29	32	weighted	bert	90.625
권한	1	1	25	32	weighted	bert	78.125
모양	4	1	31	32	weighted	bert	96.875
지방	1	1	25	32	weighted	bert	78.125
불법	1	1	23	32	weighted	bert	71.875
고아	1	1	26	32	weighted	bert	81.25
천국	2	1	28	32	weighted	bert	87.5
혁신	1	1	23	32	weighted	bert	71.875
직후	1	1	26	32	weighted	bert	81.25
채택	1	1	23	32	weighted	bert	71.875
강령	1	1	28	32	weighted	bert	87.5
뜻	2	2	28	32	weighted	bert	87.5
식구	2	1	28	32	weighted	bert	87.5
부업	2	1	25	32	weighted	bert	78.125
차장	1	1	27	32	weighted	bert	84.375
안목	1	1	19	32	weighted	bert	59.375
숙식	1	1	18	32	weighted	bert	56.25
임금	1	1	25	32	weighted	bert	78.125
윤기	1	1	27	32	weighted	bert	84.375
직업	1	1	25	32	weighted	bert	78.125
추진	4	1	26	32	weighted	bert	81.25
정도	9	2	29	32	weighted	bert	90.625
국모	1	1	27	32	weighted	bert	84.375
동일	2	1	30	32	weighted	bert	93.75
이륙	1	1	25	32	weighted	bert	78.125
동전	1	1	25	32	weighted	bert	78.125
발표	4	1	29	32	weighted	bert	90.625
초청	1	1	28	32	weighted	bert	87.5
전진	1	1	26	32	weighted	bert	81.25
개최	5	1	30	32	weighted	bert	93.75
맛	2	2	23	32	weighted	bert	71.875
전개	1	1	26	32	weighted	bert	81.25
봉사	2	1	26	32	weighted	bert	81.25
달	1	1	25	32	weighted	bert	78.125
내심	1	1	26	32	weighted	bert	81.25
소화	1	1	29	32	weighted	bert	90.625
민간	2	1	29	32	weighted	bert	90.625
땅	4	1	29	32	weighted	bert	90.625
삭제	1	1	28	32	weighted	bert	87.5
사임	1	1	27	32	weighted	bert	84.375
생애	1	1	25	32	weighted	bert	78.125
생산	1	1	29	32	weighted	bert	90.625
강제	2	1	26	32	weighted	bert	81.25
경계	2	2	28	32	weighted	bert	87.5
수요	1	1	23	32	weighted	bert	71.875
수석	2	1	30	32	weighted	bert	93.75
스포츠	1	1	26	32	weighted	bert	81.25
호르몬	1	1	29	32	weighted	bert	90.625
무기	1	1	25	32	weighted	bert	78.125
회피	2	1	28	32	weighted	bert	87.5
사업	10	1	30	32	weighted	bert	93.75
과목	1	1	26	32	weighted	bert	81.25
난리	1	1	24	32	weighted	bert	75.0
핵심	3	1	27	32	weighted	bert	84.375
가운데	5	1	30	32	weighted	bert	93.75
매력	2	1	28	32	weighted	bert	87.5
방한	1	1	27	32	weighted	bert	84.375
연계	2	1	26	32	weighted	bert	81.25
증거	1	1	25	32	weighted	bert	78.125
덕목	1	1	30	32	weighted	bert	93.75
검색	2	1	28	32	weighted	bert	87.5
감동	4	1	29	32	weighted	bert	90.625
기사	4	2	25	32	weighted	bert	78.125
느낌	1	1	23	32	weighted	bert	71.875
수술	3	1	25	32	weighted	bert	78.125
생일	1	1	21	32	weighted	bert	65.625
포기	1	1	25	32	weighted	bert	78.125
기능	1	1	23	32	weighted	bert	71.875
수작	1	1	29	32	weighted	bert	90.625
행정	1	1	21	32	weighted	bert	65.625
하늘	8	1	29	32	weighted	bert	90.625
인력	4	1	29	32	weighted	bert	90.625
파동	1	1	30	32	weighted	bert	93.75
각주	1	1	27	32	weighted	bert	84.375
필요	14	1	27	32	weighted	bert	84.375
서울	5	1	27	32	weighted	bert	84.375
신설	3	1	29	32	weighted	bert	90.625
감소	1	1	23	32	weighted	bert	71.875
방문	7	2	30	32	weighted	bert	93.75
구단	4	1	31	32	weighted	bert	96.875
운영	5	1	31	32	weighted	bert	96.875
판결	4	1	27	32	weighted	bert	84.375
통과	3	2	26	32	weighted	bert	81.25
조합	1	1	23	32	weighted	bert	71.875
반찬	1	1	23	32	weighted	bert	71.875
배	1	1	27	32	weighted	bert	84.375
방송	1	1	23	32	weighted	bert	71.875
예의	1	1	26	32	weighted	bert	81.25
무리	2	1	29	32	weighted	bert	90.625
문화	2	1	25	32	weighted	bert	78.125
출간	1	1	25	32	weighted	bert	78.125
끝	4	1	30	32	weighted	bert	93.75
짐	6	1	26	32	weighted	bert	81.25
밤	3	1	28	32	weighted	bert	87.5
방안	7	1	29	32	weighted	bert	90.625
현	1	1	25	32	weighted	bert	78.125
공정	2	1	26	32	weighted	bert	81.25
총리	2	1	25	32	weighted	bert	78.125
특별	3	1	30	32	weighted	bert	93.75
벽	2	1	28	32	weighted	bert	87.5
자리	13	4	31	32	weighted	bert	96.875
군	5	2	28	32	weighted	bert	87.5
건강	6	2	30	32	weighted	bert	93.75
당내	4	1	27	32	weighted	bert	84.375
구입	1	1	27	32	weighted	bert	84.375
음료	1	1	26	32	weighted	bert	81.25
제시	2	1	31	32	weighted	bert	96.875
평화	4	2	27	32	weighted	bert	84.375
앞	4	2	27	32	weighted	bert	84.375
식품	1	1	25	32	weighted	bert	78.125
이견	1	1	26	32	weighted	bert	81.25
한계	1	1	26	32	weighted	bert	81.25
주장	2	1	28	32	weighted	bert	87.5
접촉	1	1	28	32	weighted	bert	87.5
파괴	1	1	28	32	weighted	bert	87.5
초대	1	1	27	32	weighted	bert	84.375
봉투	6	1	29	32	weighted	bert	90.625
질환	1	1	24	32	weighted	bert	75.0
반	1	1	23	32	weighted	bert	71.875
연료	1	1	22	32	weighted	bert	68.75
차주	1	1	25	32	weighted	bert	78.125
외부	3	1	29	32	weighted	bert	90.625
점수	2	1	27	32	weighted	bert	84.375
급	3	1	30	32	weighted	bert	93.75
신념	1	1	25	32	weighted	bert	78.125
등급	2	2	30	32	weighted	bert	93.75
효력	1	1	24	32	weighted	bert	75.0
마력	1	1	27	32	weighted	bert	84.375
면제	1	1	26	32	weighted	bert	81.25
라면	3	1	26	32	weighted	bert	81.25
성공	5	1	28	32	weighted	bert	87.5
의미	4	1	28	32	weighted	bert	87.5
계약	4	2	29	32	weighted	bert	90.625
콩	1	1	23	32	weighted	bert	71.875
후	4	1	28	32	weighted	bert	87.5
물론	3	1	27	32	weighted	bert	84.375
즐거움	1	1	23	32	weighted	bert	71.875
업무	3	1	29	32	weighted	bert	90.625
중간	2	2	26	32	weighted	bert	81.25
천사	1	1	24	32	weighted	bert	75.0
전남	2	1	28	32	weighted	bert	87.5
수정	1	1	18	32	weighted	bert	56.25
영리	1	1	21	32	weighted	bert	65.625
아버지	6	2	27	32	weighted	bert	84.375
채권	1	1	26	32	weighted	bert	81.25
당	4	1	26	32	weighted	bert	81.25
이외	2	1	25	32	weighted	bert	78.125
대회	10	2	32	32	weighted	bert	100.0
심판	1	1	26	32	weighted	bert	81.25
의견	9	1	29	32	weighted	bert	90.625
현재	3	1	27	32	weighted	bert	84.375
축제	2	1	29	32	weighted	bert	90.625
편지	11	1	30	32	weighted	bert	93.75
토대	1	1	21	32	weighted	bert	65.625
맥주	1	1	28	32	weighted	bert	87.5
어머니	1	1	21	32	weighted	bert	65.625
도움	3	1	29	32	weighted	bert	90.625
투표	4	1	27	32	weighted	bert	84.375
컨테이너	1	1	25	32	weighted	bert	78.125
재정	1	1	26	32	weighted	bert	81.25
부문	1	1	25	32	weighted	bert	78.125
