lexeme	ambiguous	mode	model	score
회원	0	uniformed	bert	58.3763
스쿼시	0	uniformed	bert	58.3012
개막	0	uniformed	bert	58.2262
머리	1	uniformed	bert	58.2798
출발	1	uniformed	bert	58.2051
배	1	uniformed	bert	58.2586
광고	1	uniformed	bert	58.312
대상	1	uniformed	bert	58.3653
말	1	uniformed	bert	58.2908
사내	1	uniformed	bert	58.3439
탄핵	0	uniformed	bert	58.3969
합류	1	uniformed	bert	58.4498
안팎	1	uniformed	bert	58.5025
조바심	0	uniformed	bert	58.5551
짓	0	uniformed	bert	58.6076
의료	0	uniformed	bert	58.5335
토대	0	uniformed	bert	58.4596
인증	1	uniformed	bert	58.512
확대	1	uniformed	bert	58.4383
교수	1	uniformed	bert	58.4906
유머	0	uniformed	bert	58.5427
조사	1	uniformed	bert	58.4693
순간	1	uniformed	bert	58.5213
마지막	0	uniformed	bert	58.5732
섭취	0	uniformed	bert	58.5
교사	1	uniformed	bert	58.5518
호르몬	0	uniformed	bert	58.6035
나라	1	uniformed	bert	58.655
찌개	0	uniformed	bert	58.7065
가치	1	uniformed	bert	58.7578
물론	0	uniformed	bert	58.8089
생기	0	uniformed	bert	58.7361
이전	1	uniformed	bert	58.7871
딸	1	uniformed	bert	58.7145
판단	1	uniformed	bert	58.7654
정당	1	uniformed	bert	58.8163
수행	1	uniformed	bert	58.867
기조	0	uniformed	bert	58.9176
전과	1	uniformed	bert	58.9681
올림픽	0	uniformed	bert	59.0184
반복	1	uniformed	bert	58.9461
조합	1	uniformed	bert	58.9963
총선	0	uniformed	bert	59.0465
영감	0	uniformed	bert	58.9744
챔피언	0	uniformed	bert	58.9024
진영	0	uniformed	bert	58.8307
비율	1	uniformed	bert	58.7591
효력	1	uniformed	bert	58.8092
천사	0	uniformed	bert	58.7379
동아리	0	uniformed	bert	58.6667
육성	0	uniformed	bert	58.7167
아침	1	uniformed	bert	58.6457
수확	1	uniformed	bert	58.5749
상처	1	uniformed	bert	58.6248
한국	1	uniformed	bert	58.5542
여성	1	uniformed	bert	58.4838
날	1	uniformed	bert	58.5337
검증	1	uniformed	bert	58.5834
최대	0	uniformed	bert	58.6331
천국	0	uniformed	bert	58.5629
예산	1	uniformed	bert	58.4928
축적	0	uniformed	bert	58.5424
심판	1	uniformed	bert	58.5919
토마토	0	uniformed	bert	58.6412
판매	0	uniformed	bert	58.6905
까닭	0	uniformed	bert	58.7396
지분	1	uniformed	bert	58.6698
눈	1	uniformed	bert	58.7189
인물	1	uniformed	bert	58.7678
시험	1	uniformed	bert	58.8166
소리	1	uniformed	bert	58.747
독일	0	uniformed	bert	58.7957
충신	0	uniformed	bert	58.8443
앞	1	uniformed	bert	58.775
일본	1	uniformed	bert	58.7059
시간	1	uniformed	bert	58.6369
용서	0	uniformed	bert	58.5681
출간	0	uniformed	bert	58.6166
노사	0	uniformed	bert	58.548
속도	1	uniformed	bert	58.5965
공고	1	uniformed	bert	58.6449
출시	0	uniformed	bert	58.6931
어려움	0	uniformed	bert	58.7413
합의	1	uniformed	bert	58.7893
전승	0	uniformed	bert	58.7209
교통	0	uniformed	bert	58.6527
책임	1	uniformed	bert	58.5847
거절	0	uniformed	bert	58.5168
독서	0	uniformed	bert	58.4491
쓰레기	1	uniformed	bert	58.3815
대신	1	uniformed	bert	58.4296
희생	1	uniformed	bert	58.3622
차량	1	uniformed	bert	58.4101
단계	0	uniformed	bert	58.3429
수기	1	uniformed	bert	58.3908
음성	0	uniformed	bert	58.3238
노선	1	uniformed	bert	58.3716
임신	0	uniformed	bert	58.3047
아기	0	uniformed	bert	58.3524
명소	0	uniformed	bert	58.4
이벤트	1	uniformed	bert	58.3333
올	1	uniformed	bert	58.2668
수렴	1	uniformed	bert	58.3144
자신	1	uniformed	bert	58.3618
경위	1	uniformed	bert	58.4091
디자이너	0	uniformed	bert	58.4563
사회	1	uniformed	bert	58.5034
남북	0	uniformed	bert	58.5504
영상	0	uniformed	bert	58.4842
해	1	uniformed	bert	58.5311
화	0	uniformed	bert	58.465
권한	0	uniformed	bert	58.5118
유산	1	uniformed	bert	58.5586
정책	1	uniformed	bert	58.4927
의원	1	uniformed	bert	58.427
해석	1	uniformed	bert	58.4736
오후	1	uniformed	bert	58.5202
실천	1	uniformed	bert	58.4546
주차	1	uniformed	bert	58.3893
특사	0	uniformed	bert	58.324
병상	0	uniformed	bert	58.3705
풍요	0	uniformed	bert	58.4169
관객	0	uniformed	bert	58.4633
미사일	0	uniformed	bert	58.5095
감세	0	uniformed	bert	58.4444
작성	1	uniformed	bert	58.3796
누명	0	uniformed	bert	58.3149
베이징	0	uniformed	bert	58.361
감염	1	uniformed	bert	58.4071
열쇠	0	uniformed	bert	58.453
부지	0	uniformed	bert	58.3885
치료	0	uniformed	bert	58.4344
각종	0	uniformed	bert	58.37
경고	1	uniformed	bert	58.3058
경험	1	uniformed	bert	58.3516
실현	0	uniformed	bert	58.3974
사전	1	uniformed	bert	58.443
실력	0	uniformed	bert	58.4885
소속	0	uniformed	bert	58.4245
회사	1	uniformed	bert	58.3607
개최	0	uniformed	bert	58.4061
협조	1	uniformed	bert	58.4515
구입	1	uniformed	bert	58.3878
위원	0	uniformed	bert	58.4331
유니폼	1	uniformed	bert	58.4783
밤	0	uniformed	bert	58.4148
불	1	uniformed	bert	58.4599
수사	1	uniformed	bert	58.3965
소문	1	uniformed	bert	58.4416
산	0	uniformed	bert	58.3784
선발	1	uniformed	bert	58.3153
꽃	1	uniformed	bert	58.3603
회초리	0	uniformed	bert	58.4052
인정	1	uniformed	bert	58.3423
생산	0	uniformed	bert	58.2796
지속	1	uniformed	bert	58.3244
필요	0	uniformed	bert	58.3691
안목	1	uniformed	bert	58.4137
아이	1	uniformed	bert	58.3512
편안	0	uniformed	bert	58.3957
행복	1	uniformed	bert	58.3333
광장	0	uniformed	bert	58.2711
역풍	1	uniformed	bert	58.209
주인	1	uniformed	bert	58.2535
꼴	0	uniformed	bert	58.1915
애	1	uniformed	bert	58.1296
종사	0	uniformed	bert	58.0679
여행	1	uniformed	bert	58.0064
동작	1	uniformed	bert	58.0508
모욕	0	uniformed	bert	58.0952
일	1	uniformed	bert	58.0338
형	1	uniformed	bert	58.0781
대회	1	uniformed	bert	58.0169
창당	0	uniformed	bert	58.0611
하노이	0	uniformed	bert	58.1053
제출	1	uniformed	bert	58.0442
수석	0	uniformed	bert	57.9832
범인	0	uniformed	bert	57.9224
계획	1	uniformed	bert	57.8616
의자	1	uniformed	bert	57.9058
이내	0	uniformed	bert	57.9498
단추	0	uniformed	bert	57.8892
열매	0	uniformed	bert	57.9332
의결	0	uniformed	bert	57.9771
아테네	0	uniformed	bert	57.9167
전화	1	uniformed	bert	57.9605
원조	1	uniformed	bert	58.0042
점검	0	uniformed	bert	58.0478
시인	1	uniformed	bert	58.0913
통로	1	uniformed	bert	58.1347
강	1	uniformed	bert	58.0745
저서	0	uniformed	bert	58.1179
부품	0	uniformed	bert	58.1612
종류	1	uniformed	bert	58.1011
총	0	uniformed	bert	58.0412
선출	0	uniformed	bert	57.9815
부문	0	uniformed	bert	57.9218
해결	1	uniformed	bert	57.8623
선장	0	uniformed	bert	57.8029
전제	0	uniformed	bert	57.7436
압력	1	uniformed	bert	57.7869
게임	1	uniformed	bert	57.8301
충성	0	uniformed	bert	57.771
시대	1	uniformed	bert	57.8141
급	0	uniformed	bert	57.7551
규칙	0	uniformed	bert	57.6962
칼	0	uniformed	bert	57.6375
화음	0	uniformed	bert	57.6806
위	1	uniformed	bert	57.7236
예외	0	uniformed	bert	57.7665
법률	1	uniformed	bert	57.8093
최초	0	uniformed	bert	57.8521
통신	1	uniformed	bert	57.8947
압도	0	uniformed	bert	57.8362
고정	1	uniformed	bert	57.8788
장마	0	uniformed	bert	57.9213
공연	1	uniformed	bert	57.8629
윤기	0	uniformed	bert	57.8046
공시	1	uniformed	bert	57.8471
채택	0	uniformed	bert	57.8894
선로	0	uniformed	bert	57.8313
어버이	0	uniformed	bert	57.8736
의회	0	uniformed	bert	57.9158
출처	0	uniformed	bert	57.958
개인	1	uniformed	bert	58.0
자	0	uniformed	bert	57.9421
개정	1	uniformed	bert	57.8842
잠깐	0	uniformed	bert	57.9262
신설	0	uniformed	bert	57.8685
단체	1	uniformed	bert	57.9104
취임	0	uniformed	bert	57.9523
감독	1	uniformed	bert	57.994
운전	0	uniformed	bert	57.9365
곳	1	uniformed	bert	57.8791
대책	1	uniformed	bert	57.9208
위험	0	uniformed	bert	57.9624
맛	1	uniformed	bert	58.004
주장	1	uniformed	bert	58.0454
고속	0	uniformed	bert	57.9882
중간	1	uniformed	bert	58.0296
신생	0	uniformed	bert	57.9724
자세	1	uniformed	bert	58.0138
제안	1	uniformed	bert	57.9568
보호	1	uniformed	bert	57.998
영향	1	uniformed	bert	57.9412
전말	0	uniformed	bert	57.9824
검색	0	uniformed	bert	57.9256
임금	0	uniformed	bert	57.869
곁	0	uniformed	bert	57.9102
부대	1	uniformed	bert	57.9512
재개	1	uniformed	bert	57.9922
수분	0	uniformed	bert	57.9357
거장	0	uniformed	bert	57.8794
모양	0	uniformed	bert	57.8231
남편	1	uniformed	bert	57.767
제한	0	uniformed	bert	57.808
주소	0	uniformed	bert	57.7519
치즈	0	uniformed	bert	57.7928
이틀	0	uniformed	bert	57.8337
시야	1	uniformed	bert	57.8744
주문	1	uniformed	bert	57.9151
측근	0	uniformed	bert	57.8592
재난	0	uniformed	bert	57.8998
기억	1	uniformed	bert	57.8441
기회	1	uniformed	bert	57.7885
휘장	0	uniformed	bert	57.7329
직후	0	uniformed	bert	57.7735
즐거움	0	uniformed	bert	57.814
완화	1	uniformed	bert	57.7586
축제	1	uniformed	bert	57.7033
생활	1	uniformed	bert	57.7438
무기	1	uniformed	bert	57.7841
초반	1	uniformed	bert	57.8244
소형	0	uniformed	bert	57.7693
본질	0	uniformed	bert	57.7143
졸업	1	uniformed	bert	57.7545
수염	0	uniformed	bert	57.6996
공짜	0	uniformed	bert	57.7398
자격	1	uniformed	bert	57.7799
문구	0	uniformed	bert	57.7251
검사	1	uniformed	bert	57.6705
용역	0	uniformed	bert	57.7105
비교	1	uniformed	bert	57.7505
난리	0	uniformed	bert	57.6959
원천	1	uniformed	bert	57.7358
번영	0	uniformed	bert	57.6814
여유	1	uniformed	bert	57.7213
개전	0	uniformed	bert	57.667
의도	1	uniformed	bert	57.6128
인류	1	uniformed	bert	57.5587
핵심	0	uniformed	bert	57.5985
재생	1	uniformed	bert	57.6382
이용	1	uniformed	bert	57.5843
국	0	uniformed	bert	57.5304
삶	0	uniformed	bert	57.5701
원망	0	uniformed	bert	57.5163
피	0	uniformed	bert	57.4627
지금	1	uniformed	bert	57.5023
죄	1	uniformed	bert	57.5419
발표	1	uniformed	bert	57.5814
후원	1	uniformed	bert	57.6208
노인	0	uniformed	bert	57.6602
잠	0	uniformed	bert	57.6067
뜻	1	uniformed	bert	57.646
역대	1	uniformed	bert	57.5926
대함	0	uniformed	bert	57.5393
혁신	0	uniformed	bert	57.5786
희망	1	uniformed	bert	57.5254
인원	0	uniformed	bert	57.5646
전시	1	uniformed	bert	57.6037
집합	0	uniformed	bert	57.5506
파괴	1	uniformed	bert	57.5897
사실	1	uniformed	bert	57.5368
근거	1	uniformed	bert	57.5758
행운	0	uniformed	bert	57.5229
국수	0	uniformed	bert	57.4702
설	1	uniformed	bert	57.5092
저항	1	uniformed	bert	57.548
시절	1	uniformed	bert	57.4954
티브이	0	uniformed	bert	57.5342
예방	1	uniformed	bert	57.573
개교	0	uniformed	bert	57.5205
스스로	0	uniformed	bert	57.4681
공약	0	uniformed	bert	57.4158
차이	0	uniformed	bert	57.4545
연설	0	uniformed	bert	57.4932
애초	1	uniformed	bert	57.5318
사항	0	uniformed	bert	57.5703
이후	1	uniformed	bert	57.5181
모시	0	uniformed	bert	57.4661
계속	1	uniformed	bert	57.4141
모임	0	uniformed	bert	57.3622
비	1	uniformed	bert	57.4007
개봉	0	uniformed	bert	57.349
밥	1	uniformed	bert	57.3874
차주	1	uniformed	bert	57.3357
경쟁	0	uniformed	bert	57.3741
사고	1	uniformed	bert	57.3226
절반	0	uniformed	bert	57.3609
선임	1	uniformed	bert	57.3094
식품	0	uniformed	bert	57.3477
남자	1	uniformed	bert	57.3859
반	1	uniformed	bert	57.424
진출	1	uniformed	bert	57.462
인기	1	uniformed	bert	57.5
군대	0	uniformed	bert	57.5379
경계	1	uniformed	bert	57.5758
대표	1	uniformed	bert	57.6135
난색	0	uniformed	bert	57.5623
통일	0	uniformed	bert	57.5111
요절	0	uniformed	bert	57.46
개원	1	uniformed	bert	57.4978
폴	0	uniformed	bert	57.4468
장편	1	uniformed	bert	57.4845
진심	0	uniformed	bert	57.4336
공군	0	uniformed	bert	57.3828
농사	0	uniformed	bert	57.3322
신약	0	uniformed	bert	57.2816
날씨	0	uniformed	bert	57.3192
건축	0	uniformed	bert	57.2687
베트남	0	uniformed	bert	57.3063
대중	0	uniformed	bert	57.2559
동일	0	uniformed	bert	57.2935
정비	1	uniformed	bert	57.331
당초	0	uniformed	bert	57.3684
새	1	uniformed	bert	57.4058
음료	0	uniformed	bert	57.4431
라이터	0	uniformed	bert	57.4803
인상	1	uniformed	bert	57.4301
연구	1	uniformed	bert	57.3799
감상	1	uniformed	bert	57.4171
연결	1	uniformed	bert	57.367
움직임	1	uniformed	bert	57.4042
국정	1	uniformed	bert	57.4413
숙제	1	uniformed	bert	57.4783
보합	0	uniformed	bert	57.5152
수주	1	uniformed	bert	57.5521
층	1	uniformed	bert	57.5889
방법	0	uniformed	bert	57.6256
경선	0	uniformed	bert	57.5758
국회	1	uniformed	bert	57.526
계곡	0	uniformed	bert	57.5627
온라인	0	uniformed	bert	57.5993
형태	1	uniformed	bert	57.6359
사형	0	uniformed	bert	57.5862
수익	1	uniformed	bert	57.6227
영문	0	uniformed	bert	57.5731
마비	1	uniformed	bert	57.6096
하위	0	uniformed	bert	57.646
애정	1	uniformed	bert	57.6824
이미지	1	uniformed	bert	57.6329
매력	0	uniformed	bert	57.6692
행위	1	uniformed	bert	57.7055
고객	1	uniformed	bert	57.7417
재정	1	uniformed	bert	57.7778
신체	0	uniformed	bert	57.7284
평생	0	uniformed	bert	57.7645
이름	1	uniformed	bert	57.7153
이웃	0	uniformed	bert	57.7513
자녀	0	uniformed	bert	57.7021
축하	0	uniformed	bert	57.7381
시행	1	uniformed	bert	57.689
외부	1	uniformed	bert	57.725
리더십	0	uniformed	bert	57.7608
태도	1	uniformed	bert	57.7966
상가	1	uniformed	bert	57.8323
주체	1	uniformed	bert	57.868
발생	0	uniformed	bert	57.9036
현장	1	uniformed	bert	57.8547
이모	0	uniformed	bert	57.8059
회담	0	uniformed	bert	57.8415
휴식	0	uniformed	bert	57.7928
미	1	uniformed	bert	57.7441
허기	0	uniformed	bert	57.7796
프로	1	uniformed	bert	57.8151
보강	0	uniformed	bert	57.8505
차관	0	uniformed	bert	57.802
가을	0	uniformed	bert	57.7536
연말	0	uniformed	bert	57.7889
경영	0	uniformed	bert	57.8243
두려움	0	uniformed	bert	57.8595
차원	1	uniformed	bert	57.8112
영리	0	uniformed	bert	57.7629
싸움	0	uniformed	bert	57.7982
처리	1	uniformed	bert	57.8333
장관	1	uniformed	bert	57.7852
회보	0	uniformed	bert	57.8203
바람	1	uniformed	bert	57.8554
조선	1	uniformed	bert	57.8904
모두	0	uniformed	bert	57.9253
고집	0	uniformed	bert	57.9602
기능	1	uniformed	bert	57.995
성분	0	uniformed	bert	57.947
가정	1	uniformed	bert	57.9818
임기	1	uniformed	bert	57.9339
시스템	0	uniformed	bert	57.9686
변론	0	uniformed	bert	57.9208
세부	0	uniformed	bert	57.873
작년	0	uniformed	bert	57.9077
학습	0	uniformed	bert	57.9424
방문	1	uniformed	bert	57.977
지급	0	uniformed	bert	58.0115
선행	0	uniformed	bert	58.046
커피	1	uniformed	bert	58.0804
대처	1	uniformed	bert	58.1148
시합	0	uniformed	bert	58.1491
격리	0	uniformed	bert	58.1015
조정	1	uniformed	bert	58.1357
봉투	0	uniformed	bert	58.1699
유명	0	uniformed	bert	58.2041
바탕	1	uniformed	bert	58.2382
규모	1	uniformed	bert	58.1907
파동	0	uniformed	bert	58.1433
의지	1	uniformed	bert	58.1774
등장	1	uniformed	bert	58.2114
멸치	0	uniformed	bert	58.2453
끈	0	uniformed	bert	58.1981
별도	1	uniformed	bert	58.1509
무대	1	uniformed	bert	58.1848
실상	0	uniformed	bert	58.1377
점수	0	uniformed	bert	58.0906
넋	0	uniformed	bert	58.1245
지인	0	uniformed	bert	58.0775
이야기	1	uniformed	bert	58.1114
셀프	0	uniformed	bert	58.1452
기원	1	uniformed	bert	58.1789
편성	1	uniformed	bert	58.2126
답	1	uniformed	bert	58.2462
악화	1	uniformed	bert	58.2797
재물	0	uniformed	bert	58.2329
마력	0	uniformed	bert	58.2665
직업	0	uniformed	bert	58.2999
지원	1	uniformed	bert	58.2532
충치	0	uniformed	bert	58.2866
그룹	1	uniformed	bert	58.32
향기	0	uniformed	bert	58.2734
충격	1	uniformed	bert	58.3067
중독	1	uniformed	bert	58.34
운동	1	uniformed	bert	58.3732
장남	0	uniformed	bert	58.4064
재판	0	uniformed	bert	58.3599
표정	0	uniformed	bert	58.393
종전	1	uniformed	bert	58.3466
모집	0	uniformed	bert	58.3797
부과	1	uniformed	bert	58.4127
한은	0	uniformed	bert	58.4457
지침	0	uniformed	bert	58.4786
표현	0	uniformed	bert	58.5115
부담	1	uniformed	bert	58.4652
시설	0	uniformed	bert	58.419
작가	0	uniformed	bert	58.4518
감사	1	uniformed	bert	58.4057
돈	1	uniformed	bert	58.3596
라면	0	uniformed	bert	58.3924
개선	1	uniformed	bert	58.4252
만찬	0	uniformed	bert	58.4579
이념	0	uniformed	bert	58.4906
고생	0	uniformed	bert	58.5232
성	1	uniformed	bert	58.5557
관심	1	uniformed	bert	58.5098
범위	1	uniformed	bert	58.5423
우수	0	uniformed	bert	58.4965
가축	0	uniformed	bert	58.4507
정부	1	uniformed	bert	58.405
별명	0	uniformed	bert	58.3594
피아니스트	0	uniformed	bert	58.3919
선수	1	uniformed	bert	58.4243
맥주	0	uniformed	bert	58.4567
합	1	uniformed	bert	58.4891
구간	1	uniformed	bert	58.5214
지방	1	uniformed	bert	58.5537
인절미	0	uniformed	bert	58.5859
성품	0	uniformed	bert	58.618
야당	0	uniformed	bert	58.6501
전진	0	uniformed	bert	58.6047
변화	0	uniformed	bert	58.6367
고층	1	uniformed	bert	58.5913
프로젝트	1	uniformed	bert	58.6234
활동	1	uniformed	bert	58.6553
동네	0	uniformed	bert	58.6873
방귀	0	uniformed	bert	58.7191
줄	1	uniformed	bert	58.751
피아노	0	uniformed	bert	58.7057
댁	0	uniformed	bert	58.6605
드라마	1	uniformed	bert	58.6154
운행	1	uniformed	bert	58.6472
세원	0	uniformed	bert	58.679
적성	1	uniformed	bert	58.7107
지혜	0	uniformed	bert	58.7423
근로	0	uniformed	bert	58.6973
우울	0	uniformed	bert	58.6524
통풍	0	uniformed	bert	58.6075
정도	1	uniformed	bert	58.6391
위반	1	uniformed	bert	58.5943
유효	0	uniformed	bert	58.626
고개	1	uniformed	bert	58.6575
방안	1	uniformed	bert	58.6128
서명	1	uniformed	bert	58.5682
면제	0	uniformed	bert	58.5236
포인트	1	uniformed	bert	58.4791
장사	0	uniformed	bert	58.4347
오늘	1	uniformed	bert	58.3903
가결	0	uniformed	bert	58.346
약속	0	uniformed	bert	58.3017
상위	0	uniformed	bert	58.2576
노력	1	uniformed	bert	58.2135
의미	1	uniformed	bert	58.1694
벽	1	uniformed	bert	58.2011
논평	0	uniformed	bert	58.2326
능력	1	uniformed	bert	58.2642
할인	0	uniformed	bert	58.2202
고장	1	uniformed	bert	58.2517
문제	1	uniformed	bert	58.2078
선거	1	uniformed	bert	58.164
텔레비전	0	uniformed	bert	58.1955
요구	1	uniformed	bert	58.2269
기록	1	uniformed	bert	58.1832
승인	1	uniformed	bert	58.1395
제시	1	uniformed	bert	58.1709
매출	0	uniformed	bert	58.2022
뿌리	1	uniformed	bert	58.2335
투표	0	uniformed	bert	58.2648
리노	0	uniformed	bert	58.296
망치	0	uniformed	bert	58.3271
작업	1	uniformed	bert	58.3582
길	1	uniformed	bert	58.3147
취재	0	uniformed	bert	58.3458
정성	1	uniformed	bert	58.3768
민간	0	uniformed	bert	58.3333
설립	0	uniformed	bert	58.3643
주시	0	uniformed	bert	58.321
부실	0	uniformed	bert	58.2777
기자	1	uniformed	bert	58.3086
발음	0	uniformed	bert	58.3395
명분	1	uniformed	bert	58.3704
성공	1	uniformed	bert	58.3272
내년	0	uniformed	bert	58.358
모범	0	uniformed	bert	58.3888
확장	0	uniformed	bert	58.4195
수준	1	uniformed	bert	58.4502
가동	0	uniformed	bert	58.4808
위기	1	uniformed	bert	58.5114
소통	1	uniformed	bert	58.542
제목	0	uniformed	bert	58.5725
통제	1	uniformed	bert	58.5294
전	1	uniformed	bert	58.5599
책	1	uniformed	bert	58.5169
아들	0	uniformed	bert	58.5473
어깨	0	uniformed	bert	58.5777
확정	1	uniformed	bert	58.6081
공포	1	uniformed	bert	58.6384
책상	0	uniformed	bert	58.6686
지정	1	uniformed	bert	58.6988
물가	0	uniformed	bert	58.729
연락	1	uniformed	bert	58.7591
틀	1	uniformed	bert	58.7892
유작	0	uniformed	bert	58.8192
동력	0	uniformed	bert	58.7764
의식	1	uniformed	bert	58.8064
확충	0	uniformed	bert	58.8364
씨	1	uniformed	bert	58.8663
금리	0	uniformed	bert	58.8235
귀환	0	uniformed	bert	58.8534
정돈	0	uniformed	bert	58.8107
조성	1	uniformed	bert	58.8406
분위기	1	uniformed	bert	58.8704
처벌	0	uniformed	bert	58.9001
훈련	1	uniformed	bert	58.9299
초대	1	uniformed	bert	58.9595
진행	1	uniformed	bert	58.917
화가	0	uniformed	bert	58.8745
협의	1	uniformed	bert	58.832
방한	1	uniformed	bert	58.7896
마음	1	uniformed	bert	58.8193
그림	0	uniformed	bert	58.8489
등록	1	uniformed	bert	58.8785
거금	0	uniformed	bert	58.8362
성적	1	uniformed	bert	58.8658
평화	1	uniformed	bert	58.8235
향후	0	uniformed	bert	58.853
취소	0	uniformed	bert	58.8109
각주	0	uniformed	bert	58.7688
내용	1	uniformed	bert	58.7983
외투	0	uniformed	bert	58.8277
비용	1	uniformed	bert	58.7857
발급	0	uniformed	bert	58.8151
단순	0	uniformed	bert	58.7732
수	1	uniformed	bert	58.8026
모델	1	uniformed	bert	58.8319
의욕	0	uniformed	bert	58.8612
집	1	uniformed	bert	58.8193
내심	0	uniformed	bert	58.8486
아버지	1	uniformed	bert	58.8068
쥐	1	uniformed	bert	58.8361
공정	1	uniformed	bert	58.7943
고민	0	uniformed	bert	58.8235
공석	1	uniformed	bert	58.8527
전원	0	uniformed	bert	58.8818
지역	1	uniformed	bert	58.8402

Average score: 57.0861
