lexeme	ambiguous	mode	model	score
안개	0	general	ft	51.7574
죄질	0	general	ft	51.7424
매연	0	general	ft	51.7471
야외	0	general	ft	51.7371
귀추	0	general	ft	51.7321
항목	0	general	ft	51.7122
치질	0	general	ft	51.7072
직장	1	general	ft	51.7584
정년	0	general	ft	51.7331
글	1	general	ft	51.8212
인플레이션	0	general	ft	51.8163
북송	0	general	ft	51.8113
대구	0	general	ft	51.7516
대권	0	general	ft	51.7413
융합	1	general	ft	51.783
추적	0	general	ft	51.7922
레드	0	general	ft	51.7873
가해	0	general	ft	51.7823
한중	0	general	ft	51.81
궤도	0	general	ft	51.8001
혼사	0	general	ft	51.8047
지부	0	general	ft	51.8231
군수	1	general	ft	51.8416
독재	0	general	ft	51.8317
하락	0	general	ft	51.797
전담	0	general	ft	51.8154
증인	1	general	ft	51.8798
잠복	0	general	ft	51.8699
장례	0	general	ft	51.8303
공허	0	general	ft	51.8254
정세	1	general	ft	51.8437
논쟁	0	general	ft	51.8141
주눅	0	general	ft	51.8187
탁구	0	general	ft	51.8088
레미콘	0	general	ft	51.8039
색소	0	general	ft	51.8085
마감	0	general	ft	51.8177
갈등	0	general	ft	51.7081
등	0	general	ft	51.731
테스트	0	general	ft	51.7212
원년	0	general	ft	51.7163
전송	0	general	ft	51.7114
염치	0	general	ft	51.7251
부족	1	general	ft	51.8165
강공	0	general	ft	51.8116
상류	0	general	ft	51.8161
통상	0	general	ft	51.8063
쟁점	0	general	ft	51.7962
관례	0	general	ft	51.8053
명예	1	general	ft	51.8281
폐차	0	general	ft	51.8232
조류	0	general	ft	51.8183
라섹	0	general	ft	51.8134
자사	0	general	ft	51.7938
특구	0	general	ft	51.7889
며느리	0	general	ft	51.7791
간	0	general	ft	51.7837
브랜드	0	general	ft	51.705
적응	1	general	ft	51.6806
어른	1	general	ft	51.6369
제외	1	general	ft	51.7368
안과	0	general	ft	51.7271
차별	0	general	ft	51.6931
주	1	general	ft	51.8061
순회	0	general	ft	51.8106
시국	0	general	ft	51.8058
은총	0	general	ft	51.8103
추천	0	general	ft	51.7715
스포츠	0	general	ft	51.7699
차명	0	general	ft	51.7602
살인	0	general	ft	51.7779
내륙	0	general	ft	51.7824
랜드마크	0	general	ft	51.7775
손상	0	general	ft	51.7679
은퇴	0	general	ft	51.7196
산맥	0	general	ft	51.7241
말미	0	general	ft	51.7193
비중	1	general	ft	51.8002
기항	0	general	ft	51.7953
활력	0	general	ft	51.8088
조화	1	general	ft	51.8267
수의	0	general	ft	51.8219
현찰	0	general	ft	51.8171
라인	0	general	ft	51.8123
관리	1	general	ft	52.0352
너바나	0	general	ft	52.0396
비타민	0	general	ft	52.0203
연승	0	general	ft	51.9723
개념	1	general	ft	51.99
평등	0	general	ft	51.9852
동향	1	general	ft	51.9756
탈세	0	general	ft	51.966
한미	0	general	ft	52.0103
장려	0	general	ft	52.0236
방황	1	general	ft	52.0324
스와트	0	general	ft	52.0369
친미	0	general	ft	52.0321
대결	1	general	ft	52.0718
진보	0	general	ft	52.0983
과표	0	general	ft	52.1027
수퍼마켓	0	general	ft	52.0979
지향	1	general	ft	52.1199
강행	1	general	ft	52.1136
단층	0	general	ft	52.1088
사색	0	general	ft	52.0992
안티	0	general	ft	52.0944
농부	0	general	ft	52.0988
과속	0	general	ft	52.0893
연좌	0	general	ft	52.0937
범죄	0	general	ft	52.0172
데이트	0	general	ft	52.0125
말썽	0	general	ft	52.0169
런던	0	general	ft	52.0301
저변	0	general	ft	52.0205
호의	0	general	ft	52.0249
식당	1	general	ft	52.0469
옌지	0	general	ft	52.0421
방학	0	general	ft	52.0326
공격	1	general	ft	51.966
태블릿	0	general	ft	51.9517
적미	0	general	ft	51.9561
실랑이	0	general	ft	51.9605
실수	1	general	ft	52.0044
여야	0	general	ft	52.1137
극장	0	general	ft	52.1355
입국	1	general	ft	52.1791
보선	0	general	ft	52.1834
친권	0	general	ft	52.1878
고위	0	general	ft	52.2876
카지노	0	general	ft	52.2863
물색	0	general	ft	52.2907
공황	0	general	ft	52.2859
습관	0	general	ft	52.2946
초역	0	general	ft	52.2898
빙하	0	general	ft	52.2851
동굴	1	general	ft	52.2756
서점	1	general	ft	52.2661
수탈	0	general	ft	52.2705
회기	0	general	ft	52.2657
부활	1	general	ft	52.2917
독자	1	general	ft	52.3607
귀국	0	general	ft	52.3418
바둑	0	general	ft	52.3323
호투	0	general	ft	52.3276
식량	0	general	ft	52.3181
유행	1	general	ft	52.3354
포기	1	general	ft	52.2457
식사	0	general	ft	52.2033
얼굴	1	general	ft	52.345
바이올린	0	general	ft	52.3493
부상	1	general	ft	52.3878
강의	0	general	ft	52.3784
굴레	0	general	ft	52.3737
기반	1	general	ft	52.4505
일고	0	general	ft	52.4458
단장	1	general	ft	52.4082
기사	1	general	ft	52.5018
석	0	general	ft	52.4924
엠디	0	general	ft	52.4877
추억	0	general	ft	52.4409
주택	1	general	ft	52.3614
여정	0	general	ft	52.3657
우	0	general	ft	52.3191
모근	0	general	ft	52.3144
유학	1	general	ft	52.2818
공매	0	general	ft	52.2772
민심	0	general	ft	52.2632
재수	0	general	ft	52.2586
명태	0	general	ft	52.2628
답사	0	general	ft	52.2582
기량	0	general	ft	52.2489
바젤	0	general	ft	52.2396
역부족	0	general	ft	52.235
속성	0	general	ft	52.2434
취득	0	general	ft	52.2249
주목	1	general	ft	52.1959
개런티	0	general	ft	52.1913
꼬리	0	general	ft	52.1955
잔해	0	general	ft	52.1909
화석	0	general	ft	52.177
매입	0	general	ft	52.14
발간	0	general	ft	52.1485
독백	0	general	ft	52.1527
칠레	0	general	ft	52.1697
의성	0	general	ft	52.1739
반성	1	general	ft	52.212
소득	1	general	ft	52.1428
고향	1	general	ft	52.1682
차	1	general	ft	52.2314
불의	0	general	ft	52.2268
초연	0	general	ft	52.2222
포진	0	general	ft	52.2176
해산	1	general	ft	52.1992
분양	0	general	ft	52.1854
시타	0	general	ft	52.1808
여력	0	general	ft	52.1977
대안	1	general	ft	52.115
피칭	0	general	ft	52.1059
완급	0	general	ft	52.1013
철강	0	general	ft	52.1097
나무	0	general	ft	52.1392
여수	0	general	ft	52.1254
매미	0	general	ft	52.1208
동티모르	0	general	ft	52.125
출연	1	general	ft	52.188
기성	0	general	ft	52.1651
구출	0	general	ft	52.1514
성주	0	general	ft	52.1377
강남	1	general	ft	52.1461
국고	0	general	ft	52.1545
수출	0	general	ft	52.1549
부엌	0	general	ft	52.1591
알	0	general	ft	52.1675
재단	1	general	ft	52.2092
주범	1	general	ft	52.2001
팬	0	general	ft	52.2793
선적	0	general	ft	52.2702
완수	0	general	ft	52.2743
과거	1	general	ft	52.3946
불응	0	general	ft	52.4029
구원	0	general	ft	52.3983
반장	1	general	ft	52.3801
뇌관	0	general	ft	52.371
무한	0	general	ft	52.3752
징역	1	general	ft	52.3388
가야	0	general	ft	52.3343
자부	0	general	ft	52.3425
인터넷	0	general	ft	52.3072
피임	0	general	ft	52.2981
남용	0	general	ft	52.2936
긴박	0	general	ft	52.2891
명물	0	general	ft	52.2845
정전	0	general	ft	52.28
소아	0	general	ft	52.2755
군비	0	general	ft	52.2664
남한	0	general	ft	52.2484
교착	0	general	ft	52.2525
동포	0	general	ft	52.2649
요청	1	general	ft	52.4376
원심	0	general	ft	52.4457
연속	0	general	ft	52.3871
회화	0	general	ft	52.3826
추신	0	general	ft	52.3781
지출	1	general	ft	52.4067
공세	0	general	ft	52.3797
애플리케이션	0	general	ft	52.3707
입증	1	general	ft	52.3993
매장	0	general	ft	52.4198
입장	1	general	ft	52.6149
니켈	0	general	ft	52.6104
후기	1	general	ft	52.6307
운세	0	general	ft	52.6262
항저우	0	general	ft	52.6217
군부	0	general	ft	52.6037
벙커	0	general	ft	52.5992
낭패	0	general	ft	52.6033
나이	1	general	ft	52.545
파양	0	general	ft	52.5405
장소	1	general	ft	52.5769
무시	1	general	ft	52.5411
세제	0	general	ft	52.5187
취리히	0	general	ft	52.5228
파문	0	general	ft	52.5004
영해	0	general	ft	52.4915
볼륨	1	general	ft	52.4996
냉방	0	general	ft	52.4951
창간	0	general	ft	52.4906
오페라	0	general	ft	52.4862
휴가	0	general	ft	52.4817
명천	0	general	ft	52.4773
구매	1	general	ft	52.5458
욕	0	general	ft	52.5369
절정	0	general	ft	52.5409
신고	1	general	ft	52.6093
전작	0	general	ft	52.6173
인플레	0	general	ft	52.6129
통용	0	general	ft	52.6039
마카오	0	general	ft	52.612
아이엠오	0	general	ft	52.6075
수류탄	0	general	ft	52.6031
곤란	0	general	ft	52.6071
약자	0	general	ft	52.5982
일촉즉발	0	general	ft	52.5937
기장	0	general	ft	52.5893
재미	1	general	ft	52.6053
유령	1	general	ft	52.6213
일독	0	general	ft	52.6169
난폭	0	general	ft	52.6124
세른	0	general	ft	52.608
아비뇽	0	general	ft	52.6036
국가	1	general	ft	52.9259
나눔	0	general	ft	52.9338
탤런트	0	general	ft	52.9456
취직	0	general	ft	52.9367
닷새	0	general	ft	52.9323
콩	0	general	ft	52.9279
페테르부르크	0	general	ft	52.9234
국산	0	general	ft	52.9185
자체	1	general	ft	53.0798
일관	0	general	ft	53.0955
숙지	0	general	ft	53.0994
인큐베이터	0	general	ft	53.1033
시론	0	general	ft	53.0989
파이낸싱	0	general	ft	53.0945
강사	0	general	ft	53.059
크리스털	0	general	ft	53.0546
거부	1	general	ft	53.125
우위	0	general	ft	53.1367
호선	0	general	ft	53.1323
아이언	0	general	ft	53.1279
법통	0	general	ft	53.1234
식수	0	general	ft	53.1146
경남	0	general	ft	53.0748
협회	0	general	ft	53.0527
인화	0	general	ft	53.0483
주부	0	general	ft	53.0351
녹음	0	general	ft	53.0263
내홍	0	general	ft	53.0219
간첩	0	general	ft	53.013
기념	0	general	ft	53.0521
열정	1	general	ft	53.0677
쿠리에	0	general	ft	53.0716
시	1	general	ft	52.9222
파직	0	general	ft	52.9178
재치	0	general	ft	52.9134
원단	0	general	ft	52.909
자판	0	general	ft	52.9047
포격	0	general	ft	52.8959
착공	1	general	ft	52.9154
콘테스트	0	general	ft	52.911
판사	1	general	ft	52.9577
공천	0	general	ft	53.0159
보도	1	general	ft	53.1011
궁극	0	general	ft	53.0967
흥인지문	0	general	ft	53.0923
다음	1	general	ft	52.8313
입력	0	general	ft	52.8351
심리	1	general	ft	52.8738
쇠퇴	0	general	ft	52.8694
품	0	general	ft	52.8771
변경	1	general	ft	52.8555
사필귀정	0	general	ft	52.8512
아이다	0	general	ft	52.8469
투척	0	general	ft	52.8425
소감	0	general	ft	52.8502
추징	0	general	ft	52.8459
승리	0	general	ft	52.9229
지명	1	general	ft	52.897
독립	1	general	ft	52.8668
연극	0	general	ft	52.8453
보슈	0	general	ft	52.841
직원	1	general	ft	52.6307
농도	0	general	ft	52.6346
매각	0	general	ft	52.5705
의무	1	general	ft	52.632
당원	0	general	ft	52.5979
섬	1	general	ft	52.6363
탄천	0	general	ft	52.6401
투고	0	general	ft	52.6358
제일	0	general	ft	52.6146
사이트	0	general	ft	52.5891
사재	0	general	ft	52.5806
생후	0	general	ft	52.5763
압수	0	general	ft	52.5636
가속	0	general	ft	52.5674
원청	0	general	ft	52.5632
요강	0	general	ft	52.5589
특징	0	general	ft	52.5335
왕모기	0	general	ft	52.5292
발동	0	general	ft	52.5369
첨단	0	general	ft	52.5157
시조	1	general	ft	52.5272
조작	1	general	ft	52.4934
풍습	0	general	ft	52.4891
지느러미	0	general	ft	52.4849
참배	0	general	ft	52.4764
촉구	0	general	ft	52.4591
부처	1	general	ft	52.3875
터치	0	general	ft	52.3951
인근	0	general	ft	52.4601
격상	0	general	ft	52.4559
방위	0	general	ft	52.4635
로봇	0	general	ft	52.4711
대미	0	general	ft	52.4669
부진	0	general	ft	52.4417
사위	0	general	ft	52.4375
인용	1	general	ft	52.3913
레스토랑	0	general	ft	52.3787
세비야	0	general	ft	52.3745
해파리	0	general	ft	52.3703
책장	0	general	ft	52.3661
시작	1	general	ft	52.6089
토론	0	general	ft	52.6316
낭독	0	general	ft	52.6429
본연	1	general	ft	52.6136
동문	0	general	ft	52.6286
등산	0	general	ft	52.6324
도성	0	general	ft	52.6399
아밀로펙틴	0	general	ft	52.6437
워크아웃	0	general	ft	52.627
원충	0	general	ft	52.6307
복직	0	general	ft	52.6383
악기	0	general	ft	52.6341
애국	0	general	ft	52.6416
품새	0	general	ft	52.6374
독대	0	general	ft	52.6291
결실	0	general	ft	52.6366
등정	0	general	ft	52.6404
데뷔	0	general	ft	52.6554
국가주석	0	general	ft	52.6704
대항	0	general	ft	52.6662
캐스팅	0	general	ft	52.6621
석유	0	general	ft	52.6412
인도네시아	0	general	ft	52.6399
최소	1	general	ft	52.6699
투명	0	general	ft	52.6728
혼선	0	general	ft	52.6603
파급	0	general	ft	52.6641
시각	1	general	ft	52.7202
단속	1	general	ft	52.6453
산업	0	general	ft	52.705
기종	0	general	ft	52.7009
천혜	0	general	ft	52.6967
운신	0	general	ft	52.6926
묘사	0	general	ft	52.6843
정통	1	general	ft	52.6876
압사	0	general	ft	52.6834
예	1	general	ft	52.671
일화	0	general	ft	52.6627
계열	0	general	ft	52.6585
서부	0	general	ft	52.6581
문화	1	general	ft	52.7734
뇌물	0	general	ft	52.7527
명량	0	general	ft	52.7485
검찰	1	general	ft	53.1678
공채	0	general	ft	53.1471
절창	0	general	ft	53.1508
순차	0	general	ft	53.1466
마트	0	general	ft	53.1384
마을	0	general	ft	53.0888
설욕	0	general	ft	53.0925
색인	0	general	ft	53.0961
부당	1	general	ft	53.1289
위주	0	general	ft	53.0835
사관	1	general	ft	53.0712
제고	0	general	ft	53.0894
코드	0	general	ft	53.0853
과제	1	general	ft	53.0072
질문	0	general	ft	52.9334
봉사	0	general	ft	52.9248
아마추어	0	general	ft	52.9357
가톨릭	0	general	ft	52.9394
신랑	1	general	ft	52.9503
일색	0	general	ft	52.9539
하노버	0	general	ft	52.9498
휴대	0	general	ft	52.9457
전쟁	1	general	ft	52.8641
인간	1	general	ft	52.933
무관	0	general	ft	52.929
협정	0	general	ft	52.9208
낙마	0	general	ft	52.928
오프라인	0	general	ft	52.9317
구현	1	general	ft	52.9389
호가	0	general	ft	52.9348
레코드	0	general	ft	52.9308
청사	0	general	ft	52.938
합동	0	general	ft	52.9177
추락	1	general	ft	52.9055
철	1	general	ft	52.8851
대잠	0	general	ft	52.8811
냉동	0	general	ft	52.877
토지	0	general	ft	52.8729
겨냥	0	general	ft	52.8838
힘	1	general	ft	53.0281
유지	1	general	ft	53.2215
사지	1	general	ft	53.2134
목표	1	general	ft	53.3698
연행	0	general	ft	53.3657
적정	0	general	ft	53.3455
양구	0	general	ft	53.3414
고구려	0	general	ft	53.3333
히잡	0	general	ft	53.3293
전속	0	general	ft	53.3252
발제	0	general	ft	53.3288
그래픽	0	general	ft	53.3005
아리랑	0	general	ft	53.2964
수갑	0	general	ft	53.2924
흡입	0	general	ft	53.2883
선별	0	general	ft	53.2843
재현	0	general	ft	53.2641
참패	0	general	ft	53.26
아이디	0	general	ft	53.256
운명	1	general	ft	53.2773
필수	1	general	ft	53.2914
단합	0	general	ft	53.2793
안타	0	general	ft	53.2511
한예종	0	general	ft	53.247
수작	0	general	ft	53.2506
의심	0	general	ft	53.2143
남매	1	general	ft	53.2023
논문	0	general	ft	53.1661
골	1	general	ft	53.1611
유종	0	general	ft	53.1647
국격	0	general	ft	53.1566
시련	0	general	ft	53.1526
시일	1	general	ft	53.1632
참여	1	general	ft	52.8917
균형	0	general	ft	52.8718
대검	0	general	ft	52.856
위용	0	general	ft	52.852
해발	0	general	ft	52.8441
커넥션	0	general	ft	52.8476
해안	0	general	ft	52.8397
시름	0	general	ft	52.8357
티셔츠	0	general	ft	52.8317
관람	0	general	ft	52.8459
특별	0	general	ft	52.7905
근대	0	general	ft	52.7707
대인	0	general	ft	52.7742
개량	0	general	ft	52.7663
뉴질랜드	0	general	ft	52.7584
세공	0	general	ft	52.7545
감면	1	general	ft	52.7651
촬영	0	general	ft	52.7969
천장	1	general	ft	52.8039
극	0	general	ft	52.811
증명	1	general	ft	52.8357
실전	0	general	ft	52.8392
보카치오	0	general	ft	52.8353
디도스	0	general	ft	52.8274
도시	1	general	ft	52.7525
교정	0	general	ft	52.7486
약학	0	general	ft	52.7446
이장	0	general	ft	52.7482
혼잡	0	general	ft	52.7442
전문	1	general	ft	52.79
수계	0	general	ft	52.7861
재학	0	general	ft	52.7821
개헌	0	general	ft	52.7546
폰	0	general	ft	52.7507
단어	0	general	ft	52.7612
당론	0	general	ft	52.7648
세후	0	general	ft	52.7608
모기	0	general	ft	52.753
우량	0	general	ft	52.7491
대체	0	general	ft	52.7736
헌재	0	general	ft	52.758
냉정	0	general	ft	52.7501
영합	0	general	ft	52.7423
발	0	general	ft	52.7739
국립	0	general	ft	52.7774
간선	0	general	ft	52.7809
주주	0	general	ft	52.7984
김	1	general	ft	53.3934
스트레칭	0	general	ft	53.4003
별관	0	general	ft	53.3964
카자흐스탄	0	general	ft	53.3924
최	0	general	ft	53.4743
링크	1	general	ft	53.4811
세련	0	general	ft	53.4693
연시	0	general	ft	53.4727
잠시	0	general	ft	53.4761
창법	0	general	ft	53.4795
방식	0	general	ft	53.3158
멕시코	0	general	ft	53.3183
정규	0	general	ft	53.3105
마스터스	0	general	ft	53.3173
보훈	0	general	ft	53.3134
정황	0	general	ft	53.327
견지	0	general	ft	53.3304
낭비	0	general	ft	53.3401
절단	0	general	ft	53.3362
섹스	0	general	ft	53.3246
천명	0	general	ft	53.3207
티	1	general	ft	53.3198
지위	0	general	ft	53.3004
입주	1	general	ft	53.3377
대국	1	general	ft	53.3406
유물	0	general	ft	53.3541
만료	0	general	ft	53.3609
소동	0	general	ft	53.3677
주미	0	general	ft	53.3711
건국	0	general	ft	53.3745
대외	0	general	ft	53.3706
암살	0	general	ft	53.3773
갈증	0	general	ft	53.3735
다윗	0	general	ft	53.3769
탈취	0	general	ft	53.373
처남	0	general	ft	53.3764
기만	0	general	ft	53.3686
시계	0	general	ft	53.3648
질의	0	general	ft	53.3415
빌라	0	general	ft	53.3338
감내	0	general	ft	53.3261
비관	0	general	ft	53.3222
서방	0	general	ft	53.3184
발달	0	general	ft	53.3145
노트	1	general	ft	53.3246
비대	0	general	ft	53.3208
캠페인	0	general	ft	53.315
언행	0	general	ft	53.3073
시이오	0	general	ft	53.3034
문병	0	general	ft	53.2996
기혼	0	general	ft	53.2957
직행	0	general	ft	53.2919
오클랜드	0	general	ft	53.2952
흥	0	general	ft	53.2986
불찰	0	general	ft	53.3054
교감	0	general	ft	53.2977
물	1	general	ft	53.3584
남해	0	general	ft	53.3545
강세	1	general	ft	53.3848
배치	1	general	ft	53.3838
전부	1	general	ft	53.4006
타자	0	general	ft	53.389
허리케인	0	general	ft	53.3852
한우	0	general	ft	53.3813
나르시스	0	general	ft	53.3847
조리	0	general	ft	53.3809
국모	0	general	ft	53.377
정확	0	general	ft	53.3271
체취	0	general	ft	53.3305
바리스타	0	general	ft	53.3266
충절	0	general	ft	53.3228
환수	1	general	ft	53.3429
이론	0	general	ft	53.3391
초기	1	general	ft	53.3826
단서	1	general	ft	53.375
보성	0	general	ft	53.3711
거취	0	general	ft	53.3558
강제	0	general	ft	53.329
전사	0	general	ft	53.3324
여인	0	general	ft	53.3419
자위	0	general	ft	53.3453
보복	0	general	ft	53.3223
영화	1	general	ft	53.1965
점장	0	general	ft	53.1999
시골	0	general	ft	53.1884
용지	0	general	ft	53.1918
선언	1	general	ft	53.2486
감정	1	general	ft	53.242
법정	1	general	ft	53.282
달	1	general	ft	53.246
합판	0	general	ft	53.2422
방역	1	general	ft	53.2589
유적	0	general	ft	53.2551
파워	0	general	ft	53.2513
카메오	0	general	ft	53.2475
좌우	1	general	ft	53.2575
인식	1	general	ft	53.1743
이별	0	general	ft	53.1667
대망	0	general	ft	53.1629
패망	0	general	ft	53.1592
정원	1	general	ft	53.199
인종	0	general	ft	53.1877
성향	0	general	ft	53.1463
재래	0	general	ft	53.1496
동결	1	general	ft	53.1308
마르세유	0	general	ft	53.1341
산하	0	general	ft	53.1507
보름	1	general	ft	53.1431
공항	0	general	ft	53.1281
로이터	0	general	ft	53.1243
귀	0	general	ft	53.0905
복사	0	general	ft	53.0868
주제	1	general	ft	53.0418
로펌	0	general	ft	53.0517
북측	0	general	ft	53.0292
청약	0	general	ft	53.0359
작	0	general	ft	53.0392
모리타니	0	general	ft	53.0354
소변	0	general	ft	53.0388
직종	0	general	ft	53.0275
약관	0	general	ft	53.0375
동거	0	general	ft	53.0337
밀양	0	general	ft	53.03
정장	0	general	ft	53.0262
조회	0	general	ft	53.0225
득표	0	general	ft	53.0188
무사	0	general	ft	53.0221
인대	0	general	ft	53.0183
이란	0	general	ft	52.9511
혈액	0	general	ft	52.9474
각색	0	general	ft	52.9507
천적	0	general	ft	52.954
강등	0	general	ft	52.9428
학력	0	general	ft	52.9391
외관	0	general	ft	52.9354
학정	0	general	ft	52.9317
득점	0	general	ft	52.9093
남단	0	general	ft	52.9126
항공	0	general	ft	52.9015
청구	1	general	ft	52.8754
비밀	0	general	ft	52.9118
쇼팽	0	general	ft	52.9081
피고	0	general	ft	52.9147
보이콧	0	general	ft	52.9247
퇴로	0	general	ft	52.9209
업계	0	general	ft	52.9936
비난	0	general	ft	52.9713
소실	0	general	ft	52.9746
애송	0	general	ft	52.9709
들	0	general	ft	52.9671
겁	0	general	ft	52.9634
성숙	1	general	ft	52.9733
사랑	1	general	ft	53.085
전입	0	general	ft	53.0813
벨	0	general	ft	53.0739
도전	1	general	ft	53.011
합천	0	general	ft	53.0036
불통	0	general	ft	53.0068
모니터	0	general	ft	53.0031
착안	0	general	ft	52.9994
권장	0	general	ft	53.0093
품성	0	general	ft	53.0126
흉	0	general	ft	53.0089
비정	0	general	ft	53.0052
여건	0	general	ft	53.024
감청	1	general	ft	53.0166
제창	0	general	ft	53.0199
시황	0	general	ft	53.0162
완료	0	general	ft	53.0489
하청	0	general	ft	53.0521
산간	0	general	ft	53.0484
강국	0	general	ft	53.0369
중국	1	general	ft	52.4045
도움	1	general	ft	52.5219
재산	0	general	ft	52.4967
생텍쥐페리	0	general	ft	52.4932
주로	0	general	ft	52.4896
스릴러	0	general	ft	52.4961
충당	0	general	ft	52.4889
토끼	0	general	ft	52.4853
강간	0	general	ft	52.4918
신입	0	general	ft	52.4846
부부	1	general	ft	52.4559
아카데미	0	general	ft	52.4487
베테랑	0	general	ft	52.4415
우세	0	general	ft	52.4344
묵인	0	general	ft	52.4308
정권	1	general	ft	52.5928
주니어	0	general	ft	52.5961
드라이버	0	general	ft	52.6025
페인트	0	general	ft	52.599
메모	0	general	ft	52.5918
사직	0	general	ft	52.5882
모드	1	general	ft	52.581
첩보	0	general	ft	52.5775
공상	0	general	ft	52.5739
연임	0	general	ft	52.5667
항암	0	general	ft	52.5631
회귀	0	general	ft	52.5596
칭찬	1	general	ft	52.5592
살상	0	general	ft	52.5556
자리	1	general	ft	52.7133
공안	0	general	ft	52.6955
기류	0	general	ft	52.6847
군벌	0	general	ft	52.6812
아내	0	general	ft	52.7068
분절	0	general	ft	52.7033
입단	0	general	ft	52.7097
취바리	0	general	ft	52.7061
항의	1	general	ft	52.6775
수요	1	general	ft	52.783
이	1	general	ft	52.8563
행장	0	general	ft	52.8456
가지	1	general	ft	52.8385
진리	0	general	ft	52.8381
임명	0	general	ft	52.8695
상트페테르부르크	0	general	ft	52.8659
알레르기	0	general	ft	52.8588
유치	1	general	ft	52.7912
덕성	0	general	ft	52.7877
최다	0	general	ft	52.7806
구장	0	general	ft	52.7735
독감	0	general	ft	52.7798
활용	1	general	ft	52.6418
만능	0	general	ft	52.6348
투서	0	general	ft	52.6379
표본	0	general	ft	52.6238
개방	1	general	ft	52.646
쿠폰	1	general	ft	52.6555
본진	0	general	ft	52.652
일념	0	general	ft	52.6552
추가	1	general	ft	52.8855
침수	0	general	ft	52.882
치매	0	general	ft	52.8749
소금	0	general	ft	52.8644
켐니츠	0	general	ft	52.8675
이의	0	general	ft	52.864
감액	0	general	ft	52.8671
노조	0	general	ft	52.9384
비제이	0	general	ft	52.9416
풍광	0	general	ft	52.938
임원	1	general	ft	52.9787
룰	0	general	ft	52.9681
윈윈	0	general	ft	52.9576
원로	0	general	ft	52.9701
이바지	0	general	ft	52.9525
보수	1	general	ft	52.9104
발굴	1	general	ft	52.9696
사과	1	general	ft	52.8961
최후	0	general	ft	52.8992
둔화	0	general	ft	52.8922
응답	0	general	ft	52.8817
자금	1	general	ft	52.9346
접촉	1	general	ft	52.952
협상	1	general	ft	53.0604
습기	0	general	ft	53.0569
권고	0	general	ft	53.06
폐막	0	general	ft	53.0461
장외	0	general	ft	53.0426
섭렵	0	general	ft	53.0391
애널리스트	0	general	ft	53.0321
출생	0	general	ft	53.0286
여당	1	general	ft	53.1149
기색	0	general	ft	53.1115
월별	0	general	ft	53.1045
비단	0	general	ft	53.101
효과	1	general	ft	53.0933
보관	0	general	ft	53.0759
관철	0	general	ft	53.0821
가용	0	general	ft	53.0882
교구	0	general	ft	53.0813
이관	0	general	ft	53.0743
사양	0	general	ft	53.0674
생리	0	general	ft	53.0639
야유	0	general	ft	53.0604
신선	0	general	ft	53.0535
멀티플렉스	0	general	ft	53.0465
전선	1	general	ft	53.0619
칼럼	0	general	ft	53.0584
반찬	0	general	ft	53.0646
반감	0	general	ft	53.0707
거대	0	general	ft	53.0499
아코디언	0	general	ft	53.0464
화타	0	general	ft	53.0495
쇄신	0	general	ft	53.0618
포천	0	general	ft	53.0583
시동	0	general	ft	53.0479
아틀라스	0	general	ft	53.0444
유탄	0	general	ft	53.0506
방통위	0	general	ft	53.0751
이병	0	general	ft	53.0681
캔	0	general	ft	53.0647
탈모	0	general	ft	53.0578
출력	0	general	ft	53.0543
증차	0	general	ft	53.0474
승계	0	general	ft	53.037
연기	1	general	ft	53.0768
헌혈	0	general	ft	53.0829
인테리어	0	general	ft	53.0656
순검	0	general	ft	53.0622
숨	1	general	ft	53.0835
시카고	0	general	ft	53.0957
방언	0	general	ft	53.0923
역도산	0	general	ft	53.0953
권력	0	general	ft	53.0574
유엔	0	general	ft	53.1183
조롱	0	general	ft	53.1149
싱가포르	0	general	ft	53.1011
강풍	0	general	ft	53.0976
신청	1	general	ft	53.1857
중견	0	general	ft	53.1918
당수	0	general	ft	53.1948
꿈	1	general	ft	53.2704
주민	1	general	ft	53.0988
급변	0	general	ft	53.1049
총장	1	general	ft	53.1712
폭주	0	general	ft	53.1742
하야	0	general	ft	53.1803
함유	0	general	ft	53.1768
이주	0	general	ft	53.1829
재능	0	general	ft	53.1726
탈피	0	general	ft	53.1658
타국	0	general	ft	53.1624
일가	1	general	ft	53.1774
해역	0	general	ft	53.1985
네덜란드	0	general	ft	53.1976
부산	0	general	ft	53.1124
계약	1	general	ft	53.1754
매니저	0	general	ft	53.1686
본	0	general	ft	53.1716
비대위	0	general	ft	53.1644
진학	1	general	ft	53.1542
해충	0	general	ft	53.1508
위안	0	general	ft	53.1474
일선	0	general	ft	53.153
재료	1	general	ft	53.1326
아산	0	general	ft	53.1356
어조	0	general	ft	53.1322
방청	0	general	ft	53.1288
냄새	0	general	ft	53.122
각각	0	general	ft	53.1186
하얼빈	0	general	ft	53.1152
친밀	0	general	ft	53.1242
독특	0	general	ft	53.1362
착지	0	general	ft	53.1328
장강	0	general	ft	53.1358
대왕	0	general	ft	53.1222
선사	1	general	ft	53.1312
시장	1	general	ft	53.4639
과정	1	general	ft	53.7162
타협	0	general	ft	53.6993
메카	0	general	ft	53.6959
보부아르	0	general	ft	53.6925
신앙	0	general	ft	53.6824
발송	0	general	ft	53.6853
야기	0	general	ft	53.6785
물질	0	general	ft	53.6717
참수	0	general	ft	53.6684
미래	1	general	ft	53.7906
