lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
누명	1	1	29	32	uniformed	ft	90.625
법령	1	1	29	32	uniformed	ft	90.625
동네	1	1	28	32	uniformed	ft	87.5
농부	1	1	28	32	uniformed	ft	87.5
항소	1	1	29	32	uniformed	ft	90.625
모습	25	2	29	32	uniformed	ft	90.625
보고	1	1	28	32	uniformed	ft	87.5
가족	12	2	24	32	uniformed	ft	75.0
다이어트	1	1	31	32	uniformed	ft	96.875
처음	6	1	22	32	uniformed	ft	68.75
원천	1	1	29	32	uniformed	ft	90.625
과제	2	1	25	32	uniformed	ft	78.125
소명	1	1	29	32	uniformed	ft	90.625
소	1	1	28	32	uniformed	ft	87.5
축적	1	1	29	32	uniformed	ft	90.625
나라	1	1	26	32	uniformed	ft	81.25
영화	9	1	22	32	uniformed	ft	68.75
주차	1	1	28	32	uniformed	ft	87.5
디자이너	1	1	28	32	uniformed	ft	87.5
전문	1	1	28	32	uniformed	ft	87.5
규칙	1	1	28	32	uniformed	ft	87.5
부탁	1	1	29	32	uniformed	ft	90.625
콘서트	1	1	30	32	uniformed	ft	93.75
인연	3	2	23	32	uniformed	ft	71.875
육수	1	1	28	32	uniformed	ft	87.5
올해	14	1	15	32	uniformed	ft	46.875
마지막	4	1	26	32	uniformed	ft	81.25
회담	2	1	25	32	uniformed	ft	78.125
공공	1	1	29	32	uniformed	ft	90.625
개전	1	1	29	32	uniformed	ft	90.625
초반	1	1	29	32	uniformed	ft	90.625
정당	1	1	29	32	uniformed	ft	90.625
사실	12	1	20	32	uniformed	ft	62.5
이별	2	1	21	32	uniformed	ft	65.625
병원	7	2	29	32	uniformed	ft	90.625
아이	35	1	21	32	uniformed	ft	65.625
선거	6	3	23	32	uniformed	ft	71.875
몰골	1	1	26	32	uniformed	ft	81.25
가동	2	1	29	32	uniformed	ft	90.625
온기	1	1	32	32	uniformed	ft	100.0
고속	1	1	28	32	uniformed	ft	87.5
설비	2	1	28	32	uniformed	ft	87.5
애송	1	1	28	32	uniformed	ft	87.5
선고	3	2	21	32	uniformed	ft	65.625
집회	3	1	24	32	uniformed	ft	75.0
병실	1	1	27	32	uniformed	ft	84.375
공모	2	1	26	32	uniformed	ft	81.25
비율	3	1	24	32	uniformed	ft	75.0
기간	8	2	23	32	uniformed	ft	71.875
생활	1	1	28	32	uniformed	ft	87.5
적성	1	1	28	32	uniformed	ft	87.5
전과	1	1	28	32	uniformed	ft	87.5
사진	3	1	22	32	uniformed	ft	68.75
운동	3	1	25	32	uniformed	ft	78.125
포함	9	1	14	32	uniformed	ft	43.75
산하	1	1	27	32	uniformed	ft	84.375
공석	1	1	29	32	uniformed	ft	90.625
경제	8	1	18	32	uniformed	ft	56.25
고객	4	1	23	32	uniformed	ft	71.875
과정	3	3	25	32	uniformed	ft	78.125
미	2	1	22	32	uniformed	ft	68.75
선박	1	1	28	32	uniformed	ft	87.5
형	4	2	21	32	uniformed	ft	65.625
보합	1	1	27	32	uniformed	ft	84.375
일행	1	1	28	32	uniformed	ft	87.5
당초	2	1	27	32	uniformed	ft	84.375
이식	1	1	28	32	uniformed	ft	87.5
심통	1	1	28	32	uniformed	ft	87.5
기본	1	1	28	32	uniformed	ft	87.5
수출	2	1	25	32	uniformed	ft	78.125
네덜란드	2	1	29	32	uniformed	ft	90.625
방침	2	1	28	32	uniformed	ft	87.5
소녀	3	1	25	32	uniformed	ft	78.125
철학	1	1	27	32	uniformed	ft	84.375
국민	12	1	18	32	uniformed	ft	56.25
선발	2	1	23	32	uniformed	ft	71.875
조리	1	1	29	32	uniformed	ft	90.625
돈	17	1	21	32	uniformed	ft	65.625
선장	1	1	24	32	uniformed	ft	75.0
새벽	8	1	23	32	uniformed	ft	71.875
선물	11	1	21	32	uniformed	ft	65.625
난폭	1	1	29	32	uniformed	ft	90.625
토막	1	1	27	32	uniformed	ft	84.375
뿌리	1	1	28	32	uniformed	ft	87.5
세원	1	1	27	32	uniformed	ft	84.375
향기	3	1	26	32	uniformed	ft	81.25
변론	1	1	27	32	uniformed	ft	84.375
멸치	1	1	28	32	uniformed	ft	87.5
임기	2	1	27	32	uniformed	ft	84.375
강도	1	1	26	32	uniformed	ft	81.25
스타	2	1	24	32	uniformed	ft	75.0
세제	1	1	29	32	uniformed	ft	90.625
눈	1	1	26	32	uniformed	ft	81.25
연봉	1	1	27	32	uniformed	ft	84.375
낭비	1	1	30	32	uniformed	ft	93.75
귀기	1	1	28	32	uniformed	ft	87.5
사전	1	1	29	32	uniformed	ft	90.625
소통	2	1	26	32	uniformed	ft	81.25
집행	1	1	28	32	uniformed	ft	87.5
출처	1	1	29	32	uniformed	ft	90.625
케이블	1	1	30	32	uniformed	ft	93.75
인간	6	1	14	32	uniformed	ft	43.75
프로그램	3	1	29	32	uniformed	ft	90.625
개비	1	1	30	32	uniformed	ft	93.75
세배	1	1	29	32	uniformed	ft	90.625
범죄	1	1	28	32	uniformed	ft	87.5
시즌	5	1	29	32	uniformed	ft	90.625
양식	1	1	28	32	uniformed	ft	87.5
덤	1	1	27	32	uniformed	ft	84.375
체결	1	1	27	32	uniformed	ft	84.375
사방	1	1	29	32	uniformed	ft	90.625
악화	1	1	28	32	uniformed	ft	87.5
잔	2	2	26	32	uniformed	ft	81.25
모두	3	1	25	32	uniformed	ft	78.125
감염	1	1	21	32	uniformed	ft	65.625
곡선	1	1	29	32	uniformed	ft	90.625
우수	2	1	28	32	uniformed	ft	87.5
명	1	1	26	32	uniformed	ft	81.25
대중	1	1	29	32	uniformed	ft	90.625
자동	1	1	28	32	uniformed	ft	87.5
층	2	2	23	32	uniformed	ft	71.875
외투	1	1	29	32	uniformed	ft	90.625
까닭	1	1	28	32	uniformed	ft	87.5
장마	2	1	29	32	uniformed	ft	90.625
여유	3	1	25	32	uniformed	ft	78.125
명단	4	1	25	32	uniformed	ft	78.125
북측	1	1	27	32	uniformed	ft	84.375
의제	1	1	28	32	uniformed	ft	87.5
정돈	1	1	31	32	uniformed	ft	96.875
위원	1	1	28	32	uniformed	ft	87.5
가치	3	3	26	32	uniformed	ft	81.25
고문	1	1	28	32	uniformed	ft	87.5
회원	2	1	25	32	uniformed	ft	78.125
안팎	2	1	27	32	uniformed	ft	84.375
발견	2	1	24	32	uniformed	ft	75.0
화가	1	1	27	32	uniformed	ft	84.375
대치	1	1	28	32	uniformed	ft	87.5
수명	1	1	31	32	uniformed	ft	96.875
서비스	3	1	28	32	uniformed	ft	87.5
단장	2	1	26	32	uniformed	ft	81.25
생리	1	1	30	32	uniformed	ft	93.75
교통	1	1	29	32	uniformed	ft	90.625
순위	1	1	28	32	uniformed	ft	87.5
일가	1	1	29	32	uniformed	ft	90.625
심금	1	1	29	32	uniformed	ft	90.625
화엄	1	1	30	32	uniformed	ft	93.75
유행	1	1	29	32	uniformed	ft	90.625
넋	1	1	27	32	uniformed	ft	84.375
스승	1	1	26	32	uniformed	ft	81.25
대함	1	1	29	32	uniformed	ft	90.625
분위기	3	2	31	32	uniformed	ft	96.875
귀환	1	1	29	32	uniformed	ft	90.625
국장	1	1	28	32	uniformed	ft	87.5
골짜기	1	1	30	32	uniformed	ft	93.75
확장	1	1	28	32	uniformed	ft	87.5
총선	2	1	27	32	uniformed	ft	84.375
환경	1	1	30	32	uniformed	ft	93.75
잠	5	1	23	32	uniformed	ft	71.875
최다	1	1	28	32	uniformed	ft	87.5
확인	8	2	19	32	uniformed	ft	59.375
개인	3	1	29	32	uniformed	ft	90.625
오늘	4	1	23	32	uniformed	ft	71.875
영감	1	1	28	32	uniformed	ft	87.5
소득	2	1	27	32	uniformed	ft	84.375
아들	1	1	29	32	uniformed	ft	90.625
폐	1	1	28	32	uniformed	ft	87.5
적응	1	1	29	32	uniformed	ft	90.625
논문	1	1	29	32	uniformed	ft	90.625
연회	1	1	28	32	uniformed	ft	87.5
차원	4	1	25	32	uniformed	ft	78.125
비정	1	1	28	32	uniformed	ft	87.5
전형	1	1	28	32	uniformed	ft	87.5
합류	2	2	24	32	uniformed	ft	75.0
지혜	3	1	26	32	uniformed	ft	81.25
의욕	1	1	28	32	uniformed	ft	87.5
미사일	1	1	30	32	uniformed	ft	93.75
처벌	1	1	31	32	uniformed	ft	96.875
기분	9	1	19	32	uniformed	ft	59.375
퇴장	1	1	27	32	uniformed	ft	84.375
행운	2	1	26	32	uniformed	ft	81.25
네팔	1	1	27	32	uniformed	ft	84.375
납치	1	1	30	32	uniformed	ft	93.75
가입	6	1	25	32	uniformed	ft	78.125
방식	8	1	19	32	uniformed	ft	59.375
가중	1	1	28	32	uniformed	ft	87.5
마련	3	1	28	32	uniformed	ft	87.5
성적	2	2	27	32	uniformed	ft	84.375
배우	1	1	29	32	uniformed	ft	90.625
장사	1	1	29	32	uniformed	ft	90.625
청년	1	1	29	32	uniformed	ft	90.625
부부	3	1	24	32	uniformed	ft	75.0
형제	2	1	28	32	uniformed	ft	87.5
당선	1	1	28	32	uniformed	ft	87.5
온라인	3	1	29	32	uniformed	ft	90.625
개헌	1	1	29	32	uniformed	ft	90.625
소속	1	1	30	32	uniformed	ft	93.75
로비	2	1	31	32	uniformed	ft	96.875
뮤지컬	1	1	28	32	uniformed	ft	87.5
명소	1	1	27	32	uniformed	ft	84.375
숙제	1	1	31	32	uniformed	ft	96.875
비	3	1	31	32	uniformed	ft	96.875
명령	1	1	21	32	uniformed	ft	65.625
보험	1	1	28	32	uniformed	ft	87.5
탄핵	1	1	29	32	uniformed	ft	90.625
취재	1	1	27	32	uniformed	ft	84.375
회의	4	1	19	32	uniformed	ft	59.375
공연	2	1	26	32	uniformed	ft	81.25
할인	1	1	29	32	uniformed	ft	90.625
마무리	1	1	31	32	uniformed	ft	96.875
단어	1	1	31	32	uniformed	ft	96.875
밖	3	1	24	32	uniformed	ft	75.0
지인	1	1	28	32	uniformed	ft	87.5
이웃	1	1	28	32	uniformed	ft	87.5
행복	7	3	17	32	uniformed	ft	53.125
공간	2	1	27	32	uniformed	ft	84.375
신랑	2	2	30	32	uniformed	ft	93.75
발음	1	1	28	32	uniformed	ft	87.5
제도	5	1	20	32	uniformed	ft	62.5
방어	1	1	28	32	uniformed	ft	87.5
단계	3	1	26	32	uniformed	ft	81.25
프로	2	1	25	32	uniformed	ft	78.125
올	1	1	23	32	uniformed	ft	71.875
입학	1	1	29	32	uniformed	ft	90.625
시장	8	2	21	32	uniformed	ft	65.625
동안	10	1	22	32	uniformed	ft	68.75
코트	1	1	27	32	uniformed	ft	84.375
켜	1	1	28	32	uniformed	ft	87.5
점검	1	1	28	32	uniformed	ft	87.5
슬픔	1	1	29	32	uniformed	ft	90.625
체계	1	1	26	32	uniformed	ft	81.25
선택	1	1	29	32	uniformed	ft	90.625
인류	2	1	25	32	uniformed	ft	78.125
장관	7	2	23	32	uniformed	ft	71.875
번영	1	1	28	32	uniformed	ft	87.5
부대	1	1	25	32	uniformed	ft	78.125
범인	1	1	28	32	uniformed	ft	87.5
절	1	1	28	32	uniformed	ft	87.5
취소	1	1	29	32	uniformed	ft	90.625
상위	1	1	28	32	uniformed	ft	87.5
휘장	1	1	27	32	uniformed	ft	84.375
스쿼시	1	1	29	32	uniformed	ft	90.625
쥐	1	1	28	32	uniformed	ft	87.5
이미지	1	1	29	32	uniformed	ft	90.625
교환	1	1	27	32	uniformed	ft	84.375
각광	1	1	27	32	uniformed	ft	84.375
평생	2	1	28	32	uniformed	ft	87.5
정보	1	1	28	32	uniformed	ft	87.5
공포	2	1	26	32	uniformed	ft	81.25
강경	1	1	30	32	uniformed	ft	93.75
결과	4	1	23	32	uniformed	ft	71.875
평가	3	1	24	32	uniformed	ft	75.0
화음	1	1	29	32	uniformed	ft	90.625
아래	4	3	24	32	uniformed	ft	75.0
떡	2	1	24	32	uniformed	ft	75.0
창업	1	1	31	32	uniformed	ft	96.875
훈련	1	1	28	32	uniformed	ft	87.5
거취	2	1	26	32	uniformed	ft	81.25
예정	3	1	29	32	uniformed	ft	90.625
졸업	1	1	29	32	uniformed	ft	90.625
통신	1	1	28	32	uniformed	ft	87.5
성분	1	1	28	32	uniformed	ft	87.5
공원	3	1	25	32	uniformed	ft	78.125
운	1	1	29	32	uniformed	ft	90.625
통	1	1	28	32	uniformed	ft	87.5
조치	2	1	26	32	uniformed	ft	81.25
조건	7	1	23	32	uniformed	ft	71.875
계획	6	1	20	32	uniformed	ft	62.5
세금	3	1	28	32	uniformed	ft	87.5
출연	1	1	29	32	uniformed	ft	90.625
절정	1	1	27	32	uniformed	ft	84.375
점	5	1	22	32	uniformed	ft	68.75
기준	2	1	26	32	uniformed	ft	81.25
부담	3	1	25	32	uniformed	ft	78.125
움직임	1	1	29	32	uniformed	ft	90.625
국	1	1	29	32	uniformed	ft	90.625
작동	2	1	24	32	uniformed	ft	75.0
삶	5	1	20	32	uniformed	ft	62.5
주도	1	1	25	32	uniformed	ft	78.125
공사	4	2	22	32	uniformed	ft	68.75
개편	4	1	22	32	uniformed	ft	68.75
방면	1	1	28	32	uniformed	ft	87.5
연마	1	1	27	32	uniformed	ft	84.375
협약	2	1	23	32	uniformed	ft	71.875
집	22	2	26	32	uniformed	ft	81.25
시대	7	1	23	32	uniformed	ft	71.875
격려	1	1	31	32	uniformed	ft	96.875
추세	3	1	28	32	uniformed	ft	87.5
전력	1	1	29	32	uniformed	ft	90.625
악보	1	1	28	32	uniformed	ft	87.5
국고	1	1	29	32	uniformed	ft	90.625
총회	1	1	29	32	uniformed	ft	90.625
재난	1	1	29	32	uniformed	ft	90.625
건립	1	1	29	32	uniformed	ft	90.625
타협	2	1	29	32	uniformed	ft	90.625
직장	2	1	26	32	uniformed	ft	81.25
이치	1	1	28	32	uniformed	ft	87.5
시기	2	1	25	32	uniformed	ft	78.125
개막	1	1	29	32	uniformed	ft	90.625
수익	3	2	20	32	uniformed	ft	62.5
전쟁	1	1	29	32	uniformed	ft	90.625
정권	3	1	26	32	uniformed	ft	81.25
모자이크	1	1	31	32	uniformed	ft	96.875
목적	2	1	25	32	uniformed	ft	78.125
공동	2	1	28	32	uniformed	ft	87.5
경선	3	1	29	32	uniformed	ft	90.625
교육	7	1	16	32	uniformed	ft	50.0
상황	12	1	22	32	uniformed	ft	68.75
수	3	2	23	32	uniformed	ft	71.875
창당	1	1	27	32	uniformed	ft	84.375
규모	8	1	24	32	uniformed	ft	75.0
연	1	1	27	32	uniformed	ft	84.375
거실	1	1	28	32	uniformed	ft	87.5
신체	2	1	27	32	uniformed	ft	84.375
수류탄	1	1	31	32	uniformed	ft	96.875
고향	2	1	27	32	uniformed	ft	84.375
표	2	2	24	32	uniformed	ft	75.0
이전	5	3	25	32	uniformed	ft	78.125
표현	1	1	27	32	uniformed	ft	84.375
보유	2	1	26	32	uniformed	ft	81.25
판매	3	1	28	32	uniformed	ft	87.5
반미	1	1	26	32	uniformed	ft	81.25
영산	1	1	27	32	uniformed	ft	84.375
수준	6	1	19	32	uniformed	ft	59.375
자세	1	1	29	32	uniformed	ft	90.625
키	2	1	25	32	uniformed	ft	78.125
청구	1	1	30	32	uniformed	ft	93.75
시련	1	1	25	32	uniformed	ft	78.125
합	1	1	29	32	uniformed	ft	90.625
이내	1	1	29	32	uniformed	ft	90.625
충격	1	1	28	32	uniformed	ft	87.5
결혼	1	1	28	32	uniformed	ft	87.5
송이	1	1	29	32	uniformed	ft	90.625
공익	1	1	29	32	uniformed	ft	90.625
냄새	1	1	29	32	uniformed	ft	90.625
갈등	1	1	27	32	uniformed	ft	84.375
시민	4	1	21	32	uniformed	ft	65.625
동작	1	1	27	32	uniformed	ft	84.375
정부	29	2	25	32	uniformed	ft	78.125
렌즈	1	1	28	32	uniformed	ft	87.5
기록	3	2	28	32	uniformed	ft	87.5
차별	1	1	29	32	uniformed	ft	90.625
관리	4	2	22	32	uniformed	ft	68.75
댁	2	1	26	32	uniformed	ft	81.25
역사	3	2	25	32	uniformed	ft	78.125
규범	1	1	30	32	uniformed	ft	93.75
공상	1	1	28	32	uniformed	ft	87.5
자본	1	1	29	32	uniformed	ft	90.625
텔레비전	1	1	30	32	uniformed	ft	93.75
출입	1	1	29	32	uniformed	ft	90.625
규제	1	1	29	32	uniformed	ft	90.625
하노이	1	1	30	32	uniformed	ft	93.75
능력	6	1	22	32	uniformed	ft	68.75
장	1	1	27	32	uniformed	ft	84.375
부실	1	1	28	32	uniformed	ft	87.5
내용	1	1	29	32	uniformed	ft	90.625
노인	6	1	28	32	uniformed	ft	87.5
수습	1	1	28	32	uniformed	ft	87.5
유령	1	1	29	32	uniformed	ft	90.625
목표	11	1	17	32	uniformed	ft	53.125
틀	1	1	26	32	uniformed	ft	81.25
계곡	1	1	28	32	uniformed	ft	87.5
경험	1	1	29	32	uniformed	ft	90.625
정신	5	2	19	32	uniformed	ft	59.375
공부	2	1	24	32	uniformed	ft	75.0
풍요	1	1	28	32	uniformed	ft	87.5
매출	5	1	26	32	uniformed	ft	81.25
죄	2	1	30	32	uniformed	ft	93.75
해역	1	1	27	32	uniformed	ft	84.375
셀프	1	1	28	32	uniformed	ft	87.5
당직	1	1	28	32	uniformed	ft	87.5
지원	1	1	29	32	uniformed	ft	90.625
나이	4	1	20	32	uniformed	ft	62.5
발송	1	1	28	32	uniformed	ft	87.5
의회	2	1	28	32	uniformed	ft	87.5
주민	5	1	22	32	uniformed	ft	68.75
재생	1	1	30	32	uniformed	ft	93.75
칼	1	1	27	32	uniformed	ft	84.375
집착	1	1	29	32	uniformed	ft	90.625
유작	1	1	27	32	uniformed	ft	84.375
초점	1	1	29	32	uniformed	ft	90.625
궤적	1	1	31	32	uniformed	ft	96.875
부분	3	1	27	32	uniformed	ft	84.375
개통	1	1	28	32	uniformed	ft	87.5
건물	3	1	24	32	uniformed	ft	75.0
작성	3	1	23	32	uniformed	ft	71.875
남	1	1	28	32	uniformed	ft	87.5
이벤트	1	1	31	32	uniformed	ft	96.875
신생	1	1	27	32	uniformed	ft	84.375
차량	1	1	30	32	uniformed	ft	93.75
국수	5	1	22	32	uniformed	ft	68.75
가결	1	1	28	32	uniformed	ft	87.5
응시	1	1	29	32	uniformed	ft	90.625
본질	1	1	29	32	uniformed	ft	90.625
시리아	2	1	25	32	uniformed	ft	78.125
인사	2	1	24	32	uniformed	ft	75.0
명품	1	1	29	32	uniformed	ft	90.625
의원	13	1	27	32	uniformed	ft	84.375
사고	4	3	20	32	uniformed	ft	62.5
트로피	1	1	28	32	uniformed	ft	87.5
혼란	2	1	25	32	uniformed	ft	78.125
자율	1	1	27	32	uniformed	ft	84.375
협조	1	1	28	32	uniformed	ft	87.5
주문	1	1	29	32	uniformed	ft	90.625
기타	1	1	29	32	uniformed	ft	90.625
기호	1	1	28	32	uniformed	ft	87.5
효과	1	1	31	32	uniformed	ft	96.875
유명	2	1	25	32	uniformed	ft	78.125
신구	1	1	27	32	uniformed	ft	84.375
용역	1	1	28	32	uniformed	ft	87.5
일화	1	1	28	32	uniformed	ft	87.5
볼모	1	1	28	32	uniformed	ft	87.5
혼합	1	1	29	32	uniformed	ft	90.625
무	1	1	28	32	uniformed	ft	87.5
거대	1	1	29	32	uniformed	ft	90.625
해소	2	1	28	32	uniformed	ft	87.5
악마	1	1	27	32	uniformed	ft	84.375
각종	4	1	25	32	uniformed	ft	78.125
교사	2	1	24	32	uniformed	ft	75.0
연락	2	2	24	32	uniformed	ft	75.0
연기	2	1	26	32	uniformed	ft	81.25
사람	23	4	22	32	uniformed	ft	68.75
머리	1	1	28	32	uniformed	ft	87.5
증세	2	1	29	32	uniformed	ft	90.625
득점	2	1	25	32	uniformed	ft	78.125
기조	4	1	24	32	uniformed	ft	75.0
정황	1	1	28	32	uniformed	ft	87.5
속성	1	1	29	32	uniformed	ft	90.625
벨	2	1	29	32	uniformed	ft	90.625
연말	1	1	29	32	uniformed	ft	90.625
비용	2	1	28	32	uniformed	ft	87.5
드라마	3	2	24	32	uniformed	ft	75.0
결정	5	2	24	32	uniformed	ft	75.0
절도	1	1	29	32	uniformed	ft	90.625
실상	1	1	29	32	uniformed	ft	90.625
라디오	1	1	28	32	uniformed	ft	87.5
측근	1	1	28	32	uniformed	ft	87.5
설	1	1	29	32	uniformed	ft	90.625
전시	1	1	29	32	uniformed	ft	90.625
학교	9	1	19	32	uniformed	ft	59.375
선수	2	1	19	32	uniformed	ft	59.375
개봉	1	1	29	32	uniformed	ft	90.625
문구	1	1	31	32	uniformed	ft	96.875
기색	1	1	28	32	uniformed	ft	87.5
부품	1	1	29	32	uniformed	ft	90.625
멕시코	1	1	30	32	uniformed	ft	93.75
선사	1	1	26	32	uniformed	ft	81.25
충신	1	1	29	32	uniformed	ft	90.625
어려움	1	1	27	32	uniformed	ft	84.375
연구	11	1	29	32	uniformed	ft	90.625
태도	1	1	29	32	uniformed	ft	90.625
이용	4	1	21	32	uniformed	ft	65.625
파견	1	1	28	32	uniformed	ft	87.5
회보	1	1	29	32	uniformed	ft	90.625
단속	1	1	29	32	uniformed	ft	90.625
토론	1	1	21	32	uniformed	ft	65.625
병상	1	1	28	32	uniformed	ft	87.5
팀	1	1	25	32	uniformed	ft	78.125
연결	3	1	24	32	uniformed	ft	75.0
작품	4	2	29	32	uniformed	ft	90.625
평균	7	1	22	32	uniformed	ft	68.75
운행	1	1	28	32	uniformed	ft	87.5
화	2	1	25	32	uniformed	ft	78.125
전부	2	1	23	32	uniformed	ft	71.875
해법	2	2	26	32	uniformed	ft	81.25
이유	3	1	25	32	uniformed	ft	78.125
도시	1	1	28	32	uniformed	ft	87.5
교부	1	1	31	32	uniformed	ft	96.875
구조	2	2	23	32	uniformed	ft	71.875
차단	1	1	27	32	uniformed	ft	84.375
기점	1	1	28	32	uniformed	ft	87.5
군기	1	1	29	32	uniformed	ft	90.625
연극	2	1	30	32	uniformed	ft	93.75
종료	2	1	27	32	uniformed	ft	84.375
판단	1	1	29	32	uniformed	ft	90.625
동포	1	1	28	32	uniformed	ft	87.5
진단	2	1	23	32	uniformed	ft	71.875
빵	2	1	26	32	uniformed	ft	81.25
업체	5	1	28	32	uniformed	ft	87.5
이야기	1	1	31	32	uniformed	ft	96.875
해적	1	1	29	32	uniformed	ft	90.625
새	1	1	26	32	uniformed	ft	81.25
특성	1	1	27	32	uniformed	ft	84.375
관심	7	1	21	32	uniformed	ft	65.625
상태	2	1	30	32	uniformed	ft	93.75
살림	3	1	31	32	uniformed	ft	96.875
추가	5	1	23	32	uniformed	ft	71.875
향상	1	1	28	32	uniformed	ft	87.5
유산	1	1	29	32	uniformed	ft	90.625
의결	2	1	23	32	uniformed	ft	71.875
고장	2	1	26	32	uniformed	ft	81.25
열쇠	1	1	27	32	uniformed	ft	84.375
완화	1	1	29	32	uniformed	ft	90.625
개각	1	1	30	32	uniformed	ft	93.75
어깨	2	1	26	32	uniformed	ft	81.25
외국	2	1	29	32	uniformed	ft	90.625
협업	1	1	29	32	uniformed	ft	90.625
메달	2	1	29	32	uniformed	ft	90.625
권한	1	1	28	32	uniformed	ft	87.5
모양	4	1	21	32	uniformed	ft	65.625
지방	1	1	27	32	uniformed	ft	84.375
불법	1	1	25	32	uniformed	ft	78.125
고아	1	1	29	32	uniformed	ft	90.625
천국	2	1	27	32	uniformed	ft	84.375
혁신	1	1	29	32	uniformed	ft	90.625
직후	1	1	27	32	uniformed	ft	84.375
채택	1	1	24	32	uniformed	ft	75.0
강령	1	1	29	32	uniformed	ft	90.625
뜻	2	2	24	32	uniformed	ft	75.0
식구	2	1	29	32	uniformed	ft	90.625
부업	2	1	19	32	uniformed	ft	59.375
차장	1	1	29	32	uniformed	ft	90.625
안목	1	1	29	32	uniformed	ft	90.625
숙식	1	1	28	32	uniformed	ft	87.5
임금	1	1	27	32	uniformed	ft	84.375
윤기	1	1	28	32	uniformed	ft	87.5
직업	1	1	28	32	uniformed	ft	87.5
추진	4	1	25	32	uniformed	ft	78.125
정도	9	2	15	32	uniformed	ft	46.875
국모	1	1	28	32	uniformed	ft	87.5
동일	2	1	26	32	uniformed	ft	81.25
이륙	1	1	30	32	uniformed	ft	93.75
동전	1	1	28	32	uniformed	ft	87.5
발표	4	1	28	32	uniformed	ft	87.5
초청	1	1	28	32	uniformed	ft	87.5
전진	1	1	27	32	uniformed	ft	84.375
개최	5	1	27	32	uniformed	ft	84.375
맛	2	2	25	32	uniformed	ft	78.125
전개	1	1	30	32	uniformed	ft	93.75
봉사	2	1	23	32	uniformed	ft	71.875
달	1	1	30	32	uniformed	ft	93.75
내심	1	1	28	32	uniformed	ft	87.5
소화	1	1	27	32	uniformed	ft	84.375
민간	2	1	28	32	uniformed	ft	87.5
땅	4	1	28	32	uniformed	ft	87.5
삭제	1	1	31	32	uniformed	ft	96.875
사임	1	1	29	32	uniformed	ft	90.625
생애	1	1	29	32	uniformed	ft	90.625
생산	1	1	29	32	uniformed	ft	90.625
강제	2	1	24	32	uniformed	ft	75.0
경계	2	2	25	32	uniformed	ft	78.125
수요	1	1	28	32	uniformed	ft	87.5
수석	2	1	27	32	uniformed	ft	84.375
스포츠	1	1	31	32	uniformed	ft	96.875
호르몬	1	1	24	32	uniformed	ft	75.0
무기	1	1	29	32	uniformed	ft	90.625
회피	2	1	27	32	uniformed	ft	84.375
사업	10	1	27	32	uniformed	ft	84.375
과목	1	1	29	32	uniformed	ft	90.625
난리	1	1	26	32	uniformed	ft	81.25
핵심	3	1	28	32	uniformed	ft	87.5
가운데	5	1	27	32	uniformed	ft	84.375
매력	2	1	29	32	uniformed	ft	90.625
방한	1	1	29	32	uniformed	ft	90.625
연계	2	1	25	32	uniformed	ft	78.125
증거	1	1	28	32	uniformed	ft	87.5
덕목	1	1	28	32	uniformed	ft	87.5
검색	2	1	30	32	uniformed	ft	93.75
감동	4	1	28	32	uniformed	ft	87.5
기사	4	2	18	32	uniformed	ft	56.25
느낌	1	1	28	32	uniformed	ft	87.5
수술	3	1	27	32	uniformed	ft	84.375
생일	1	1	29	32	uniformed	ft	90.625
포기	1	1	29	32	uniformed	ft	90.625
기능	1	1	27	32	uniformed	ft	84.375
수작	1	1	28	32	uniformed	ft	87.5
행정	1	1	25	32	uniformed	ft	78.125
하늘	8	1	20	32	uniformed	ft	62.5
인력	4	1	19	32	uniformed	ft	59.375
파동	1	1	29	32	uniformed	ft	90.625
각주	1	1	29	32	uniformed	ft	90.625
필요	14	1	20	32	uniformed	ft	62.5
서울	5	1	23	32	uniformed	ft	71.875
신설	3	1	23	32	uniformed	ft	71.875
감소	1	1	29	32	uniformed	ft	90.625
방문	7	2	22	32	uniformed	ft	68.75
구단	4	1	24	32	uniformed	ft	75.0
운영	5	1	21	32	uniformed	ft	65.625
판결	4	1	24	32	uniformed	ft	75.0
통과	3	2	30	32	uniformed	ft	93.75
조합	1	1	29	32	uniformed	ft	90.625
반찬	1	1	28	32	uniformed	ft	87.5
배	1	1	29	32	uniformed	ft	90.625
방송	1	1	28	32	uniformed	ft	87.5
예의	1	1	28	32	uniformed	ft	87.5
무리	2	1	23	32	uniformed	ft	71.875
문화	2	1	27	32	uniformed	ft	84.375
출간	1	1	27	32	uniformed	ft	84.375
끝	4	1	16	32	uniformed	ft	50.0
짐	6	1	22	32	uniformed	ft	68.75
밤	3	1	30	32	uniformed	ft	93.75
방안	7	1	25	32	uniformed	ft	78.125
현	1	1	28	32	uniformed	ft	87.5
공정	2	1	27	32	uniformed	ft	84.375
총리	2	1	24	32	uniformed	ft	75.0
특별	3	1	25	32	uniformed	ft	78.125
벽	2	1	26	32	uniformed	ft	81.25
자리	13	4	14	32	uniformed	ft	43.75
군	5	2	20	32	uniformed	ft	62.5
건강	6	2	24	32	uniformed	ft	75.0
당내	4	1	24	32	uniformed	ft	75.0
구입	1	1	29	32	uniformed	ft	90.625
음료	1	1	30	32	uniformed	ft	93.75
