lexeme	ambiguous	mode	model	score
선례	0	uniformed	w2v	40.3289
교단	0	uniformed	w2v	40.3024
해운	0	uniformed	w2v	40.276
다툼	0	uniformed	w2v	40.3152
부재	0	uniformed	w2v	40.2887
산발	0	uniformed	w2v	40.2623
현재	1	uniformed	w2v	40.2359
안심	0	uniformed	w2v	40.275
담합	1	uniformed	w2v	40.3141
액수	0	uniformed	w2v	40.2878
교전	0	uniformed	w2v	40.2614
의뢰	0	uniformed	w2v	40.2351
동전	1	uniformed	w2v	40.2742
기름	0	uniformed	w2v	40.2479
협박	1	uniformed	w2v	40.2216
등대	0	uniformed	w2v	40.1954
다행	0	uniformed	w2v	40.1693
언어	0	uniformed	w2v	40.2082
수용	1	uniformed	w2v	40.2471
장군	0	uniformed	w2v	40.2209
유럽	0	uniformed	w2v	40.1948
동북	0	uniformed	w2v	40.1687
교장	0	uniformed	w2v	40.2075
몰수	0	uniformed	w2v	40.1815
구분	1	uniformed	w2v	40.2202
올해	1	uniformed	w2v	40.2589
검문	0	uniformed	w2v	40.2975
회동	0	uniformed	w2v	40.3361
시한	0	uniformed	w2v	40.3747
돼지	0	uniformed	w2v	40.4132
검출	0	uniformed	w2v	40.3871
설비	0	uniformed	w2v	40.4255
업자	0	uniformed	w2v	40.4639
여왕	0	uniformed	w2v	40.4379
세일	0	uniformed	w2v	40.4118
연암	0	uniformed	w2v	40.3859
제정	0	uniformed	w2v	40.4242
교역	0	uniformed	w2v	40.3982
고무	1	uniformed	w2v	40.4365
성지	0	uniformed	w2v	40.4105
생계	0	uniformed	w2v	40.3846
워크숍	0	uniformed	w2v	40.3587
기후	0	uniformed	w2v	40.3969
승자	0	uniformed	w2v	40.4351
세계	1	uniformed	w2v	40.4731
부도	0	uniformed	w2v	40.4473
서	1	uniformed	w2v	40.4215
호조	0	uniformed	w2v	40.4595
의정	0	uniformed	w2v	40.4974
카이스트	0	uniformed	w2v	40.5354
분단	0	uniformed	w2v	40.5096
남송	0	uniformed	w2v	40.5474
웹	0	uniformed	w2v	40.5852
왕국	0	uniformed	w2v	40.623
윤곽	0	uniformed	w2v	40.5972
일시	0	uniformed	w2v	40.6349
이혼	0	uniformed	w2v	40.6091
감기	0	uniformed	w2v	40.5834
연수	1	uniformed	w2v	40.621
심의	0	uniformed	w2v	40.5953
영남	0	uniformed	w2v	40.6329
모면	0	uniformed	w2v	40.6072
자질	0	uniformed	w2v	40.5815
원주	0	uniformed	w2v	40.5559
입찰	0	uniformed	w2v	40.5934
현대	0	uniformed	w2v	40.6309
피겨	0	uniformed	w2v	40.6053
통지	0	uniformed	w2v	40.5797
비아이에스	0	uniformed	w2v	40.5542
디자인	0	uniformed	w2v	40.5286
생태	0	uniformed	w2v	40.5031
내색	0	uniformed	w2v	40.4777
육수	0	uniformed	w2v	40.4523
동석	0	uniformed	w2v	40.4269
자본	0	uniformed	w2v	40.4015
스위스	0	uniformed	w2v	40.4389
뼈	0	uniformed	w2v	40.4135
수명	1	uniformed	w2v	40.4508
패션	0	uniformed	w2v	40.4255
경성	0	uniformed	w2v	40.4003
전도	0	uniformed	w2v	40.375
막	0	uniformed	w2v	40.3498
숙취	0	uniformed	w2v	40.3246
파열	0	uniformed	w2v	40.2994
영예	0	uniformed	w2v	40.2743
대피	0	uniformed	w2v	40.2492
연장	1	uniformed	w2v	40.2242
재가	1	uniformed	w2v	40.2614
소신	0	uniformed	w2v	40.2985
국부	0	uniformed	w2v	40.3356
진실	1	uniformed	w2v	40.3106
모자이크	0	uniformed	w2v	40.3476
외환	0	uniformed	w2v	40.3226
순리	0	uniformed	w2v	40.2976
공방	1	uniformed	w2v	40.3346
초임	0	uniformed	w2v	40.3715
추세	0	uniformed	w2v	40.4084
담화	1	uniformed	w2v	40.4453
안개	0	uniformed	w2v	40.4821
죄질	0	uniformed	w2v	40.4571
매연	0	uniformed	w2v	40.4321
야외	0	uniformed	w2v	40.4072
귀추	0	uniformed	w2v	40.3822
항목	0	uniformed	w2v	40.3574
치질	0	uniformed	w2v	40.3941
직장	1	uniformed	w2v	40.3692
정년	0	uniformed	w2v	40.3444
글	1	uniformed	w2v	40.3811
인플레이션	0	uniformed	w2v	40.3563
북송	0	uniformed	w2v	40.3315
대구	0	uniformed	w2v	40.3681
대권	0	uniformed	w2v	40.3433
융합	1	uniformed	w2v	40.3799
추적	0	uniformed	w2v	40.3552
레드	0	uniformed	w2v	40.3305
가해	0	uniformed	w2v	40.3058
한중	0	uniformed	w2v	40.2812
궤도	0	uniformed	w2v	40.3177
혼사	0	uniformed	w2v	40.3541
지부	0	uniformed	w2v	40.3905
군수	1	uniformed	w2v	40.3659
독재	0	uniformed	w2v	40.4022
하락	0	uniformed	w2v	40.3776
전담	0	uniformed	w2v	40.4139
증인	1	uniformed	w2v	40.3893
잠복	0	uniformed	w2v	40.3647
장례	0	uniformed	w2v	40.3402
공허	0	uniformed	w2v	40.3157
정세	1	uniformed	w2v	40.2913
논쟁	0	uniformed	w2v	40.2668
주눅	0	uniformed	w2v	40.2424
탁구	0	uniformed	w2v	40.218
레미콘	0	uniformed	w2v	40.1937
색소	0	uniformed	w2v	40.2299
마감	0	uniformed	w2v	40.2056
갈등	0	uniformed	w2v	40.2417
등	0	uniformed	w2v	40.2174
테스트	0	uniformed	w2v	40.2535
원년	0	uniformed	w2v	40.2292
전송	0	uniformed	w2v	40.2652
염치	0	uniformed	w2v	40.241
부족	1	uniformed	w2v	40.2167
강공	0	uniformed	w2v	40.1925
상류	0	uniformed	w2v	40.1684
통상	0	uniformed	w2v	40.2043
쟁점	0	uniformed	w2v	40.1802
관례	0	uniformed	w2v	40.1561
명예	1	uniformed	w2v	40.192
폐차	0	uniformed	w2v	40.2278
조류	0	uniformed	w2v	40.2037
라섹	0	uniformed	w2v	40.1796
자사	0	uniformed	w2v	40.2154
특구	0	uniformed	w2v	40.1914
며느리	0	uniformed	w2v	40.2271
간	0	uniformed	w2v	40.2031
브랜드	0	uniformed	w2v	40.1791
적응	1	uniformed	w2v	40.2148
어른	1	uniformed	w2v	40.2504
제외	1	uniformed	w2v	40.2265
안과	0	uniformed	w2v	40.2025
차별	0	uniformed	w2v	40.1786
주	1	uniformed	w2v	40.2142
순회	0	uniformed	w2v	40.1902
시국	0	uniformed	w2v	40.1664
은총	0	uniformed	w2v	40.2019
추천	0	uniformed	w2v	40.2374
스포츠	0	uniformed	w2v	40.2135
차명	0	uniformed	w2v	40.1897
살인	0	uniformed	w2v	40.1659
내륙	0	uniformed	w2v	40.1421
랜드마크	0	uniformed	w2v	40.1183
손상	0	uniformed	w2v	40.1538
은퇴	0	uniformed	w2v	40.13
산맥	0	uniformed	w2v	40.1063
말미	0	uniformed	w2v	40.1417
비중	1	uniformed	w2v	40.118
기항	0	uniformed	w2v	40.0943
활력	0	uniformed	w2v	40.1296
조화	1	uniformed	w2v	40.1649
수의	0	uniformed	w2v	40.1413
현찰	0	uniformed	w2v	40.1176
라인	0	uniformed	w2v	40.0941
관리	1	uniformed	w2v	40.0705
너바나	0	uniformed	w2v	40.047
비타민	0	uniformed	w2v	40.0822
연승	0	uniformed	w2v	40.0587
개념	1	uniformed	w2v	40.0352
평등	0	uniformed	w2v	40.0117
동향	1	uniformed	w2v	40.0468
탈세	0	uniformed	w2v	40.0819
한미	0	uniformed	w2v	40.117
장려	0	uniformed	w2v	40.152
방황	1	uniformed	w2v	40.1869
스와트	0	uniformed	w2v	40.1635
친미	0	uniformed	w2v	40.14
대결	1	uniformed	w2v	40.1166
진보	0	uniformed	w2v	40.0932
과표	0	uniformed	w2v	40.0699
수퍼마켓	0	uniformed	w2v	40.0466
지향	1	uniformed	w2v	40.0233
강행	1	uniformed	w2v	40.0581
단층	0	uniformed	w2v	40.093
사색	0	uniformed	w2v	40.0697
안티	0	uniformed	w2v	40.0464
농부	0	uniformed	w2v	40.0232
과속	0	uniformed	w2v	40.0
연좌	0	uniformed	w2v	39.9768
범죄	0	uniformed	w2v	39.9537
데이트	0	uniformed	w2v	39.9306
말썽	0	uniformed	w2v	39.9075
런던	0	uniformed	w2v	39.8844
저변	0	uniformed	w2v	39.8614
호의	0	uniformed	w2v	39.8383
식당	1	uniformed	w2v	39.8153
옌지	0	uniformed	w2v	39.7924
방학	0	uniformed	w2v	39.7695
공격	1	uniformed	w2v	39.7465
태블릿	0	uniformed	w2v	39.7237
적미	0	uniformed	w2v	39.7008
실랑이	0	uniformed	w2v	39.678
실수	1	uniformed	w2v	39.6552
여야	0	uniformed	w2v	39.6324
극장	0	uniformed	w2v	39.6096
입국	1	uniformed	w2v	39.6443
보선	0	uniformed	w2v	39.6789
친권	0	uniformed	w2v	39.6562
고위	0	uniformed	w2v	39.6334
카지노	0	uniformed	w2v	39.6108
물색	0	uniformed	w2v	39.6453
공황	0	uniformed	w2v	39.6226
습관	0	uniformed	w2v	39.6
초역	0	uniformed	w2v	39.5774
빙하	0	uniformed	w2v	39.6119
동굴	1	uniformed	w2v	39.5893
서점	1	uniformed	w2v	39.6237
수탈	0	uniformed	w2v	39.6011
회기	0	uniformed	w2v	39.5786
부활	1	uniformed	w2v	39.613
독자	1	uniformed	w2v	39.5904
귀국	0	uniformed	w2v	39.5679
바둑	0	uniformed	w2v	39.5455
호투	0	uniformed	w2v	39.523
식량	0	uniformed	w2v	39.5006
유행	1	uniformed	w2v	39.5349
포기	1	uniformed	w2v	39.5692
식사	0	uniformed	w2v	39.5467
얼굴	1	uniformed	w2v	39.581
바이올린	0	uniformed	w2v	39.6152
부상	1	uniformed	w2v	39.6493
강의	0	uniformed	w2v	39.6834
굴레	0	uniformed	w2v	39.661
기반	1	uniformed	w2v	39.6386
일고	0	uniformed	w2v	39.6163
단장	1	uniformed	w2v	39.6503
기사	1	uniformed	w2v	39.6843
석	0	uniformed	w2v	39.662
엠디	0	uniformed	w2v	39.6959
추억	0	uniformed	w2v	39.6736
주택	1	uniformed	w2v	39.7075
여정	0	uniformed	w2v	39.6852
우	0	uniformed	w2v	39.7191
모근	0	uniformed	w2v	39.6968
유학	1	uniformed	w2v	39.6745
공매	0	uniformed	w2v	39.6523
민심	0	uniformed	w2v	39.63
재수	0	uniformed	w2v	39.6639
명태	0	uniformed	w2v	39.6417
답사	0	uniformed	w2v	39.6754
기량	0	uniformed	w2v	39.6532
바젤	0	uniformed	w2v	39.687
역부족	0	uniformed	w2v	39.7207
속성	0	uniformed	w2v	39.7543
취득	0	uniformed	w2v	39.7321
주목	1	uniformed	w2v	39.7658
개런티	0	uniformed	w2v	39.7436
꼬리	0	uniformed	w2v	39.7214
잔해	0	uniformed	w2v	39.6993
화석	0	uniformed	w2v	39.6772
매입	0	uniformed	w2v	39.6552
발간	0	uniformed	w2v	39.6331
독백	0	uniformed	w2v	39.6111
칠레	0	uniformed	w2v	39.6446
의성	0	uniformed	w2v	39.6226
반성	1	uniformed	w2v	39.6561
소득	1	uniformed	w2v	39.6341
고향	1	uniformed	w2v	39.6122
차	1	uniformed	w2v	39.5903
불의	0	uniformed	w2v	39.5683
초연	0	uniformed	w2v	39.5465
포진	0	uniformed	w2v	39.5799
해산	1	uniformed	w2v	39.6133
분양	0	uniformed	w2v	39.5914
시타	0	uniformed	w2v	39.5695
여력	0	uniformed	w2v	39.5477
대안	1	uniformed	w2v	39.5259
피칭	0	uniformed	w2v	39.5041
완급	0	uniformed	w2v	39.4824
철강	0	uniformed	w2v	39.4606
나무	0	uniformed	w2v	39.4389
여수	0	uniformed	w2v	39.4722
매미	0	uniformed	w2v	39.4505
동티모르	0	uniformed	w2v	39.4838
출연	1	uniformed	w2v	39.4621
기성	0	uniformed	w2v	39.4405
구출	0	uniformed	w2v	39.4737
성주	0	uniformed	w2v	39.5068
강남	1	uniformed	w2v	39.54
국고	0	uniformed	w2v	39.5183
수출	0	uniformed	w2v	39.4967
부엌	0	uniformed	w2v	39.5298
알	0	uniformed	w2v	39.5082
재단	1	uniformed	w2v	39.5412
주범	1	uniformed	w2v	39.5742
팬	0	uniformed	w2v	39.6072
선적	0	uniformed	w2v	39.6401
완수	0	uniformed	w2v	39.673
과거	1	uniformed	w2v	39.6514
불응	0	uniformed	w2v	39.6843
구원	0	uniformed	w2v	39.6627
반장	1	uniformed	w2v	39.6955
뇌관	0	uniformed	w2v	39.6739
무한	0	uniformed	w2v	39.7067
징역	1	uniformed	w2v	39.7394
가야	0	uniformed	w2v	39.7179
자부	0	uniformed	w2v	39.6963
인터넷	0	uniformed	w2v	39.6748
피임	0	uniformed	w2v	39.7075
남용	0	uniformed	w2v	39.686
긴박	0	uniformed	w2v	39.6645
명물	0	uniformed	w2v	39.6431
정전	0	uniformed	w2v	39.6216
소아	0	uniformed	w2v	39.6002
군비	0	uniformed	w2v	39.6328
남한	0	uniformed	w2v	39.6114
교착	0	uniformed	w2v	39.644
동포	0	uniformed	w2v	39.6765
요청	1	uniformed	w2v	39.7091
원심	0	uniformed	w2v	39.6877
연속	0	uniformed	w2v	39.6663
회화	0	uniformed	w2v	39.645
추신	0	uniformed	w2v	39.6237
지출	1	uniformed	w2v	39.6561
공세	0	uniformed	w2v	39.6885
애플리케이션	0	uniformed	w2v	39.6672
입증	1	uniformed	w2v	39.6996
매장	0	uniformed	w2v	39.6783
입장	1	uniformed	w2v	39.657
니켈	0	uniformed	w2v	39.6358
후기	1	uniformed	w2v	39.6681
운세	0	uniformed	w2v	39.6469
항저우	0	uniformed	w2v	39.6791
군부	0	uniformed	w2v	39.6579
벙커	0	uniformed	w2v	39.6368
낭패	0	uniformed	w2v	39.669
나이	1	uniformed	w2v	39.7012
파양	0	uniformed	w2v	39.68
장소	1	uniformed	w2v	39.7122
무시	1	uniformed	w2v	39.7443
세제	0	uniformed	w2v	39.7231
취리히	0	uniformed	w2v	39.702
파문	0	uniformed	w2v	39.734
영해	0	uniformed	w2v	39.7661
볼륨	1	uniformed	w2v	39.7981
냉방	0	uniformed	w2v	39.777
창간	0	uniformed	w2v	39.7558
오페라	0	uniformed	w2v	39.7347
휴가	0	uniformed	w2v	39.7667
명천	0	uniformed	w2v	39.7986
구매	1	uniformed	w2v	39.7775
욕	0	uniformed	w2v	39.7565
절정	0	uniformed	w2v	39.7354
신고	1	uniformed	w2v	39.7144
전작	0	uniformed	w2v	39.7463
인플레	0	uniformed	w2v	39.7781
통용	0	uniformed	w2v	39.7571
마카오	0	uniformed	w2v	39.7361
아이엠오	0	uniformed	w2v	39.7152
수류탄	0	uniformed	w2v	39.6943
곤란	0	uniformed	w2v	39.6733
약자	0	uniformed	w2v	39.7051
일촉즉발	0	uniformed	w2v	39.7368
기장	0	uniformed	w2v	39.7159
재미	1	uniformed	w2v	39.6951
유령	1	uniformed	w2v	39.7267
일독	0	uniformed	w2v	39.7059
난폭	0	uniformed	w2v	39.685
세른	0	uniformed	w2v	39.6642
아비뇽	0	uniformed	w2v	39.6434
국가	1	uniformed	w2v	39.6751
나눔	0	uniformed	w2v	39.6543
탤런트	0	uniformed	w2v	39.6335
취직	0	uniformed	w2v	39.6128
닷새	0	uniformed	w2v	39.5921
콩	0	uniformed	w2v	39.6236
페테르부르크	0	uniformed	w2v	39.6029
국산	0	uniformed	w2v	39.6345
자체	1	uniformed	w2v	39.6138
일관	0	uniformed	w2v	39.6453
숙지	0	uniformed	w2v	39.6246
인큐베이터	0	uniformed	w2v	39.6561
시론	0	uniformed	w2v	39.6354
파이낸싱	0	uniformed	w2v	39.6668
강사	0	uniformed	w2v	39.6462
크리스털	0	uniformed	w2v	39.6256
거부	1	uniformed	w2v	39.605
우위	0	uniformed	w2v	39.5844
호선	0	uniformed	w2v	39.5639
아이언	0	uniformed	w2v	39.5952
법통	0	uniformed	w2v	39.5747
식수	0	uniformed	w2v	39.5542
경남	0	uniformed	w2v	39.5855
협회	0	uniformed	w2v	39.565
인화	0	uniformed	w2v	39.5445
주부	0	uniformed	w2v	39.5241
녹음	0	uniformed	w2v	39.5553
내홍	0	uniformed	w2v	39.5349
간첩	0	uniformed	w2v	39.5661
기념	0	uniformed	w2v	39.5457
열정	1	uniformed	w2v	39.5253
쿠리에	0	uniformed	w2v	39.5049
시	1	uniformed	w2v	39.4845
파직	0	uniformed	w2v	39.4642
재치	0	uniformed	w2v	39.4439
원단	0	uniformed	w2v	39.4236
자판	0	uniformed	w2v	39.4033
포격	0	uniformed	w2v	39.383
착공	1	uniformed	w2v	39.3628
콘테스트	0	uniformed	w2v	39.3426
판사	1	uniformed	w2v	39.3224
공천	0	uniformed	w2v	39.3535
보도	1	uniformed	w2v	39.3846
궁극	0	uniformed	w2v	39.4157
흥인지문	0	uniformed	w2v	39.3955
다음	1	uniformed	w2v	39.3753
입력	0	uniformed	w2v	39.4063
심리	1	uniformed	w2v	39.4373
쇠퇴	0	uniformed	w2v	39.4683
품	0	uniformed	w2v	39.4992
변경	1	uniformed	w2v	39.5301
사필귀정	0	uniformed	w2v	39.561
아이다	0	uniformed	w2v	39.5408
투척	0	uniformed	w2v	39.5207
소감	0	uniformed	w2v	39.5515
추징	0	uniformed	w2v	39.5823
승리	0	uniformed	w2v	39.5621
지명	1	uniformed	w2v	39.5929
독립	1	uniformed	w2v	39.5727
연극	0	uniformed	w2v	39.5526
보슈	0	uniformed	w2v	39.5325
직원	1	uniformed	w2v	39.5632
농도	0	uniformed	w2v	39.5431
매각	0	uniformed	w2v	39.5738
의무	1	uniformed	w2v	39.6045
당원	0	uniformed	w2v	39.5844
섬	1	uniformed	w2v	39.615
탄천	0	uniformed	w2v	39.5949
투고	0	uniformed	w2v	39.6255
제일	0	uniformed	w2v	39.6055
사이트	0	uniformed	w2v	39.636
사재	0	uniformed	w2v	39.6665
생후	0	uniformed	w2v	39.697
압수	0	uniformed	w2v	39.7274
가속	0	uniformed	w2v	39.7074
원청	0	uniformed	w2v	39.6873
요강	0	uniformed	w2v	39.6673
특징	0	uniformed	w2v	39.6474
왕모기	0	uniformed	w2v	39.6274
발동	0	uniformed	w2v	39.6074
첨단	0	uniformed	w2v	39.5875
시조	1	uniformed	w2v	39.6179
조작	1	uniformed	w2v	39.6482
풍습	0	uniformed	w2v	39.6283
지느러미	0	uniformed	w2v	39.6084
참배	0	uniformed	w2v	39.5886
촉구	0	uniformed	w2v	39.5687
부처	1	uniformed	w2v	39.5489
터치	0	uniformed	w2v	39.5291
인근	0	uniformed	w2v	39.5093
격상	0	uniformed	w2v	39.4895
방위	0	uniformed	w2v	39.4697
로봇	0	uniformed	w2v	39.45
대미	0	uniformed	w2v	39.4303
부진	0	uniformed	w2v	39.4605
사위	0	uniformed	w2v	39.4908
인용	1	uniformed	w2v	39.521
레스토랑	0	uniformed	w2v	39.5012
세비야	0	uniformed	w2v	39.5314
해파리	0	uniformed	w2v	39.5117
책장	0	uniformed	w2v	39.492
시작	1	uniformed	w2v	39.4724
토론	0	uniformed	w2v	39.5025
낭독	0	uniformed	w2v	39.4828
본연	1	uniformed	w2v	39.5129
동문	0	uniformed	w2v	39.543
등산	0	uniformed	w2v	39.5233
도성	0	uniformed	w2v	39.5037
아밀로펙틴	0	uniformed	w2v	39.4841
워크아웃	0	uniformed	w2v	39.5141
원충	0	uniformed	w2v	39.4945
복직	0	uniformed	w2v	39.475
악기	0	uniformed	w2v	39.4554
애국	0	uniformed	w2v	39.4854
품새	0	uniformed	w2v	39.5153
독대	0	uniformed	w2v	39.4958
결실	0	uniformed	w2v	39.5257
등정	0	uniformed	w2v	39.5062
데뷔	0	uniformed	w2v	39.4867
국가주석	0	uniformed	w2v	39.4672
대항	0	uniformed	w2v	39.497
캐스팅	0	uniformed	w2v	39.4776
석유	0	uniformed	w2v	39.4581
인도네시아	0	uniformed	w2v	39.4387
최소	1	uniformed	w2v	39.4685
투명	0	uniformed	w2v	39.4983
혼선	0	uniformed	w2v	39.4789
파급	0	uniformed	w2v	39.4595
시각	1	uniformed	w2v	39.4401
단속	1	uniformed	w2v	39.4698
산업	0	uniformed	w2v	39.4504
기종	0	uniformed	w2v	39.4311
천혜	0	uniformed	w2v	39.4118
운신	0	uniformed	w2v	39.3925
묘사	0	uniformed	w2v	39.3732
정통	1	uniformed	w2v	39.4028
압사	0	uniformed	w2v	39.4325
예	1	uniformed	w2v	39.4621
일화	0	uniformed	w2v	39.4917
계열	0	uniformed	w2v	39.4724
서부	0	uniformed	w2v	39.502
문화	1	uniformed	w2v	39.4827
뇌물	0	uniformed	w2v	39.4634
명량	0	uniformed	w2v	39.4442
검찰	1	uniformed	w2v	39.425
공채	0	uniformed	w2v	39.4545
절창	0	uniformed	w2v	39.4839
순차	0	uniformed	w2v	39.4647
마트	0	uniformed	w2v	39.4942
마을	0	uniformed	w2v	39.475
설욕	0	uniformed	w2v	39.4558
색인	0	uniformed	w2v	39.4366
부당	1	uniformed	w2v	39.466
위주	0	uniformed	w2v	39.4954
사관	1	uniformed	w2v	39.5247
제고	0	uniformed	w2v	39.554
코드	0	uniformed	w2v	39.5833
과제	1	uniformed	w2v	39.5642
질문	0	uniformed	w2v	39.545
봉사	0	uniformed	w2v	39.5743
아마추어	0	uniformed	w2v	39.5551
가톨릭	0	uniformed	w2v	39.536
신랑	1	uniformed	w2v	39.5652
일색	0	uniformed	w2v	39.5461
하노버	0	uniformed	w2v	39.5753
휴대	0	uniformed	w2v	39.5562
전쟁	1	uniformed	w2v	39.5371
인간	1	uniformed	w2v	39.5663
무관	0	uniformed	w2v	39.5472
협정	0	uniformed	w2v	39.5282
낙마	0	uniformed	w2v	39.5091
오프라인	0	uniformed	w2v	39.4901
구현	1	uniformed	w2v	39.4712
호가	0	uniformed	w2v	39.4522
레코드	0	uniformed	w2v	39.4332
청사	0	uniformed	w2v	39.4623
합동	0	uniformed	w2v	39.4434
추락	1	uniformed	w2v	39.4245
철	1	uniformed	w2v	39.4535
대잠	0	uniformed	w2v	39.4346
냉동	0	uniformed	w2v	39.4157
토지	0	uniformed	w2v	39.4447
겨냥	0	uniformed	w2v	39.4258
힘	1	uniformed	w2v	39.4548
유지	1	uniformed	w2v	39.4837
사지	1	uniformed	w2v	39.5127
목표	1	uniformed	w2v	39.4938
연행	0	uniformed	w2v	39.4749
적정	0	uniformed	w2v	39.5038
양구	0	uniformed	w2v	39.485
고구려	0	uniformed	w2v	39.5138
히잡	0	uniformed	w2v	39.495
전속	0	uniformed	w2v	39.4762
발제	0	uniformed	w2v	39.4574
그래픽	0	uniformed	w2v	39.4386
아리랑	0	uniformed	w2v	39.4199
수갑	0	uniformed	w2v	39.4011
흡입	0	uniformed	w2v	39.4299
선별	0	uniformed	w2v	39.4112
재현	0	uniformed	w2v	39.3925
참패	0	uniformed	w2v	39.3738
아이디	0	uniformed	w2v	39.3551
운명	1	uniformed	w2v	39.3365
필수	1	uniformed	w2v	39.3652
단합	0	uniformed	w2v	39.3466
안타	0	uniformed	w2v	39.328
한예종	0	uniformed	w2v	39.3567
수작	0	uniformed	w2v	39.3381
의심	0	uniformed	w2v	39.3195
남매	1	uniformed	w2v	39.3009
논문	0	uniformed	w2v	39.3296
골	1	uniformed	w2v	39.311
유종	0	uniformed	w2v	39.3396
국격	0	uniformed	w2v	39.3211
시련	0	uniformed	w2v	39.3025
시일	1	uniformed	w2v	39.284
참여	1	uniformed	w2v	39.3126
균형	0	uniformed	w2v	39.2941
대검	0	uniformed	w2v	39.3227
위용	0	uniformed	w2v	39.3042
해발	0	uniformed	w2v	39.2857
커넥션	0	uniformed	w2v	39.2673
해안	0	uniformed	w2v	39.2488
시름	0	uniformed	w2v	39.2773
티셔츠	0	uniformed	w2v	39.3058
관람	0	uniformed	w2v	39.2874
특별	0	uniformed	w2v	39.269
근대	0	uniformed	w2v	39.2974
대인	0	uniformed	w2v	39.3258
개량	0	uniformed	w2v	39.3074
뉴질랜드	0	uniformed	w2v	39.3358
세공	0	uniformed	w2v	39.3174
감면	1	uniformed	w2v	39.3458
촬영	0	uniformed	w2v	39.3741
천장	1	uniformed	w2v	39.4024
극	0	uniformed	w2v	39.384
증명	1	uniformed	w2v	39.4123
실전	0	uniformed	w2v	39.3939
보카치오	0	uniformed	w2v	39.3756
디도스	0	uniformed	w2v	39.3572
도시	1	uniformed	w2v	39.3389
교정	0	uniformed	w2v	39.3206
약학	0	uniformed	w2v	39.3023
이장	0	uniformed	w2v	39.2841
혼잡	0	uniformed	w2v	39.2658
전문	1	uniformed	w2v	39.2476
수계	0	uniformed	w2v	39.2293
재학	0	uniformed	w2v	39.2111
개헌	0	uniformed	w2v	39.2393
폰	0	uniformed	w2v	39.2211
단어	0	uniformed	w2v	39.2493
당론	0	uniformed	w2v	39.2774
세후	0	uniformed	w2v	39.3056
모기	0	uniformed	w2v	39.3336
우량	0	uniformed	w2v	39.3154
대체	0	uniformed	w2v	39.3435
헌재	0	uniformed	w2v	39.3253
냉정	0	uniformed	w2v	39.3072
영합	0	uniformed	w2v	39.289
발	0	uniformed	w2v	39.317
국립	0	uniformed	w2v	39.2989
간선	0	uniformed	w2v	39.3269
주주	0	uniformed	w2v	39.3088
김	1	uniformed	w2v	39.3367
스트레칭	0	uniformed	w2v	39.3186
별관	0	uniformed	w2v	39.3005
카자흐스탄	0	uniformed	w2v	39.2824
최	0	uniformed	w2v	39.2644
링크	1	uniformed	w2v	39.2463
세련	0	uniformed	w2v	39.2283
연시	0	uniformed	w2v	39.2103
잠시	0	uniformed	w2v	39.1923
창법	0	uniformed	w2v	39.1743
방식	0	uniformed	w2v	39.1564
멕시코	0	uniformed	w2v	39.1384
정규	0	uniformed	w2v	39.1205
마스터스	0	uniformed	w2v	39.1026
보훈	0	uniformed	w2v	39.1304
정황	0	uniformed	w2v	39.1583
견지	0	uniformed	w2v	39.1861
낭비	0	uniformed	w2v	39.2139
절단	0	uniformed	w2v	39.196
섹스	0	uniformed	w2v	39.2237
천명	0	uniformed	w2v	39.2058
티	1	uniformed	w2v	39.188
지위	0	uniformed	w2v	39.1701
입주	1	uniformed	w2v	39.1978
대국	1	uniformed	w2v	39.2255
유물	0	uniformed	w2v	39.2532
만료	0	uniformed	w2v	39.2353
소동	0	uniformed	w2v	39.263
주미	0	uniformed	w2v	39.2451
건국	0	uniformed	w2v	39.2727
대외	0	uniformed	w2v	39.2549
암살	0	uniformed	w2v	39.2371
갈증	0	uniformed	w2v	39.2646
다윗	0	uniformed	w2v	39.2468
탈취	0	uniformed	w2v	39.229
처남	0	uniformed	w2v	39.2112
기만	0	uniformed	w2v	39.1935
시계	0	uniformed	w2v	39.1757
질의	0	uniformed	w2v	39.2033
빌라	0	uniformed	w2v	39.1855
감내	0	uniformed	w2v	39.1678
비관	0	uniformed	w2v	39.1501
서방	0	uniformed	w2v	39.1776
발달	0	uniformed	w2v	39.1599
노트	1	uniformed	w2v	39.1422
비대	0	uniformed	w2v	39.1245
캠페인	0	uniformed	w2v	39.1069
언행	0	uniformed	w2v	39.0893
시이오	0	uniformed	w2v	39.1167
문병	0	uniformed	w2v	39.0991
기혼	0	uniformed	w2v	39.0815
직행	0	uniformed	w2v	39.0639
오클랜드	0	uniformed	w2v	39.0463
흥	0	uniformed	w2v	39.0288
불찰	0	uniformed	w2v	39.0112
교감	0	uniformed	w2v	39.0386
물	1	uniformed	w2v	39.066
남해	0	uniformed	w2v	39.0485
강세	1	uniformed	w2v	39.0758
배치	1	uniformed	w2v	39.1031
전부	1	uniformed	w2v	39.1304
타자	0	uniformed	w2v	39.1577
허리케인	0	uniformed	w2v	39.185
한우	0	uniformed	w2v	39.1674
나르시스	0	uniformed	w2v	39.1946
조리	0	uniformed	w2v	39.1771
국모	0	uniformed	w2v	39.1596
정확	0	uniformed	w2v	39.1421
체취	0	uniformed	w2v	39.1246
바리스타	0	uniformed	w2v	39.1071
충절	0	uniformed	w2v	39.1343
환수	1	uniformed	w2v	39.1169
이론	0	uniformed	w2v	39.0994
초기	1	uniformed	w2v	39.082
