lexeme	ambiguous	mode	model	score
동석	0	weighted	ft	40.678
자본	0	weighted	ft	40.6524
스위스	0	weighted	ft	40.627
뼈	0	weighted	ft	40.6015
수명	1	weighted	ft	40.5761
패션	0	weighted	ft	40.5507
경성	0	weighted	ft	40.5879
전도	0	weighted	ft	40.5625
막	0	weighted	ft	40.5372
숙취	0	weighted	ft	40.5119
파열	0	weighted	ft	40.4866
영예	0	weighted	ft	40.5237
대피	0	weighted	ft	40.4984
연장	1	weighted	ft	40.5355
재가	1	weighted	ft	40.5725
소신	0	weighted	ft	40.5473
국부	0	weighted	ft	40.5221
진실	1	weighted	ft	40.4969
모자이크	0	weighted	ft	40.5338
외환	0	weighted	ft	40.5087
순리	0	weighted	ft	40.4836
공방	1	weighted	ft	40.5204
초임	0	weighted	ft	40.5573
추세	0	weighted	ft	40.5322
담화	1	weighted	ft	40.569
안개	0	weighted	ft	40.6057
죄질	0	weighted	ft	40.5806
매연	0	weighted	ft	40.6173
야외	0	weighted	ft	40.5922
귀추	0	weighted	ft	40.5672
항목	0	weighted	ft	40.5422
치질	0	weighted	ft	40.5172
직장	1	weighted	ft	40.5538
정년	0	weighted	ft	40.5289
글	1	weighted	ft	40.5655
인플레이션	0	weighted	ft	40.5405
북송	0	weighted	ft	40.5157
대구	0	weighted	ft	40.4908
대권	0	weighted	ft	40.466
융합	1	weighted	ft	40.5025
추적	0	weighted	ft	40.5389
레드	0	weighted	ft	40.5141
가해	0	weighted	ft	40.4893
한중	0	weighted	ft	40.5257
궤도	0	weighted	ft	40.5009
혼사	0	weighted	ft	40.5372
지부	0	weighted	ft	40.5735
군수	1	weighted	ft	40.6098
독재	0	weighted	ft	40.585
하락	0	weighted	ft	40.6212
전담	0	weighted	ft	40.6573
증인	1	weighted	ft	40.6934
잠복	0	weighted	ft	40.6687
장례	0	weighted	ft	40.644
공허	0	weighted	ft	40.6193
정세	1	weighted	ft	40.6553
논쟁	0	weighted	ft	40.6307
주눅	0	weighted	ft	40.6667
탁구	0	weighted	ft	40.642
레미콘	0	weighted	ft	40.6174
색소	0	weighted	ft	40.6534
마감	0	weighted	ft	40.6892
갈등	0	weighted	ft	40.6647
등	0	weighted	ft	40.7005
테스트	0	weighted	ft	40.7363
원년	0	weighted	ft	40.7117
전송	0	weighted	ft	40.6872
염치	0	weighted	ft	40.7229
부족	1	weighted	ft	40.7586
강공	0	weighted	ft	40.7341
상류	0	weighted	ft	40.7697
통상	0	weighted	ft	40.7452
쟁점	0	weighted	ft	40.7808
관례	0	weighted	ft	40.8163
명예	1	weighted	ft	40.8518
폐차	0	weighted	ft	40.8273
조류	0	weighted	ft	40.8029
라섹	0	weighted	ft	40.7784
자사	0	weighted	ft	40.754
특구	0	weighted	ft	40.7297
며느리	0	weighted	ft	40.7053
간	0	weighted	ft	40.7407
브랜드	0	weighted	ft	40.7164
적응	1	weighted	ft	40.6921
어른	1	weighted	ft	40.7275
제외	1	weighted	ft	40.7628
안과	0	weighted	ft	40.7385
차별	0	weighted	ft	40.7143
주	1	weighted	ft	40.7496
순회	0	weighted	ft	40.7848
시국	0	weighted	ft	40.7605
은총	0	weighted	ft	40.7957
추천	0	weighted	ft	40.7715
스포츠	0	weighted	ft	40.7473
차명	0	weighted	ft	40.7232
살인	0	weighted	ft	40.6991
내륙	0	weighted	ft	40.7342
랜드마크	0	weighted	ft	40.7101
손상	0	weighted	ft	40.686
은퇴	0	weighted	ft	40.6619
산맥	0	weighted	ft	40.697
말미	0	weighted	ft	40.673
비중	1	weighted	ft	40.708
기항	0	weighted	ft	40.684
활력	0	weighted	ft	40.7189
조화	1	weighted	ft	40.7538
수의	0	weighted	ft	40.7298
현찰	0	weighted	ft	40.7059
라인	0	weighted	ft	40.682
관리	1	weighted	ft	40.7168
너바나	0	weighted	ft	40.7516
비타민	0	weighted	ft	40.7277
연승	0	weighted	ft	40.7625
개념	1	weighted	ft	40.7972
평등	0	weighted	ft	40.7733
동향	1	weighted	ft	40.7494
탈세	0	weighted	ft	40.7256
한미	0	weighted	ft	40.7602
장려	0	weighted	ft	40.7949
방황	1	weighted	ft	40.8294
스와트	0	weighted	ft	40.864
친미	0	weighted	ft	40.8401
대결	1	weighted	ft	40.8746
진보	0	weighted	ft	40.9091
과표	0	weighted	ft	40.9435
수퍼마켓	0	weighted	ft	40.9197
지향	1	weighted	ft	40.954
강행	1	weighted	ft	40.9884
단층	0	weighted	ft	40.9646
사색	0	weighted	ft	40.9408
안티	0	weighted	ft	40.917
농부	0	weighted	ft	40.9513
과속	0	weighted	ft	40.9275
연좌	0	weighted	ft	40.9618
범죄	0	weighted	ft	40.938
데이트	0	weighted	ft	40.9144
말썽	0	weighted	ft	40.9485
런던	0	weighted	ft	40.9827
저변	0	weighted	ft	40.959
호의	0	weighted	ft	40.9931
식당	1	weighted	ft	41.0271
옌지	0	weighted	ft	41.0035
방학	0	weighted	ft	40.9798
공격	1	weighted	ft	40.9562
태블릿	0	weighted	ft	40.9326
적미	0	weighted	ft	40.9666
실랑이	0	weighted	ft	41.0006
실수	1	weighted	ft	41.0345
여야	0	weighted	ft	41.0684
극장	0	weighted	ft	41.0448
입국	1	weighted	ft	41.0786
보선	0	weighted	ft	41.1124
친권	0	weighted	ft	41.1461
고위	0	weighted	ft	41.1798
카지노	0	weighted	ft	41.2135
물색	0	weighted	ft	41.2471
공황	0	weighted	ft	41.2236
습관	0	weighted	ft	41.2571
초역	0	weighted	ft	41.2336
빙하	0	weighted	ft	41.21
동굴	1	weighted	ft	41.1865
서점	1	weighted	ft	41.1631
수탈	0	weighted	ft	41.1966
회기	0	weighted	ft	41.1731
부활	1	weighted	ft	41.2066
독자	1	weighted	ft	41.24
귀국	0	weighted	ft	41.2166
바둑	0	weighted	ft	41.1932
호투	0	weighted	ft	41.1698
식량	0	weighted	ft	41.1464
유행	1	weighted	ft	41.1798
포기	1	weighted	ft	41.1565
식사	0	weighted	ft	41.1331
얼굴	1	weighted	ft	41.1665
바이올린	0	weighted	ft	41.1998
부상	1	weighted	ft	41.233
강의	0	weighted	ft	41.2097
굴레	0	weighted	ft	41.1864
기반	1	weighted	ft	41.2196
일고	0	weighted	ft	41.1964
단장	1	weighted	ft	41.1732
기사	1	weighted	ft	41.2063
석	0	weighted	ft	41.1831
엠디	0	weighted	ft	41.1599
추억	0	weighted	ft	41.1367
주택	1	weighted	ft	41.1699
여정	0	weighted	ft	41.2029
우	0	weighted	ft	41.1798
모근	0	weighted	ft	41.1567
유학	1	weighted	ft	41.1336
공매	0	weighted	ft	41.1105
민심	0	weighted	ft	41.0874
재수	0	weighted	ft	41.0644
명태	0	weighted	ft	41.0974
답사	0	weighted	ft	41.0744
기량	0	weighted	ft	41.0515
바젤	0	weighted	ft	41.0285
역부족	0	weighted	ft	41.0056
속성	0	weighted	ft	41.0385
취득	0	weighted	ft	41.0156
주목	1	weighted	ft	41.0485
개런티	0	weighted	ft	41.0256
꼬리	0	weighted	ft	41.0585
잔해	0	weighted	ft	41.0356
화석	0	weighted	ft	41.0128
매입	0	weighted	ft	40.99
발간	0	weighted	ft	41.0228
독백	0	weighted	ft	41.0556
칠레	0	weighted	ft	41.0883
의성	0	weighted	ft	41.121
반성	1	weighted	ft	41.1536
소득	1	weighted	ft	41.1308
고향	1	weighted	ft	41.1634
차	1	weighted	ft	41.196
불의	0	weighted	ft	41.1732
초연	0	weighted	ft	41.1504
포진	0	weighted	ft	41.1277
해산	1	weighted	ft	41.105
분양	0	weighted	ft	41.0823
시타	0	weighted	ft	41.0596
여력	0	weighted	ft	41.0921
대안	1	weighted	ft	41.0695
피칭	0	weighted	ft	41.0468
완급	0	weighted	ft	41.0242
철강	0	weighted	ft	41.0567
나무	0	weighted	ft	41.0341
여수	0	weighted	ft	41.0115
매미	0	weighted	ft	40.989
동티모르	0	weighted	ft	41.0214
출연	1	weighted	ft	41.0538
기성	0	weighted	ft	41.0313
구출	0	weighted	ft	41.0088
성주	0	weighted	ft	40.9863
강남	1	weighted	ft	41.0186
국고	0	weighted	ft	41.0509
수출	0	weighted	ft	41.0284
부엌	0	weighted	ft	41.0607
알	0	weighted	ft	41.0929
재단	1	weighted	ft	41.1251
주범	1	weighted	ft	41.1026
팬	0	weighted	ft	41.1348
선적	0	weighted	ft	41.1123
완수	0	weighted	ft	41.1444
과거	1	weighted	ft	41.1765
불응	0	weighted	ft	41.2085
구원	0	weighted	ft	41.1861
반장	1	weighted	ft	41.1637
뇌관	0	weighted	ft	41.1413
무한	0	weighted	ft	41.1733
징역	1	weighted	ft	41.1509
가야	0	weighted	ft	41.1286
자부	0	weighted	ft	41.1605
인터넷	0	weighted	ft	41.1382
피임	0	weighted	ft	41.1701
남용	0	weighted	ft	41.1478
긴박	0	weighted	ft	41.1255
명물	0	weighted	ft	41.1033
정전	0	weighted	ft	41.0811
소아	0	weighted	ft	41.0589
군비	0	weighted	ft	41.0367
남한	0	weighted	ft	41.0146
교착	0	weighted	ft	41.0464
동포	0	weighted	ft	41.0782
요청	1	weighted	ft	41.1099
원심	0	weighted	ft	41.1416
연속	0	weighted	ft	41.1195
회화	0	weighted	ft	41.0974
추신	0	weighted	ft	41.0753
지출	1	weighted	ft	41.1069
공세	0	weighted	ft	41.0849
애플리케이션	0	weighted	ft	41.1165
입증	1	weighted	ft	41.1481
매장	0	weighted	ft	41.1796
입장	1	weighted	ft	41.2111
니켈	0	weighted	ft	41.1891
후기	1	weighted	ft	41.2206
운세	0	weighted	ft	41.1985
항저우	0	weighted	ft	41.1765
군부	0	weighted	ft	41.1545
벙커	0	weighted	ft	41.1325
낭패	0	weighted	ft	41.1639
나이	1	weighted	ft	41.1419
파양	0	weighted	ft	41.12
장소	1	weighted	ft	41.1514
무시	1	weighted	ft	41.1295
세제	0	weighted	ft	41.1076
취리히	0	weighted	ft	41.1389
파문	0	weighted	ft	41.117
영해	0	weighted	ft	41.0952
볼륨	1	weighted	ft	41.1265
냉방	0	weighted	ft	41.1046
창간	0	weighted	ft	41.0828
오페라	0	weighted	ft	41.061
휴가	0	weighted	ft	41.0392
명천	0	weighted	ft	41.0175
구매	1	weighted	ft	41.0487
욕	0	weighted	ft	41.027
절정	0	weighted	ft	41.0582
신고	1	weighted	ft	41.0894
전작	0	weighted	ft	41.1205
인플레	0	weighted	ft	41.0988
통용	0	weighted	ft	41.0771
마카오	0	weighted	ft	41.1082
아이엠오	0	weighted	ft	41.0865
수류탄	0	weighted	ft	41.0648
곤란	0	weighted	ft	41.0959
약자	0	weighted	ft	41.0742
일촉즉발	0	weighted	ft	41.0526
기장	0	weighted	ft	41.031
재미	1	weighted	ft	41.062
유령	1	weighted	ft	41.093
일독	0	weighted	ft	41.0714
난폭	0	weighted	ft	41.0499
세른	0	weighted	ft	41.0283
아비뇽	0	weighted	ft	41.0068
국가	1	weighted	ft	41.0377
나눔	0	weighted	ft	41.0686
탤런트	0	weighted	ft	41.0995
취직	0	weighted	ft	41.078
닷새	0	weighted	ft	41.0565
콩	0	weighted	ft	41.035
페테르부르크	0	weighted	ft	41.0136
국산	0	weighted	ft	40.9922
자체	1	weighted	ft	41.023
일관	0	weighted	ft	41.0537
숙지	0	weighted	ft	41.0845
인큐베이터	0	weighted	ft	41.1152
시론	0	weighted	ft	41.0938
파이낸싱	0	weighted	ft	41.0724
강사	0	weighted	ft	41.051
크리스털	0	weighted	ft	41.0296
거부	1	weighted	ft	41.0603
우위	0	weighted	ft	41.0909
호선	0	weighted	ft	41.0696
아이언	0	weighted	ft	41.0483
법통	0	weighted	ft	41.027
식수	0	weighted	ft	41.0057
경남	0	weighted	ft	40.9845
협회	0	weighted	ft	40.9632
인화	0	weighted	ft	40.942
주부	0	weighted	ft	40.9208
녹음	0	weighted	ft	40.8997
내홍	0	weighted	ft	40.8786
간첩	0	weighted	ft	40.8574
기념	0	weighted	ft	40.888
열정	1	weighted	ft	40.9185
쿠리에	0	weighted	ft	40.9489
시	1	weighted	ft	40.9278
파직	0	weighted	ft	40.9067
재치	0	weighted	ft	40.8857
원단	0	weighted	ft	40.8646
자판	0	weighted	ft	40.8436
포격	0	weighted	ft	40.8226
착공	1	weighted	ft	40.853
콘테스트	0	weighted	ft	40.832
판사	1	weighted	ft	40.8624
공천	0	weighted	ft	40.8928
보도	1	weighted	ft	40.9231
궁극	0	weighted	ft	40.9021
흥인지문	0	weighted	ft	40.8811
다음	1	weighted	ft	40.8602
입력	0	weighted	ft	40.8905
심리	1	weighted	ft	40.9207
쇠퇴	0	weighted	ft	40.8998
품	0	weighted	ft	40.93
변경	1	weighted	ft	40.9602
사필귀정	0	weighted	ft	40.9393
아이다	0	weighted	ft	40.9184
투척	0	weighted	ft	40.8975
소감	0	weighted	ft	40.9276
추징	0	weighted	ft	40.9068
승리	0	weighted	ft	40.9369
지명	1	weighted	ft	40.916
독립	1	weighted	ft	40.8952
연극	0	weighted	ft	40.8744
보슈	0	weighted	ft	40.8537
직원	1	weighted	ft	40.8329
농도	0	weighted	ft	40.8629
매각	0	weighted	ft	40.8422
의무	1	weighted	ft	40.8722
당원	0	weighted	ft	40.8515
섬	1	weighted	ft	40.8815
탄천	0	weighted	ft	40.9114
투고	0	weighted	ft	40.8907
제일	0	weighted	ft	40.87
사이트	0	weighted	ft	40.8493
사재	0	weighted	ft	40.8287
생후	0	weighted	ft	40.8081
압수	0	weighted	ft	40.7875
가속	0	weighted	ft	40.8174
원청	0	weighted	ft	40.7968
요강	0	weighted	ft	40.7762
특징	0	weighted	ft	40.7557
왕모기	0	weighted	ft	40.7351
발동	0	weighted	ft	40.765
첨단	0	weighted	ft	40.7445
시조	1	weighted	ft	40.7743
조작	1	weighted	ft	40.7538
풍습	0	weighted	ft	40.7333
지느러미	0	weighted	ft	40.7129
참배	0	weighted	ft	40.6924
촉구	0	weighted	ft	40.672
부처	1	weighted	ft	40.6516
터치	0	weighted	ft	40.6814
인근	0	weighted	ft	40.7111
격상	0	weighted	ft	40.6907
방위	0	weighted	ft	40.7204
로봇	0	weighted	ft	40.75
대미	0	weighted	ft	40.7296
부진	0	weighted	ft	40.7093
사위	0	weighted	ft	40.689
인용	1	weighted	ft	40.6687
레스토랑	0	weighted	ft	40.6484
세비야	0	weighted	ft	40.6281
해파리	0	weighted	ft	40.6079
책장	0	weighted	ft	40.5876
시작	1	weighted	ft	40.6172
토론	0	weighted	ft	40.6468
낭독	0	weighted	ft	40.6763
본연	1	weighted	ft	40.6561
동문	0	weighted	ft	40.6855
등산	0	weighted	ft	40.715
도성	0	weighted	ft	40.7444
아밀로펙틴	0	weighted	ft	40.7738
워크아웃	0	weighted	ft	40.7536
원충	0	weighted	ft	40.783
복직	0	weighted	ft	40.8123
악기	0	weighted	ft	40.7921
애국	0	weighted	ft	40.8214
품새	0	weighted	ft	40.8012
독대	0	weighted	ft	40.781
결실	0	weighted	ft	40.8103
등정	0	weighted	ft	40.8395
데뷔	0	weighted	ft	40.8687
국가주석	0	weighted	ft	40.8979
대항	0	weighted	ft	40.8777
캐스팅	0	weighted	ft	40.8576
석유	0	weighted	ft	40.8867
인도네시아	0	weighted	ft	40.8666
최소	1	weighted	ft	40.8957
투명	0	weighted	ft	40.8756
혼선	0	weighted	ft	40.8555
파급	0	weighted	ft	40.8845
시각	1	weighted	ft	40.9136
단속	1	weighted	ft	40.8935
산업	0	weighted	ft	40.9225
기종	0	weighted	ft	40.9024
천혜	0	weighted	ft	40.8824
운신	0	weighted	ft	40.8623
묘사	0	weighted	ft	40.8423
정통	1	weighted	ft	40.8713
압사	0	weighted	ft	40.8513
예	1	weighted	ft	40.8313
일화	0	weighted	ft	40.8113
계열	0	weighted	ft	40.7914
서부	0	weighted	ft	40.7715
문화	1	weighted	ft	40.8004
뇌물	0	weighted	ft	40.7805
명량	0	weighted	ft	40.7606
검찰	1	weighted	ft	40.7895
공채	0	weighted	ft	40.7696
절창	0	weighted	ft	40.7984
순차	0	weighted	ft	40.7786
마트	0	weighted	ft	40.8074
마을	0	weighted	ft	40.7876
설욕	0	weighted	ft	40.8163
색인	0	weighted	ft	40.8451
부당	1	weighted	ft	40.8738
위주	0	weighted	ft	40.854
사관	1	weighted	ft	40.8341
제고	0	weighted	ft	40.8628
코드	0	weighted	ft	40.843
과제	1	weighted	ft	40.8232
질문	0	weighted	ft	40.8035
봉사	0	weighted	ft	40.7837
아마추어	0	weighted	ft	40.8124
가톨릭	0	weighted	ft	40.841
신랑	1	weighted	ft	40.8696
일색	0	weighted	ft	40.8981
하노버	0	weighted	ft	40.8784
휴대	0	weighted	ft	40.8587
전쟁	1	weighted	ft	40.839
인간	1	weighted	ft	40.8193
무관	0	weighted	ft	40.7996
협정	0	weighted	ft	40.78
낙마	0	weighted	ft	40.8085
오프라인	0	weighted	ft	40.8369
구현	1	weighted	ft	40.8173
호가	0	weighted	ft	40.7977
레코드	0	weighted	ft	40.7781
청사	0	weighted	ft	40.8065
합동	0	weighted	ft	40.7869
추락	1	weighted	ft	40.7674
철	1	weighted	ft	40.7478
대잠	0	weighted	ft	40.7283
냉동	0	weighted	ft	40.7088
토지	0	weighted	ft	40.6893
겨냥	0	weighted	ft	40.7177
힘	1	weighted	ft	40.7461
유지	1	weighted	ft	40.7744
사지	1	weighted	ft	40.7549
목표	1	weighted	ft	40.7832
연행	0	weighted	ft	40.7637
적정	0	weighted	ft	40.7443
양구	0	weighted	ft	40.7248
고구려	0	weighted	ft	40.7054
히잡	0	weighted	ft	40.686
전속	0	weighted	ft	40.6667
발제	0	weighted	ft	40.6949
그래픽	0	weighted	ft	40.6755
아리랑	0	weighted	ft	40.6562
수갑	0	weighted	ft	40.6369
흡입	0	weighted	ft	40.6176
선별	0	weighted	ft	40.5983
재현	0	weighted	ft	40.579
참패	0	weighted	ft	40.5598
아이디	0	weighted	ft	40.5405
운명	1	weighted	ft	40.5687
필수	1	weighted	ft	40.5969
단합	0	weighted	ft	40.5777
안타	0	weighted	ft	40.5584
한예종	0	weighted	ft	40.5393
수작	0	weighted	ft	40.5674
의심	0	weighted	ft	40.5482
남매	1	weighted	ft	40.5291
논문	0	weighted	ft	40.5099
골	1	weighted	ft	40.538
유종	0	weighted	ft	40.566
국격	0	weighted	ft	40.5469
시련	0	weighted	ft	40.5278
시일	1	weighted	ft	40.5087
참여	1	weighted	ft	40.4896
균형	0	weighted	ft	40.4706
대검	0	weighted	ft	40.4516
위용	0	weighted	ft	40.4325
해발	0	weighted	ft	40.4135
커넥션	0	weighted	ft	40.4415
해안	0	weighted	ft	40.4695
시름	0	weighted	ft	40.4505
티셔츠	0	weighted	ft	40.4315
관람	0	weighted	ft	40.4594
특별	0	weighted	ft	40.4405
근대	0	weighted	ft	40.4215
대인	0	weighted	ft	40.4494
개량	0	weighted	ft	40.4305
뉴질랜드	0	weighted	ft	40.4116
세공	0	weighted	ft	40.3927
감면	1	weighted	ft	40.4206
촬영	0	weighted	ft	40.4484
천장	1	weighted	ft	40.4762
극	0	weighted	ft	40.504
증명	1	weighted	ft	40.5317
실전	0	weighted	ft	40.5594
보카치오	0	weighted	ft	40.5405
디도스	0	weighted	ft	40.5217
도시	1	weighted	ft	40.5028
교정	0	weighted	ft	40.4839
약학	0	weighted	ft	40.4651
이장	0	weighted	ft	40.4928
혼잡	0	weighted	ft	40.474
전문	1	weighted	ft	40.5016
수계	0	weighted	ft	40.4828
재학	0	weighted	ft	40.464
개헌	0	weighted	ft	40.4917
폰	0	weighted	ft	40.4729
단어	0	weighted	ft	40.5005
당론	0	weighted	ft	40.528
세후	0	weighted	ft	40.5093
모기	0	weighted	ft	40.4905
우량	0	weighted	ft	40.4718
대체	0	weighted	ft	40.4993
헌재	0	weighted	ft	40.4806
냉정	0	weighted	ft	40.4619
영합	0	weighted	ft	40.4432
발	0	weighted	ft	40.4707
국립	0	weighted	ft	40.4982
간선	0	weighted	ft	40.5256
주주	0	weighted	ft	40.553
김	1	weighted	ft	40.5804
스트레칭	0	weighted	ft	40.5617
별관	0	weighted	ft	40.543
카자흐스탄	0	weighted	ft	40.5244
최	0	weighted	ft	40.5517
링크	1	weighted	ft	40.579
세련	0	weighted	ft	40.5604
연시	0	weighted	ft	40.5877
잠시	0	weighted	ft	40.615
창법	0	weighted	ft	40.6422
방식	0	weighted	ft	40.6236
멕시코	0	weighted	ft	40.6049
정규	0	weighted	ft	40.5863
마스터스	0	weighted	ft	40.6136
보훈	0	weighted	ft	40.595
정황	0	weighted	ft	40.6221
견지	0	weighted	ft	40.6493
낭비	0	weighted	ft	40.6307
절단	0	weighted	ft	40.6122
섹스	0	weighted	ft	40.5936
천명	0	weighted	ft	40.5751
티	1	weighted	ft	40.5566
지위	0	weighted	ft	40.5381
입주	1	weighted	ft	40.5652
대국	1	weighted	ft	40.5923
유물	0	weighted	ft	40.6193
만료	0	weighted	ft	40.6463
소동	0	weighted	ft	40.6733
주미	0	weighted	ft	40.7003
건국	0	weighted	ft	40.7273
대외	0	weighted	ft	40.7088
암살	0	weighted	ft	40.7357
갈증	0	weighted	ft	40.7172
다윗	0	weighted	ft	40.7441
탈취	0	weighted	ft	40.7256
처남	0	weighted	ft	40.7525
기만	0	weighted	ft	40.734
시계	0	weighted	ft	40.7156
질의	0	weighted	ft	40.6971
빌라	0	weighted	ft	40.6787
감내	0	weighted	ft	40.6603
비관	0	weighted	ft	40.642
서방	0	weighted	ft	40.6236
발달	0	weighted	ft	40.6052
노트	1	weighted	ft	40.6321
비대	0	weighted	ft	40.6137
캠페인	0	weighted	ft	40.5954
언행	0	weighted	ft	40.5771
시이오	0	weighted	ft	40.5588
문병	0	weighted	ft	40.5405
기혼	0	weighted	ft	40.5223
직행	0	weighted	ft	40.5041
오클랜드	0	weighted	ft	40.5308
흥	0	weighted	ft	40.5576
불찰	0	weighted	ft	40.5843
교감	0	weighted	ft	40.566
물	1	weighted	ft	40.5927
남해	0	weighted	ft	40.5745
강세	1	weighted	ft	40.6012
배치	1	weighted	ft	40.583
전부	1	weighted	ft	40.6096
타자	0	weighted	ft	40.5914
허리케인	0	weighted	ft	40.5732
한우	0	weighted	ft	40.5551
나르시스	0	weighted	ft	40.5817
조리	0	weighted	ft	40.5635
국모	0	weighted	ft	40.5454
정확	0	weighted	ft	40.5719
체취	0	weighted	ft	40.5985
바리스타	0	weighted	ft	40.5804
충절	0	weighted	ft	40.5622
환수	1	weighted	ft	40.5888
이론	0	weighted	ft	40.5707
초기	1	weighted	ft	40.5971
단서	1	weighted	ft	40.5791
보성	0	weighted	ft	40.561
거취	0	weighted	ft	40.5429
강제	0	weighted	ft	40.5249
전사	0	weighted	ft	40.5514
여인	0	weighted	ft	40.5778
자위	0	weighted	ft	40.6042
보복	0	weighted	ft	40.5861
영화	1	weighted	ft	40.5681
점장	0	weighted	ft	40.5945
시골	0	weighted	ft	40.5765
용지	0	weighted	ft	40.6028
선언	1	weighted	ft	40.6292
감정	1	weighted	ft	40.6554
법정	1	weighted	ft	40.6817
달	1	weighted	ft	40.708
합판	0	weighted	ft	40.69
방역	1	weighted	ft	40.7162
유적	0	weighted	ft	40.6982
파워	0	weighted	ft	40.6802
카메오	0	weighted	ft	40.6623
좌우	1	weighted	ft	40.6884
인식	1	weighted	ft	40.6705
이별	0	weighted	ft	40.6526
대망	0	weighted	ft	40.6346
패망	0	weighted	ft	40.6167
정원	1	weighted	ft	40.6429
인종	0	weighted	ft	40.625
성향	0	weighted	ft	40.6071
재래	0	weighted	ft	40.6332
동결	1	weighted	ft	40.6154
마르세유	0	weighted	ft	40.6415
산하	0	weighted	ft	40.6675
보름	1	weighted	ft	40.6497
공항	0	weighted	ft	40.6319
로이터	0	weighted	ft	40.614
귀	0	weighted	ft	40.5962
복사	0	weighted	ft	40.5784
주제	1	weighted	ft	40.5607
로펌	0	weighted	ft	40.5867
북측	0	weighted	ft	40.5689
청약	0	weighted	ft	40.5949
작	0	weighted	ft	40.6209
모리타니	0	weighted	ft	40.6031
소변	0	weighted	ft	40.6291
직종	0	weighted	ft	40.6114
약관	0	weighted	ft	40.6373
동거	0	weighted	ft	40.6195
밀양	0	weighted	ft	40.6018
정장	0	weighted	ft	40.5841
조회	0	weighted	ft	40.5664
득표	0	weighted	ft	40.5488
무사	0	weighted	ft	40.5747
인대	0	weighted	ft	40.557
이란	0	weighted	ft	40.5394
혈액	0	weighted	ft	40.5217
각색	0	weighted	ft	40.5476
천적	0	weighted	ft	40.5734
강등	0	weighted	ft	40.5558
학력	0	weighted	ft	40.5382
외관	0	weighted	ft	40.5206
학정	0	weighted	ft	40.503
득점	0	weighted	ft	40.4855
남단	0	weighted	ft	40.5113
항공	0	weighted	ft	40.4937
청구	1	weighted	ft	40.5195
비밀	0	weighted	ft	40.5452
쇼팽	0	weighted	ft	40.5277
피고	0	weighted	ft	40.5534
보이콧	0	weighted	ft	40.5791
퇴로	0	weighted	ft	40.5616
업계	0	weighted	ft	40.5872
비난	0	weighted	ft	40.5697
소실	0	weighted	ft	40.5953
애송	0	weighted	ft	40.5778
들	0	weighted	ft	40.5603
겁	0	weighted	ft	40.5429
성숙	1	weighted	ft	40.5685
사랑	1	weighted	ft	40.5941
전입	0	weighted	ft	40.5766
벨	0	weighted	ft	40.5591
도전	1	weighted	ft	40.5417
합천	0	weighted	ft	40.5243
불통	0	weighted	ft	40.5498
모니터	0	weighted	ft	40.5324
착안	0	weighted	ft	40.515
권장	0	weighted	ft	40.5405
품성	0	weighted	ft	40.566
흉	0	weighted	ft	40.5486
비정	0	weighted	ft	40.5313
여건	0	weighted	ft	40.5567
감청	1	weighted	ft	40.5394
제창	0	weighted	ft	40.5648
시황	0	weighted	ft	40.5475
완료	0	weighted	ft	40.5729
하청	0	weighted	ft	40.5983
산간	0	weighted	ft	40.5809
강국	0	weighted	ft	40.5636
중국	1	weighted	ft	40.589
도움	1	weighted	ft	40.5717
재산	0	weighted	ft	40.597
생텍쥐페리	0	weighted	ft	40.5797
주로	0	weighted	ft	40.5624
스릴러	0	weighted	ft	40.5877
충당	0	weighted	ft	40.5705
토끼	0	weighted	ft	40.5532
강간	0	weighted	ft	40.5785
신입	0	weighted	ft	40.6037
부부	1	weighted	ft	40.5865
아카데미	0	weighted	ft	40.5692
베테랑	0	weighted	ft	40.552
우세	0	weighted	ft	40.5348
묵인	0	weighted	ft	40.5176
정권	1	weighted	ft	40.5428
주니어	0	weighted	ft	40.568
드라이버	0	weighted	ft	40.5932
페인트	0	weighted	ft	40.576
메모	0	weighted	ft	40.6012
사직	0	weighted	ft	40.584
모드	1	weighted	ft	40.5668
첩보	0	weighted	ft	40.5497
공상	0	weighted	ft	40.5325
연임	0	weighted	ft	40.5154
항암	0	weighted	ft	40.4983
회귀	0	weighted	ft	40.4812
칭찬	1	weighted	ft	40.4641
살상	0	weighted	ft	40.4471
자리	1	weighted	ft	40.4722
공안	0	weighted	ft	40.4551
기류	0	weighted	ft	40.4381
군벌	0	weighted	ft	40.4211
아내	0	weighted	ft	40.4461
분절	0	weighted	ft	40.4291
입단	0	weighted	ft	40.4542
취바리	0	weighted	ft	40.4372
항의	1	weighted	ft	40.4202
수요	1	weighted	ft	40.4452
이	1	weighted	ft	40.4702
행장	0	weighted	ft	40.4532
가지	1	weighted	ft	40.4362
진리	0	weighted	ft	40.4193
임명	0	weighted	ft	40.4023
상트페테르부르크	0	weighted	ft	40.3854
알레르기	0	weighted	ft	40.3685
유치	1	weighted	ft	40.3516
덕성	0	weighted	ft	40.3347
최다	0	weighted	ft	40.3179
구장	0	weighted	ft	40.301
독감	0	weighted	ft	40.326
활용	1	weighted	ft	40.3091
만능	0	weighted	ft	40.2923
투서	0	weighted	ft	40.3172
표본	0	weighted	ft	40.3004
개방	1	weighted	ft	40.3253
쿠폰	1	weighted	ft	40.3501
본진	0	weighted	ft	40.3333
일념	0	weighted	ft	40.3582
