lexeme	frequency of lexeme	sclasses num	num correct mlp	num all mlp	mode	model	score
새벽	8	1	199	256	general	bert	77.7344
선물	11	1	272	352	general	bert	77.2727
난폭	1	1	27	32	general	bert	84.375
토막	1	1	22	32	general	bert	68.75
뿌리	1	1	23	32	general	bert	71.875
세원	1	1	27	32	general	bert	84.375
향기	3	1	66	96	general	bert	68.75
변론	1	1	28	32	general	bert	87.5
멸치	1	1	26	32	general	bert	81.25
임기	2	1	51	64	general	bert	79.6875
강도	1	1	28	32	general	bert	87.5
스타	2	1	58	64	general	bert	90.625
세제	1	1	23	32	general	bert	71.875
눈	1	1	28	32	general	bert	87.5
연봉	1	1	26	32	general	bert	81.25
낭비	1	1	24	32	general	bert	75.0
귀기	1	1	24	32	general	bert	75.0
사전	1	1	26	32	general	bert	81.25
소통	2	1	47	64	general	bert	73.4375
집행	1	1	28	32	general	bert	87.5
출처	1	1	25	32	general	bert	78.125
케이블	1	1	27	32	general	bert	84.375
인간	6	1	154	192	general	bert	80.2083
프로그램	3	1	84	96	general	bert	87.5
개비	1	1	25	32	general	bert	78.125
세배	1	1	25	32	general	bert	78.125
범죄	1	1	26	32	general	bert	81.25
시즌	5	1	110	160	general	bert	68.75
양식	1	1	27	32	general	bert	84.375
덤	1	1	25	32	general	bert	78.125
체결	1	1	23	32	general	bert	71.875
사방	1	1	29	32	general	bert	90.625
악화	1	1	25	32	general	bert	78.125
잔	2	2	54	64	general	bert	84.375
모두	3	1	72	96	general	bert	75.0
감염	1	1	25	32	general	bert	78.125
곡선	1	1	27	32	general	bert	84.375
우수	2	1	56	64	general	bert	87.5
명	1	1	25	32	general	bert	78.125
대중	1	1	22	32	general	bert	68.75
자동	1	1	24	32	general	bert	75.0
층	2	2	51	64	general	bert	79.6875
외투	1	1	28	32	general	bert	87.5
까닭	1	1	25	32	general	bert	78.125
장마	2	1	52	64	general	bert	81.25
여유	3	1	77	96	general	bert	80.2083
명단	4	1	100	128	general	bert	78.125
북측	1	1	25	32	general	bert	78.125
의제	1	1	22	32	general	bert	68.75
정돈	1	1	24	32	general	bert	75.0
위원	1	1	28	32	general	bert	87.5
가치	3	3	73	96	general	bert	76.0417
고문	1	1	26	32	general	bert	81.25
회원	2	1	56	64	general	bert	87.5
안팎	2	1	52	64	general	bert	81.25
발견	2	1	56	64	general	bert	87.5
화가	1	1	25	32	general	bert	78.125
대치	1	1	27	32	general	bert	84.375
수명	1	1	26	32	general	bert	81.25
서비스	3	1	73	96	general	bert	76.0417
단장	2	1	52	64	general	bert	81.25
생리	1	1	29	32	general	bert	90.625
교통	1	1	29	32	general	bert	90.625
순위	1	1	29	32	general	bert	90.625
일가	1	1	25	32	general	bert	78.125
심금	1	1	27	32	general	bert	84.375
화엄	1	1	21	32	general	bert	65.625
유행	1	1	25	32	general	bert	78.125
넋	1	1	23	32	general	bert	71.875
스승	1	1	29	32	general	bert	90.625
대함	1	1	25	32	general	bert	78.125
분위기	3	2	86	96	general	bert	89.5833
귀환	1	1	27	32	general	bert	84.375
국장	1	1	29	32	general	bert	90.625
골짜기	1	1	26	32	general	bert	81.25
확장	1	1	25	32	general	bert	78.125
총선	2	1	56	64	general	bert	87.5
환경	1	1	30	32	general	bert	93.75
잠	5	1	127	160	general	bert	79.375
최다	1	1	28	32	general	bert	87.5
확인	8	2	208	256	general	bert	81.25
개인	3	1	82	96	general	bert	85.4167
오늘	4	1	103	128	general	bert	80.4688
영감	1	1	25	32	general	bert	78.125
소득	2	1	54	64	general	bert	84.375
아들	1	1	26	32	general	bert	81.25
폐	1	1	26	32	general	bert	81.25
적응	1	1	28	32	general	bert	87.5
논문	1	1	24	32	general	bert	75.0
연회	1	1	24	32	general	bert	75.0
차원	4	1	97	128	general	bert	75.7812
비정	1	1	25	32	general	bert	78.125
전형	1	1	23	32	general	bert	71.875
합류	2	2	53	64	general	bert	82.8125
지혜	3	1	75	96	general	bert	78.125
의욕	1	1	26	32	general	bert	81.25
미사일	1	1	22	32	general	bert	68.75
처벌	1	1	25	32	general	bert	78.125
기분	9	1	223	288	general	bert	77.4306
퇴장	1	1	24	32	general	bert	75.0
행운	2	1	53	64	general	bert	82.8125
네팔	1	1	26	32	general	bert	81.25
납치	1	1	27	32	general	bert	84.375
가입	6	1	164	192	general	bert	85.4167
방식	8	1	204	256	general	bert	79.6875
가중	1	1	24	32	general	bert	75.0
마련	3	1	77	96	general	bert	80.2083
성적	2	2	49	64	general	bert	76.5625
배우	1	1	22	32	general	bert	68.75
장사	1	1	24	32	general	bert	75.0
청년	1	1	28	32	general	bert	87.5
부부	3	1	79	96	general	bert	82.2917
형제	2	1	50	64	general	bert	78.125
당선	1	1	25	32	general	bert	78.125
온라인	3	1	82	96	general	bert	85.4167
개헌	1	1	26	32	general	bert	81.25
소속	1	1	24	32	general	bert	75.0
로비	2	1	58	64	general	bert	90.625
뮤지컬	1	1	26	32	general	bert	81.25
명소	1	1	21	32	general	bert	65.625
숙제	1	1	27	32	general	bert	84.375
비	3	1	75	96	general	bert	78.125
명령	1	1	27	32	general	bert	84.375
보험	1	1	30	32	general	bert	93.75
탄핵	1	1	22	32	general	bert	68.75
취재	1	1	25	32	general	bert	78.125
회의	4	1	105	128	general	bert	82.0312
공연	2	1	50	64	general	bert	78.125
할인	1	1	26	32	general	bert	81.25
마무리	1	1	26	32	general	bert	81.25
단어	1	1	24	32	general	bert	75.0
밖	3	1	71	96	general	bert	73.9583
지인	1	1	24	32	general	bert	75.0
이웃	1	1	28	32	general	bert	87.5
행복	7	3	176	224	general	bert	78.5714
공간	2	1	52	64	general	bert	81.25
신랑	2	2	51	64	general	bert	79.6875
발음	1	1	24	32	general	bert	75.0
제도	5	1	130	160	general	bert	81.25
방어	1	1	28	32	general	bert	87.5
단계	3	1	84	96	general	bert	87.5
프로	2	1	51	64	general	bert	79.6875
올	1	1	21	32	general	bert	65.625
입학	1	1	27	32	general	bert	84.375
시장	8	2	211	256	general	bert	82.4219
동안	10	1	260	320	general	bert	81.25
코트	1	1	26	32	general	bert	81.25
켜	1	1	24	32	general	bert	75.0
점검	1	1	26	32	general	bert	81.25
슬픔	1	1	28	32	general	bert	87.5
체계	1	1	25	32	general	bert	78.125
선택	1	1	23	32	general	bert	71.875
인류	2	1	44	64	general	bert	68.75
장관	7	2	179	224	general	bert	79.9107
번영	1	1	27	32	general	bert	84.375
부대	1	1	27	32	general	bert	84.375
범인	1	1	25	32	general	bert	78.125
절	1	1	25	32	general	bert	78.125
취소	1	1	26	32	general	bert	81.25
상위	1	1	26	32	general	bert	81.25
휘장	1	1	22	32	general	bert	68.75
스쿼시	1	1	24	32	general	bert	75.0
쥐	1	1	24	32	general	bert	75.0
이미지	1	1	25	32	general	bert	78.125
교환	1	1	25	32	general	bert	78.125
각광	1	1	25	32	general	bert	78.125
평생	2	1	49	64	general	bert	76.5625
정보	1	1	29	32	general	bert	90.625
공포	2	1	56	64	general	bert	87.5
강경	1	1	28	32	general	bert	87.5
결과	4	1	111	128	general	bert	86.7188
평가	3	1	83	96	general	bert	86.4583
화음	1	1	25	32	general	bert	78.125
아래	4	3	101	128	general	bert	78.9062
떡	2	1	55	64	general	bert	85.9375
창업	1	1	24	32	general	bert	75.0
훈련	1	1	26	32	general	bert	81.25
거취	2	1	54	64	general	bert	84.375
예정	3	1	79	96	general	bert	82.2917
졸업	1	1	26	32	general	bert	81.25
통신	1	1	24	32	general	bert	75.0
성분	1	1	22	32	general	bert	68.75
공원	3	1	65	96	general	bert	67.7083
운	1	1	25	32	general	bert	78.125
통	1	1	24	32	general	bert	75.0
조치	2	1	53	64	general	bert	82.8125
조건	7	1	176	224	general	bert	78.5714
계획	6	1	151	192	general	bert	78.6458
세금	3	1	77	96	general	bert	80.2083
출연	1	1	29	32	general	bert	90.625
절정	1	1	25	32	general	bert	78.125
점	5	1	124	160	general	bert	77.5
기준	2	1	47	64	general	bert	73.4375
부담	3	1	77	96	general	bert	80.2083
움직임	1	1	26	32	general	bert	81.25
국	1	1	23	32	general	bert	71.875
작동	2	1	55	64	general	bert	85.9375
삶	5	1	131	160	general	bert	81.875
주도	1	1	27	32	general	bert	84.375
공사	4	2	104	128	general	bert	81.25
개편	4	1	107	128	general	bert	83.5938
방면	1	1	26	32	general	bert	81.25
연마	1	1	26	32	general	bert	81.25
협약	2	1	54	64	general	bert	84.375
집	22	2	551	704	general	bert	78.267
시대	7	1	174	224	general	bert	77.6786
격려	1	1	26	32	general	bert	81.25
추세	3	1	77	96	general	bert	80.2083
전력	1	1	24	32	general	bert	75.0
악보	1	1	26	32	general	bert	81.25
국고	1	1	27	32	general	bert	84.375
총회	1	1	26	32	general	bert	81.25
재난	1	1	23	32	general	bert	71.875
건립	1	1	28	32	general	bert	87.5
타협	2	1	54	64	general	bert	84.375
직장	2	1	52	64	general	bert	81.25
이치	1	1	26	32	general	bert	81.25
시기	2	1	47	64	general	bert	73.4375
개막	1	1	29	32	general	bert	90.625
수익	3	2	68	96	general	bert	70.8333
전쟁	1	1	23	32	general	bert	71.875
정권	3	1	73	96	general	bert	76.0417
모자이크	1	1	26	32	general	bert	81.25
목적	2	1	45	64	general	bert	70.3125
공동	2	1	51	64	general	bert	79.6875
경선	3	1	78	96	general	bert	81.25
교육	7	1	186	224	general	bert	83.0357
상황	12	1	316	384	general	bert	82.2917
수	3	2	71	96	general	bert	73.9583
창당	1	1	27	32	general	bert	84.375
규모	8	1	202	256	general	bert	78.9062
연	1	1	24	32	general	bert	75.0
거실	1	1	26	32	general	bert	81.25
신체	2	1	55	64	general	bert	85.9375
수류탄	1	1	27	32	general	bert	84.375
고향	2	1	43	64	general	bert	67.1875
표	2	2	50	64	general	bert	78.125
이전	5	3	134	160	general	bert	83.75
표현	1	1	26	32	general	bert	81.25
보유	2	1	62	64	general	bert	96.875
판매	3	1	79	96	general	bert	82.2917
반미	1	1	28	32	general	bert	87.5
영산	1	1	24	32	general	bert	75.0
수준	6	1	153	192	general	bert	79.6875
자세	1	1	25	32	general	bert	78.125
키	2	1	53	64	general	bert	82.8125
청구	1	1	23	32	general	bert	71.875
시련	1	1	23	32	general	bert	71.875
합	1	1	27	32	general	bert	84.375
이내	1	1	25	32	general	bert	78.125
충격	1	1	27	32	general	bert	84.375
결혼	1	1	28	32	general	bert	87.5
송이	1	1	27	32	general	bert	84.375
공익	1	1	26	32	general	bert	81.25
냄새	1	1	28	32	general	bert	87.5
갈등	1	1	23	32	general	bert	71.875
시민	4	1	105	128	general	bert	82.0312
동작	1	1	22	32	general	bert	68.75
정부	29	2	750	928	general	bert	80.819
렌즈	1	1	26	32	general	bert	81.25
기록	3	2	84	96	general	bert	87.5
차별	1	1	27	32	general	bert	84.375
관리	4	2	109	128	general	bert	85.1562
댁	2	1	50	64	general	bert	78.125
역사	3	2	79	96	general	bert	82.2917
규범	1	1	25	32	general	bert	78.125
공상	1	1	28	32	general	bert	87.5
자본	1	1	26	32	general	bert	81.25
텔레비전	1	1	22	32	general	bert	68.75
출입	1	1	29	32	general	bert	90.625
규제	1	1	28	32	general	bert	87.5
하노이	1	1	26	32	general	bert	81.25
능력	6	1	150	192	general	bert	78.125
장	1	1	25	32	general	bert	78.125
부실	1	1	28	32	general	bert	87.5
내용	1	1	22	32	general	bert	68.75
노인	6	1	164	192	general	bert	85.4167
수습	1	1	26	32	general	bert	81.25
유령	1	1	25	32	general	bert	78.125
목표	11	1	276	352	general	bert	78.4091
틀	1	1	26	32	general	bert	81.25
계곡	1	1	30	32	general	bert	93.75
경험	1	1	29	32	general	bert	90.625
정신	5	2	129	160	general	bert	80.625
공부	2	1	55	64	general	bert	85.9375
풍요	1	1	24	32	general	bert	75.0
매출	5	1	135	160	general	bert	84.375
죄	2	1	55	64	general	bert	85.9375
해역	1	1	28	32	general	bert	87.5
셀프	1	1	25	32	general	bert	78.125
당직	1	1	25	32	general	bert	78.125
지원	1	1	26	32	general	bert	81.25
나이	4	1	111	128	general	bert	86.7188
발송	1	1	28	32	general	bert	87.5
의회	2	1	49	64	general	bert	76.5625
주민	5	1	138	160	general	bert	86.25
재생	1	1	27	32	general	bert	84.375
칼	1	1	30	32	general	bert	93.75
집착	1	1	28	32	general	bert	87.5
유작	1	1	30	32	general	bert	93.75
초점	1	1	22	32	general	bert	68.75
궤적	1	1	24	32	general	bert	75.0
부분	3	1	71	96	general	bert	73.9583
개통	1	1	24	32	general	bert	75.0
건물	3	1	78	96	general	bert	81.25
작성	3	1	82	96	general	bert	85.4167
남	1	1	26	32	general	bert	81.25
이벤트	1	1	24	32	general	bert	75.0
신생	1	1	27	32	general	bert	84.375
차량	1	1	25	32	general	bert	78.125
국수	5	1	104	160	general	bert	65.0
가결	1	1	25	32	general	bert	78.125
응시	1	1	24	32	general	bert	75.0
본질	1	1	24	32	general	bert	75.0
시리아	2	1	54	64	general	bert	84.375
인사	2	1	53	64	general	bert	82.8125
명품	1	1	26	32	general	bert	81.25
의원	13	1	344	416	general	bert	82.6923
사고	4	3	99	128	general	bert	77.3438
트로피	1	1	28	32	general	bert	87.5
혼란	2	1	56	64	general	bert	87.5
자율	1	1	28	32	general	bert	87.5
협조	1	1	26	32	general	bert	81.25
주문	1	1	26	32	general	bert	81.25
기타	1	1	25	32	general	bert	78.125
기호	1	1	22	32	general	bert	68.75
효과	1	1	29	32	general	bert	90.625
유명	2	1	53	64	general	bert	82.8125
신구	1	1	27	32	general	bert	84.375
용역	1	1	28	32	general	bert	87.5
일화	1	1	24	32	general	bert	75.0
볼모	1	1	28	32	general	bert	87.5
혼합	1	1	29	32	general	bert	90.625
무	1	1	21	32	general	bert	65.625
거대	1	1	25	32	general	bert	78.125
해소	2	1	51	64	general	bert	79.6875
악마	1	1	28	32	general	bert	87.5
각종	4	1	103	128	general	bert	80.4688
교사	2	1	58	64	general	bert	90.625
연락	2	2	49	64	general	bert	76.5625
연기	2	1	52	64	general	bert	81.25
사람	23	4	593	736	general	bert	80.5707
머리	1	1	25	32	general	bert	78.125
증세	2	1	59	64	general	bert	92.1875
득점	2	1	54	64	general	bert	84.375
기조	4	1	116	128	general	bert	90.625
정황	1	1	24	32	general	bert	75.0
속성	1	1	27	32	general	bert	84.375
벨	2	1	53	64	general	bert	82.8125
연말	1	1	25	32	general	bert	78.125
비용	2	1	54	64	general	bert	84.375
드라마	3	2	70	96	general	bert	72.9167
결정	5	2	137	160	general	bert	85.625
절도	1	1	25	32	general	bert	78.125
실상	1	1	27	32	general	bert	84.375
라디오	1	1	25	32	general	bert	78.125
측근	1	1	24	32	general	bert	75.0
설	1	1	28	32	general	bert	87.5
전시	1	1	24	32	general	bert	75.0
학교	9	1	246	288	general	bert	85.4167
선수	2	1	58	64	general	bert	90.625
개봉	1	1	27	32	general	bert	84.375
문구	1	1	24	32	general	bert	75.0
기색	1	1	24	32	general	bert	75.0
부품	1	1	21	32	general	bert	65.625
멕시코	1	1	22	32	general	bert	68.75
선사	1	1	28	32	general	bert	87.5
충신	1	1	26	32	general	bert	81.25
어려움	1	1	26	32	general	bert	81.25
연구	11	1	280	352	general	bert	79.5455
태도	1	1	23	32	general	bert	71.875
이용	4	1	106	128	general	bert	82.8125
파견	1	1	25	32	general	bert	78.125
회보	1	1	25	32	general	bert	78.125
단속	1	1	27	32	general	bert	84.375
토론	1	1	22	32	general	bert	68.75
병상	1	1	28	32	general	bert	87.5
팀	1	1	23	32	general	bert	71.875
연결	3	1	75	96	general	bert	78.125
작품	4	2	109	128	general	bert	85.1562
평균	7	1	186	224	general	bert	83.0357
운행	1	1	22	32	general	bert	68.75
화	2	1	43	64	general	bert	67.1875
전부	2	1	42	64	general	bert	65.625
해법	2	2	53	64	general	bert	82.8125
이유	3	1	85	96	general	bert	88.5417
도시	1	1	24	32	general	bert	75.0
교부	1	1	25	32	general	bert	78.125
구조	2	2	55	64	general	bert	85.9375
차단	1	1	23	32	general	bert	71.875
기점	1	1	26	32	general	bert	81.25
군기	1	1	25	32	general	bert	78.125
연극	2	1	54	64	general	bert	84.375
종료	2	1	49	64	general	bert	76.5625
판단	1	1	22	32	general	bert	68.75
동포	1	1	28	32	general	bert	87.5
진단	2	1	54	64	general	bert	84.375
빵	2	1	56	64	general	bert	87.5
업체	5	1	133	160	general	bert	83.125
이야기	1	1	28	32	general	bert	87.5
해적	1	1	29	32	general	bert	90.625
새	1	1	21	32	general	bert	65.625
특성	1	1	23	32	general	bert	71.875
관심	7	1	178	224	general	bert	79.4643
상태	2	1	54	64	general	bert	84.375
살림	3	1	73	96	general	bert	76.0417
추가	5	1	130	160	general	bert	81.25
향상	1	1	23	32	general	bert	71.875
유산	1	1	24	32	general	bert	75.0
의결	2	1	51	64	general	bert	79.6875
고장	2	1	47	64	general	bert	73.4375
열쇠	1	1	27	32	general	bert	84.375
완화	1	1	28	32	general	bert	87.5
개각	1	1	29	32	general	bert	90.625
어깨	2	1	55	64	general	bert	85.9375
외국	2	1	53	64	general	bert	82.8125
협업	1	1	25	32	general	bert	78.125
메달	2	1	54	64	general	bert	84.375
권한	1	1	25	32	general	bert	78.125
모양	4	1	116	128	general	bert	90.625
지방	1	1	25	32	general	bert	78.125
불법	1	1	23	32	general	bert	71.875
고아	1	1	26	32	general	bert	81.25
천국	2	1	56	64	general	bert	87.5
혁신	1	1	23	32	general	bert	71.875
직후	1	1	26	32	general	bert	81.25
채택	1	1	23	32	general	bert	71.875
강령	1	1	28	32	general	bert	87.5
뜻	2	2	53	64	general	bert	82.8125
식구	2	1	53	64	general	bert	82.8125
부업	2	1	50	64	general	bert	78.125
차장	1	1	27	32	general	bert	84.375
안목	1	1	19	32	general	bert	59.375
숙식	1	1	18	32	general	bert	56.25
임금	1	1	25	32	general	bert	78.125
윤기	1	1	27	32	general	bert	84.375
직업	1	1	25	32	general	bert	78.125
추진	4	1	103	128	general	bert	80.4688
정도	9	2	217	288	general	bert	75.3472
국모	1	1	27	32	general	bert	84.375
동일	2	1	57	64	general	bert	89.0625
이륙	1	1	25	32	general	bert	78.125
동전	1	1	25	32	general	bert	78.125
발표	4	1	112	128	general	bert	87.5
초청	1	1	28	32	general	bert	87.5
전진	1	1	26	32	general	bert	81.25
개최	5	1	133	160	general	bert	83.125
맛	2	2	45	64	general	bert	70.3125
전개	1	1	26	32	general	bert	81.25
봉사	2	1	50	64	general	bert	78.125
달	1	1	25	32	general	bert	78.125
내심	1	1	26	32	general	bert	81.25
소화	1	1	29	32	general	bert	90.625
민간	2	1	57	64	general	bert	89.0625
땅	4	1	102	128	general	bert	79.6875
삭제	1	1	28	32	general	bert	87.5
사임	1	1	27	32	general	bert	84.375
생애	1	1	25	32	general	bert	78.125
생산	1	1	29	32	general	bert	90.625
강제	2	1	49	64	general	bert	76.5625
경계	2	2	57	64	general	bert	89.0625
수요	1	1	23	32	general	bert	71.875
수석	2	1	53	64	general	bert	82.8125
스포츠	1	1	26	32	general	bert	81.25
호르몬	1	1	29	32	general	bert	90.625
무기	1	1	25	32	general	bert	78.125
회피	2	1	50	64	general	bert	78.125
사업	10	1	251	320	general	bert	78.4375
과목	1	1	26	32	general	bert	81.25
난리	1	1	24	32	general	bert	75.0
핵심	3	1	79	96	general	bert	82.2917
가운데	5	1	140	160	general	bert	87.5
매력	2	1	54	64	general	bert	84.375
방한	1	1	27	32	general	bert	84.375
연계	2	1	50	64	general	bert	78.125
증거	1	1	25	32	general	bert	78.125
덕목	1	1	30	32	general	bert	93.75
검색	2	1	54	64	general	bert	84.375
감동	4	1	106	128	general	bert	82.8125
기사	4	2	97	128	general	bert	75.7812
느낌	1	1	23	32	general	bert	71.875
수술	3	1	73	96	general	bert	76.0417
생일	1	1	21	32	general	bert	65.625
포기	1	1	25	32	general	bert	78.125
기능	1	1	23	32	general	bert	71.875
수작	1	1	29	32	general	bert	90.625
행정	1	1	21	32	general	bert	65.625
하늘	8	1	196	256	general	bert	76.5625
인력	4	1	109	128	general	bert	85.1562
파동	1	1	30	32	general	bert	93.75
각주	1	1	27	32	general	bert	84.375
필요	14	1	356	448	general	bert	79.4643
서울	5	1	131	160	general	bert	81.875
신설	3	1	82	96	general	bert	85.4167
감소	1	1	23	32	general	bert	71.875
방문	7	2	184	224	general	bert	82.1429
구단	4	1	111	128	general	bert	86.7188
운영	5	1	132	160	general	bert	82.5
판결	4	1	100	128	general	bert	78.125
통과	3	2	75	96	general	bert	78.125
조합	1	1	23	32	general	bert	71.875
반찬	1	1	23	32	general	bert	71.875
배	1	1	27	32	general	bert	84.375
방송	1	1	23	32	general	bert	71.875
예의	1	1	26	32	general	bert	81.25
무리	2	1	53	64	general	bert	82.8125
문화	2	1	52	64	general	bert	81.25
출간	1	1	25	32	general	bert	78.125
끝	4	1	114	128	general	bert	89.0625
짐	6	1	152	192	general	bert	79.1667
밤	3	1	78	96	general	bert	81.25
방안	7	1	183	224	general	bert	81.6964
현	1	1	25	32	general	bert	78.125
공정	2	1	48	64	general	bert	75.0
총리	2	1	47	64	general	bert	73.4375
특별	3	1	81	96	general	bert	84.375
벽	2	1	52	64	general	bert	81.25
자리	13	4	330	416	general	bert	79.3269
군	5	2	126	160	general	bert	78.75
건강	6	2	155	192	general	bert	80.7292
당내	4	1	99	128	general	bert	77.3438
구입	1	1	27	32	general	bert	84.375
음료	1	1	26	32	general	bert	81.25
제시	2	1	59	64	general	bert	92.1875
평화	4	2	101	128	general	bert	78.9062
앞	4	2	97	128	general	bert	75.7812
식품	1	1	25	32	general	bert	78.125
이견	1	1	26	32	general	bert	81.25
한계	1	1	26	32	general	bert	81.25
주장	2	1	51	64	general	bert	79.6875
접촉	1	1	28	32	general	bert	87.5
파괴	1	1	28	32	general	bert	87.5
초대	1	1	27	32	general	bert	84.375
봉투	6	1	153	192	general	bert	79.6875
질환	1	1	24	32	general	bert	75.0
반	1	1	23	32	general	bert	71.875
연료	1	1	22	32	general	bert	68.75
차주	1	1	25	32	general	bert	78.125
외부	3	1	83	96	general	bert	86.4583
점수	2	1	52	64	general	bert	81.25
급	3	1	85	96	general	bert	88.5417
신념	1	1	25	32	general	bert	78.125
등급	2	2	55	64	general	bert	85.9375
효력	1	1	24	32	general	bert	75.0
마력	1	1	27	32	general	bert	84.375
면제	1	1	26	32	general	bert	81.25
라면	3	1	74	96	general	bert	77.0833
성공	5	1	121	160	general	bert	75.625
의미	4	1	109	128	general	bert	85.1562
계약	4	2	108	128	general	bert	84.375
콩	1	1	23	32	general	bert	71.875
후	4	1	108	128	general	bert	84.375
물론	3	1	81	96	general	bert	84.375
즐거움	1	1	23	32	general	bert	71.875
업무	3	1	79	96	general	bert	82.2917
중간	2	2	52	64	general	bert	81.25
천사	1	1	24	32	general	bert	75.0
전남	2	1	52	64	general	bert	81.25
수정	1	1	18	32	general	bert	56.25
영리	1	1	21	32	general	bert	65.625
아버지	6	2	146	192	general	bert	76.0417
채권	1	1	26	32	general	bert	81.25
당	4	1	102	128	general	bert	79.6875
이외	2	1	51	64	general	bert	79.6875
대회	10	2	262	320	general	bert	81.875
심판	1	1	26	32	general	bert	81.25
의견	9	1	231	288	general	bert	80.2083
현재	3	1	77	96	general	bert	80.2083
축제	2	1	56	64	general	bert	87.5
편지	11	1	287	352	general	bert	81.5341
토대	1	1	21	32	general	bert	65.625
맥주	1	1	28	32	general	bert	87.5
어머니	1	1	21	32	general	bert	65.625
도움	3	1	83	96	general	bert	86.4583
투표	4	1	100	128	general	bert	78.125
컨테이너	1	1	25	32	general	bert	78.125
재정	1	1	26	32	general	bert	81.25
부문	1	1	25	32	general	bert	78.125
검사	2	1	57	64	general	bert	89.0625
설립	1	1	27	32	general	bert	84.375
지출	1	1	23	32	general	bert	71.875
동료	2	1	55	64	general	bert	85.9375
계기	4	1	103	128	general	bert	80.4688
저서	1	1	24	32	general	bert	75.0
예산	4	2	111	128	general	bert	86.7188
유머	1	1	27	32	general	bert	84.375
거장	1	1	29	32	general	bert	90.625
법인	1	1	24	32	general	bert	75.0
우울	1	1	29	32	general	bert	90.625
최초	1	1	27	32	general	bert	84.375
숨	1	1	22	32	general	bert	68.75
거짓	1	1	25	32	general	bert	78.125
파악	2	1	55	64	general	bert	85.9375
실력	2	1	58	64	general	bert	90.625
매각	3	1	78	96	general	bert	81.25
이바지	3	1	81	96	general	bert	84.375
형태	3	1	71	96	general	bert	73.9583
경쟁	4	1	109	128	general	bert	85.1562
수행	1	1	26	32	general	bert	81.25
나머지	3	1	76	96	general	bert	79.1667
기술	3	1	73	96	general	bert	76.0417
지급	1	1	28	32	general	bert	87.5
여부	10	1	273	320	general	bert	85.3125
남자	2	2	49	64	general	bert	76.5625
야외	1	1	24	32	general	bert	75.0
재판	1	1	25	32	general	bert	78.125
인물	2	2	49	64	general	bert	76.5625
수입	1	1	23	32	general	bert	71.875
고통	2	1	49	64	general	bert	76.5625
자녀	1	1	23	32	general	bert	71.875
부지	1	1	21	32	general	bert	65.625
빈도	1	1	24	32	general	bert	75.0
수용	1	1	26	32	general	bert	81.25
사이	9	1	237	288	general	bert	82.2917
변화	4	1	105	128	general	bert	82.0312
중심	5	1	131	160	general	bert	81.875
여진	2	1	54	64	general	bert	84.375
남편	14	1	355	448	general	bert	79.2411
대책	4	2	104	128	general	bert	81.25
일독	1	1	26	32	general	bert	81.25
연휴	2	1	54	64	general	bert	84.375
출근	1	1	27	32	general	bert	84.375
부과	1	1	26	32	general	bert	81.25
동향	1	1	24	32	general	bert	75.0
올림픽	4	1	112	128	general	bert	87.5
공개	2	1	55	64	general	bert	85.9375
고정	1	1	26	32	general	bert	81.25
숙지	1	1	32	32	general	bert	100.0
운명	2	2	48	64	general	bert	75.0
투병	1	1	26	32	general	bert	81.25
인천	1	1	23	32	general	bert	71.875
대비	3	1	81	96	general	bert	84.375
성숙	1	1	25	32	general	bert	78.125
대결	1	1	26	32	general	bert	81.25
감정	7	3	171	224	general	bert	76.3393
백방	1	1	27	32	general	bert	84.375
수단	1	1	31	32	general	bert	96.875
면	3	2	82	96	general	bert	85.4167
작가	3	1	83	96	general	bert	86.4583
용서	2	1	50	64	general	bert	78.125
지대	1	1	26	32	general	bert	81.25
기구	2	1	57	64	general	bert	89.0625
교감	1	1	24	32	general	bert	75.0
고려	2	1	54	64	general	bert	84.375
가지	1	1	28	32	general	bert	87.5
향후	3	1	79	96	general	bert	82.2917
한은	1	1	24	32	general	bert	75.0
유혹	1	1	27	32	general	bert	84.375
지금	1	1	23	32	general	bert	71.875
관절	1	1	22	32	general	bert	68.75
포인트	1	1	26	32	general	bert	81.25
검찰	1	1	28	32	general	bert	87.5
모범	1	1	26	32	general	bert	81.25
경악	2	1	56	64	general	bert	87.5
희망	4	1	109	128	general	bert	85.1562
들	1	1	26	32	general	bert	81.25
사망	2	1	55	64	general	bert	85.9375
책	12	2	294	384	general	bert	76.5625
묵	1	1	25	32	general	bert	78.125
전용	1	1	24	32	general	bert	75.0
열정	2	1	55	64	general	bert	85.9375
학년	1	1	28	32	general	bert	87.5
통풍	1	1	25	32	general	bert	78.125
순간	2	1	48	64	general	bert	75.0
여성	8	1	200	256	general	bert	78.125
채용	1	1	26	32	general	bert	81.25
사건	8	2	195	256	general	bert	76.1719
귀국	1	1	25	32	general	bert	78.125
논평	2	1	48	64	general	bert	75.0
노래	6	1	156	192	general	bert	81.25
간부	1	1	22	32	general	bert	68.75
막대기	1	1	27	32	general	bert	84.375
투수	1	1	24	32	general	bert	75.0
사옥	1	1	27	32	general	bert	84.375
선실	1	1	26	32	general	bert	81.25
속도	2	1	50	64	general	bert	78.125
예약	1	1	22	32	general	bert	68.75
자기	1	1	23	32	general	bert	71.875
정원	2	1	52	64	general	bert	81.25
위기	1	1	27	32	general	bert	84.375
그룹	2	1	57	64	general	bert	89.0625
위험	2	1	56	64	general	bert	87.5
당장	1	1	28	32	general	bert	87.5
참여	7	1	189	224	general	bert	84.375
