lexeme	ambiguous	mode	model	score
추적	0	general	w2v	54.0541
레드	0	general	w2v	54.0489
가해	0	general	w2v	54.0437
한중	0	general	w2v	54.0126
궤도	0	general	w2v	54.0214
혼사	0	general	w2v	54.0258
지부	0	general	w2v	54.0052
군수	1	general	w2v	53.9845
독재	0	general	w2v	53.9742
하락	0	general	w2v	53.9381
전담	0	general	w2v	53.9174
증인	1	general	w2v	53.8454
잠복	0	general	w2v	53.8351
장례	0	general	w2v	53.7941
공허	0	general	w2v	53.789
정세	1	general	w2v	53.778
논쟁	0	general	w2v	53.7473
주눅	0	general	w2v	53.7421
탁구	0	general	w2v	53.7319
레미콘	0	general	w2v	53.7268
색소	0	general	w2v	53.7312
마감	0	general	w2v	53.721
갈등	0	general	w2v	53.8527
등	0	general	w2v	53.8272
테스트	0	general	w2v	53.8359
원년	0	general	w2v	53.8308
전송	0	general	w2v	53.8352
염치	0	general	w2v	53.8199
부족	1	general	w2v	53.7181
강공	0	general	w2v	53.713
상류	0	general	w2v	53.7079
통상	0	general	w2v	53.6977
쟁점	0	general	w2v	53.6774
관례	0	general	w2v	53.6673
명예	1	general	w2v	53.6892
폐차	0	general	w2v	53.6936
조류	0	general	w2v	53.6885
라섹	0	general	w2v	53.6834
자사	0	general	w2v	53.6631
특구	0	general	w2v	53.6581
며느리	0	general	w2v	53.6668
간	0	general	w2v	53.6618
브랜드	0	general	w2v	53.5607
적응	1	general	w2v	53.5825
어른	1	general	w2v	53.6218
제외	1	general	w2v	53.7176
안과	0	general	w2v	53.7075
차별	0	general	w2v	53.7379
주	1	general	w2v	53.6122
순회	0	general	w2v	53.6072
시국	0	general	w2v	53.6022
은총	0	general	w2v	53.6065
추천	0	general	w2v	53.5664
스포츠	0	general	w2v	53.5164
차명	0	general	w2v	53.5064
살인	0	general	w2v	53.4764
내륙	0	general	w2v	53.4714
랜드마크	0	general	w2v	53.4665
손상	0	general	w2v	53.4751
은퇴	0	general	w2v	53.4253
산맥	0	general	w2v	53.4203
말미	0	general	w2v	53.4247
비중	1	general	w2v	53.5027
기항	0	general	w2v	53.4977
활력	0	general	w2v	53.5106
조화	1	general	w2v	53.5279
수의	0	general	w2v	53.523
현찰	0	general	w2v	53.518
라인	0	general	w2v	53.513
관리	1	general	w2v	53.728
너바나	0	general	w2v	53.7231
비타민	0	general	w2v	53.7032
연승	0	general	w2v	53.6536
개념	1	general	w2v	53.6338
평등	0	general	w2v	53.6288
동향	1	general	w2v	53.6374
탈세	0	general	w2v	53.6275
한미	0	general	w2v	53.578
장려	0	general	w2v	53.5632
방황	1	general	w2v	53.5718
스와트	0	general	w2v	53.5668
친미	0	general	w2v	53.5619
대결	1	general	w2v	53.5175
진보	0	general	w2v	53.4879
과표	0	general	w2v	53.483
수퍼마켓	0	general	w2v	53.4781
지향	1	general	w2v	53.4535
강행	1	general	w2v	53.492
단층	0	general	w2v	53.4963
사색	0	general	w2v	53.4864
안티	0	general	w2v	53.4815
농부	0	general	w2v	53.4766
과속	0	general	w2v	53.4668
연좌	0	general	w2v	53.4619
범죄	0	general	w2v	53.3835
데이트	0	general	w2v	53.3786
말썽	0	general	w2v	53.3737
런던	0	general	w2v	53.359
저변	0	general	w2v	53.3492
호의	0	general	w2v	53.3443
식당	1	general	w2v	53.3199
옌지	0	general	w2v	53.315
방학	0	general	w2v	53.3053
공격	1	general	w2v	53.365
태블릿	0	general	w2v	53.3504
적미	0	general	w2v	53.3455
실랑이	0	general	w2v	53.3406
실수	1	general	w2v	53.2919
여야	0	general	w2v	53.3983
극장	0	general	w2v	53.374
입국	1	general	w2v	53.4164
보선	0	general	w2v	53.4207
친권	0	general	w2v	53.4158
고위	0	general	w2v	53.3043
카지노	0	general	w2v	53.2753
물색	0	general	w2v	53.2795
공황	0	general	w2v	53.2747
습관	0	general	w2v	53.265
초역	0	general	w2v	53.2602
빙하	0	general	w2v	53.2644
동굴	1	general	w2v	53.2548
서점	1	general	w2v	53.2632
수탈	0	general	w2v	53.2584
회기	0	general	w2v	53.2536
부활	1	general	w2v	53.279
독자	1	general	w2v	53.2381
귀국	0	general	w2v	53.2188
바둑	0	general	w2v	53.2092
호투	0	general	w2v	53.2044
식량	0	general	w2v	53.1948
유행	1	general	w2v	53.2117
포기	1	general	w2v	53.2918
식사	0	general	w2v	53.2486
얼굴	1	general	w2v	53.3872
바이올린	0	general	w2v	53.3914
부상	1	general	w2v	53.4291
강의	0	general	w2v	53.4374
굴레	0	general	w2v	53.4326
기반	1	general	w2v	53.5078
일고	0	general	w2v	53.503
단장	1	general	w2v	53.5363
기사	1	general	w2v	53.6276
석	0	general	w2v	53.618
엠디	0	general	w2v	53.6222
추억	0	general	w2v	53.5743
주택	1	general	w2v	53.6446
여정	0	general	w2v	53.6398
우	0	general	w2v	53.5921
모근	0	general	w2v	53.5873
유학	1	general	w2v	53.6162
공매	0	general	w2v	53.6115
민심	0	general	w2v	53.5972
재수	0	general	w2v	53.6013
명태	0	general	w2v	53.5965
답사	0	general	w2v	53.6006
기량	0	general	w2v	53.5911
바젤	0	general	w2v	53.5994
역부족	0	general	w2v	53.6035
속성	0	general	w2v	53.6117
취득	0	general	w2v	53.5927
주목	1	general	w2v	53.6421
개런티	0	general	w2v	53.6373
꼬리	0	general	w2v	53.6326
잔해	0	general	w2v	53.6278
화석	0	general	w2v	53.6135
매입	0	general	w2v	53.5755
발간	0	general	w2v	53.566
독백	0	general	w2v	53.5613
칠레	0	general	w2v	53.5778
의성	0	general	w2v	53.573
반성	1	general	w2v	53.61
소득	1	general	w2v	53.5389
고향	1	general	w2v	53.5635
차	1	general	w2v	53.4927
불의	0	general	w2v	53.488
초연	0	general	w2v	53.4832
포진	0	general	w2v	53.4873
해산	1	general	w2v	53.5037
분양	0	general	w2v	53.4896
시타	0	general	w2v	53.4849
여력	0	general	w2v	53.466
대안	1	general	w2v	53.5309
피칭	0	general	w2v	53.5215
완급	0	general	w2v	53.5168
철강	0	general	w2v	53.5074
나무	0	general	w2v	53.4745
여수	0	general	w2v	53.4867
매미	0	general	w2v	53.482
동티모르	0	general	w2v	53.4861
출연	1	general	w2v	53.5473
기성	0	general	w2v	53.5238
구출	0	general	w2v	53.5361
성주	0	general	w2v	53.5483
강남	1	general	w2v	53.5564
국고	0	general	w2v	53.547
수출	0	general	w2v	53.4487
부엌	0	general	w2v	53.4528
알	0	general	w2v	53.4435
재단	1	general	w2v	53.4841
주범	1	general	w2v	53.4922
팬	0	general	w2v	53.5692
선적	0	general	w2v	53.5773
완수	0	general	w2v	53.5814
과거	1	general	w2v	53.4463
불응	0	general	w2v	53.4544
구원	0	general	w2v	53.4498
반장	1	general	w2v	53.4659
뇌관	0	general	w2v	53.4567
무한	0	general	w2v	53.4607
징역	1	general	w2v	53.493
가야	0	general	w2v	53.4884
자부	0	general	w2v	53.4791
인터넷	0	general	w2v	53.3633
피임	0	general	w2v	53.3714
남용	0	general	w2v	53.3668
긴박	0	general	w2v	53.3622
명물	0	general	w2v	53.3576
정전	0	general	w2v	53.3529
소아	0	general	w2v	53.3483
군비	0	general	w2v	53.3564
남한	0	general	w2v	53.3379
교착	0	general	w2v	53.342
동포	0	general	w2v	53.3541
요청	1	general	w2v	53.5228
원심	0	general	w2v	53.5136
연속	0	general	w2v	53.4538
회화	0	general	w2v	53.4492
추신	0	general	w2v	53.4446
지출	1	general	w2v	53.4726
공세	0	general	w2v	53.4966
애플리케이션	0	general	w2v	53.4874
입증	1	general	w2v	53.5153
매장	0	general	w2v	53.4924
입장	1	general	w2v	53.6831
니켈	0	general	w2v	53.6785
후기	1	general	w2v	53.6983
운세	0	general	w2v	53.6937
항저우	0	general	w2v	53.6977
군부	0	general	w2v	53.6794
벙커	0	general	w2v	53.6748
낭패	0	general	w2v	53.6787
나이	1	general	w2v	53.7301
파양	0	general	w2v	53.7255
장소	1	general	w2v	53.761
무시	1	general	w2v	53.7925
세제	0	general	w2v	53.7696
취리히	0	general	w2v	53.765
파문	0	general	w2v	53.7421
영해	0	general	w2v	53.75
볼륨	1	general	w2v	53.7579
냉방	0	general	w2v	53.7533
창간	0	general	w2v	53.7487
오페라	0	general	w2v	53.7442
휴가	0	general	w2v	53.7481
명천	0	general	w2v	53.752
구매	1	general	w2v	53.8187
욕	0	general	w2v	53.8096
절정	0	general	w2v	53.805
신고	1	general	w2v	53.8716
전작	0	general	w2v	53.8794
인플레	0	general	w2v	53.8833
통용	0	general	w2v	53.8742
마카오	0	general	w2v	53.865
아이엠오	0	general	w2v	53.8605
수류탄	0	general	w2v	53.8559
곤란	0	general	w2v	53.8514
약자	0	general	w2v	53.8592
일촉즉발	0	general	w2v	53.8631
기장	0	general	w2v	53.8585
재미	1	general	w2v	53.8403
유령	1	general	w2v	53.8559
일독	0	general	w2v	53.8514
난폭	0	general	w2v	53.8468
세른	0	general	w2v	53.8423
아비뇽	0	general	w2v	53.8377
국가	1	general	w2v	54.1516
나눔	0	general	w2v	54.1425
탤런트	0	general	w2v	54.1289
취직	0	general	w2v	54.1198
닷새	0	general	w2v	54.1153
콩	0	general	w2v	54.1191
페테르부르크	0	general	w2v	54.1146
국산	0	general	w2v	54.1261
자체	1	general	w2v	54.1997
일관	0	general	w2v	54.2151
숙지	0	general	w2v	54.2105
인큐베이터	0	general	w2v	54.2144
시론	0	general	w2v	54.2098
파이낸싱	0	general	w2v	54.2136
강사	0	general	w2v	54.1774
크리스털	0	general	w2v	54.1729
거부	1	general	w2v	54.2417
우위	0	general	w2v	54.2531
호선	0	general	w2v	54.2486
아이언	0	general	w2v	54.2524
법통	0	general	w2v	54.2479
식수	0	general	w2v	54.2388
경남	0	general	w2v	54.1982
협회	0	general	w2v	54.1757
인화	0	general	w2v	54.1712
주부	0	general	w2v	54.1577
녹음	0	general	w2v	54.1653
내홍	0	general	w2v	54.1608
간첩	0	general	w2v	54.1518
기념	0	general	w2v	54.1068
열정	1	general	w2v	54.0888
쿠리에	0	general	w2v	54.0843
시	1	general	w2v	53.9321
파직	0	general	w2v	53.9277
재치	0	general	w2v	53.9232
원단	0	general	w2v	53.9187
자판	0	general	w2v	53.9143
포격	0	general	w2v	53.9053
착공	1	general	w2v	53.9244
콘테스트	0	general	w2v	53.9199
판사	1	general	w2v	53.9656
공천	0	general	w2v	54.0226
보도	1	general	w2v	54.1059
궁극	0	general	w2v	54.1097
흥인지문	0	general	w2v	54.1052
다음	1	general	w2v	54.3309
입력	0	general	w2v	54.3346
심리	1	general	w2v	54.372
쇠퇴	0	general	w2v	54.3758
품	0	general	w2v	54.3832
변경	1	general	w2v	54.4019
사필귀정	0	general	w2v	54.4056
아이다	0	general	w2v	54.4012
투척	0	general	w2v	54.3967
소감	0	general	w2v	54.4042
추징	0	general	w2v	54.4079
승리	0	general	w2v	54.3191
지명	1	general	w2v	54.3414
독립	1	general	w2v	54.3104
연극	0	general	w2v	54.2883
보슈	0	general	w2v	54.2839
직원	1	general	w2v	54.4657
농도	0	general	w2v	54.4613
매각	0	general	w2v	54.5167
의무	1	general	w2v	54.5756
당원	0	general	w2v	54.5403
섬	1	general	w2v	54.5771
탄천	0	general	w2v	54.5727
투고	0	general	w2v	54.5763
제일	0	general	w2v	54.5543
사이트	0	general	w2v	54.5278
사재	0	general	w2v	54.519
생후	0	general	w2v	54.5227
압수	0	general	w2v	54.5337
가속	0	general	w2v	54.5293
원청	0	general	w2v	54.5249
요강	0	general	w2v	54.5205
특징	0	general	w2v	54.5425
왕모기	0	general	w2v	54.5381
발동	0	general	w2v	54.5293
첨단	0	general	w2v	54.5073
시조	1	general	w2v	54.5183
조작	1	general	w2v	54.5477
풍습	0	general	w2v	54.5433
지느러미	0	general	w2v	54.5389
참배	0	general	w2v	54.5301
촉구	0	general	w2v	54.5037
부처	1	general	w2v	54.4293
터치	0	general	w2v	54.4205
인근	0	general	w2v	54.3463
격상	0	general	w2v	54.3419
방위	0	general	w2v	54.3332
로봇	0	general	w2v	54.3245
대미	0	general	w2v	54.3201
부진	0	general	w2v	54.3421
사위	0	general	w2v	54.3457
인용	1	general	w2v	54.386
레스토랑	0	general	w2v	54.3729
세비야	0	general	w2v	54.3766
해파리	0	general	w2v	54.3722
책장	0	general	w2v	54.3678
시작	1	general	w2v	54.0907
토론	0	general	w2v	54.1126
낭독	0	general	w2v	54.0997
본연	1	general	w2v	54.1252
동문	0	general	w2v	54.108
등산	0	general	w2v	54.1037
도성	0	general	w2v	54.0951
아밀로펙틴	0	general	w2v	54.0908
워크아웃	0	general	w2v	54.0736
원충	0	general	w2v	54.0693
복직	0	general	w2v	54.0607
악기	0	general	w2v	54.0564
애국	0	general	w2v	54.0637
품새	0	general	w2v	54.0674
독대	0	general	w2v	54.0588
결실	0	general	w2v	54.0661
등정	0	general	w2v	54.0618
데뷔	0	general	w2v	54.0446
국가주석	0	general	w2v	54.0275
대항	0	general	w2v	54.0311
캐스팅	0	general	w2v	54.0268
석유	0	general	w2v	54.0054
인도네시아	0	general	w2v	53.9797
최소	1	general	w2v	54.0089
투명	0	general	w2v	54.0271
혼선	0	general	w2v	54.0143
파급	0	general	w2v	54.01
시각	1	general	w2v	53.9459
단속	1	general	w2v	53.8692
산업	0	general	w2v	53.8013
기종	0	general	w2v	53.797
천혜	0	general	w2v	53.7928
운신	0	general	w2v	53.7885
묘사	0	general	w2v	53.7801
정통	1	general	w2v	53.791
압사	0	general	w2v	53.7946
예	1	general	w2v	53.8055
일화	0	general	w2v	53.7971
계열	0	general	w2v	53.7928
서부	0	general	w2v	53.7844
문화	1	general	w2v	53.8969
뇌물	0	general	w2v	53.8758
명량	0	general	w2v	53.8715
검찰	1	general	w2v	53.3935
공채	0	general	w2v	53.4117
절창	0	general	w2v	53.4153
순차	0	general	w2v	53.4111
마트	0	general	w2v	53.4028
마을	0	general	w2v	53.353
설욕	0	general	w2v	53.3489
색인	0	general	w2v	53.3447
부당	1	general	w2v	53.3773
위주	0	general	w2v	53.4171
사관	1	general	w2v	53.428
제고	0	general	w2v	53.4072
코드	0	general	w2v	53.4109
과제	1	general	w2v	53.4794
질문	0	general	w2v	53.405
봉사	0	general	w2v	53.3885
아마추어	0	general	w2v	53.3761
가톨릭	0	general	w2v	53.372
신랑	1	general	w2v	53.3828
일색	0	general	w2v	53.3786
하노버	0	general	w2v	53.3822
휴대	0	general	w2v	53.3781
전쟁	1	general	w2v	53.45
인간	1	general	w2v	53.5181
무관	0	general	w2v	53.514
협정	0	general	w2v	53.5057
낙마	0	general	w2v	53.4975
오프라인	0	general	w2v	53.4934
구현	1	general	w2v	53.4852
호가	0	general	w2v	53.481
레코드	0	general	w2v	53.4769
청사	0	general	w2v	53.4841
합동	0	general	w2v	53.4635
추락	1	general	w2v	53.4512
철	1	general	w2v	53.4691
대잠	0	general	w2v	53.465
냉동	0	general	w2v	53.4609
토지	0	general	w2v	53.4644
겨냥	0	general	w2v	53.4521
힘	1	general	w2v	53.5947
유지	1	general	w2v	53.7857
사지	1	general	w2v	53.7928
목표	1	general	w2v	53.6129
연행	0	general	w2v	53.6089
적정	0	general	w2v	53.5885
양구	0	general	w2v	53.5844
고구려	0	general	w2v	53.5915
히잡	0	general	w2v	53.5874
전속	0	general	w2v	53.5834
발제	0	general	w2v	53.5793
그래픽	0	general	w2v	53.5508
아리랑	0	general	w2v	53.5468
수갑	0	general	w2v	53.5427
흡입	0	general	w2v	53.5462
선별	0	general	w2v	53.5422
재현	0	general	w2v	53.5219
참패	0	general	w2v	53.5178
아이디	0	general	w2v	53.5138
운명	1	general	w2v	53.4894
필수	1	general	w2v	53.5035
단합	0	general	w2v	53.4914
안타	0	general	w2v	53.463
한예종	0	general	w2v	53.4665
수작	0	general	w2v	53.4625
의심	0	general	w2v	53.4261
남매	1	general	w2v	53.4367
논문	0	general	w2v	53.4003
골	1	general	w2v	53.4179
유종	0	general	w2v	53.4215
국격	0	general	w2v	53.4134
시련	0	general	w2v	53.4093
시일	1	general	w2v	53.3973
참여	1	general	w2v	53.6353
균형	0	general	w2v	53.6151
대검	0	general	w2v	53.599
위용	0	general	w2v	53.595
해발	0	general	w2v	53.587
커넥션	0	general	w2v	53.583
해안	0	general	w2v	53.5749
시름	0	general	w2v	53.5784
티셔츠	0	general	w2v	53.5819
관람	0	general	w2v	53.5658
특별	0	general	w2v	53.5096
근대	0	general	w2v	53.4896
대인	0	general	w2v	53.4931
개량	0	general	w2v	53.4851
뉴질랜드	0	general	w2v	53.4771
세공	0	general	w2v	53.4731
감면	1	general	w2v	53.4835
촬영	0	general	w2v	53.4475
천장	1	general	w2v	53.4545
극	0	general	w2v	53.4465
증명	1	general	w2v	53.4708
실전	0	general	w2v	53.4668
보카치오	0	general	w2v	53.4628
디도스	0	general	w2v	53.4548
도시	1	general	w2v	53.3791
교정	0	general	w2v	53.3751
약학	0	general	w2v	53.3711
이장	0	general	w2v	53.3671
혼잡	0	general	w2v	53.3632
전문	1	general	w2v	53.3115
수계	0	general	w2v	53.3075
재학	0	general	w2v	53.3035
개헌	0	general	w2v	53.3279
폰	0	general	w2v	53.3239
단어	0	general	w2v	53.3343
당론	0	general	w2v	53.3378
세후	0	general	w2v	53.3413
모기	0	general	w2v	53.3482
우량	0	general	w2v	53.3442
대체	0	general	w2v	53.3685
헌재	0	general	w2v	53.3527
냉정	0	general	w2v	53.3447
영합	0	general	w2v	53.3368
발	0	general	w2v	53.3531
국립	0	general	w2v	53.3492
간선	0	general	w2v	53.3526
주주	0	general	w2v	53.37
김	1	general	w2v	53.9505
스트레칭	0	general	w2v	53.9425
별관	0	general	w2v	53.9386
카자흐스탄	0	general	w2v	53.9346
최	0	general	w2v	53.84
링크	1	general	w2v	53.8467
세련	0	general	w2v	53.8349
연시	0	general	w2v	53.831
잠시	0	general	w2v	53.827
창법	0	general	w2v	53.8231
방식	0	general	w2v	53.6584
멕시코	0	general	w2v	53.6388
정규	0	general	w2v	53.631
마스터스	0	general	w2v	53.6232
보훈	0	general	w2v	53.6266
정황	0	general	w2v	53.6182
견지	0	general	w2v	53.6216
낭비	0	general	w2v	53.6021
절단	0	general	w2v	53.5982
섹스	0	general	w2v	53.6083
천명	0	general	w2v	53.6044
티	1	general	w2v	53.6179
지위	0	general	w2v	53.5984
입주	1	general	w2v	53.5556
대국	1	general	w2v	53.5657
유물	0	general	w2v	53.5502
만료	0	general	w2v	53.5424
소동	0	general	w2v	53.5346
주미	0	general	w2v	53.5307
건국	0	general	w2v	53.5341
대외	0	general	w2v	53.5302
암살	0	general	w2v	53.5225
갈증	0	general	w2v	53.5258
다윗	0	general	w2v	53.5219
탈취	0	general	w2v	53.5181
처남	0	general	w2v	53.5142
기만	0	general	w2v	53.5064
시계	0	general	w2v	53.5025
질의	0	general	w2v	53.4793
빌라	0	general	w2v	53.4715
감내	0	general	w2v	53.4638
비관	0	general	w2v	53.4599
서방	0	general	w2v	53.4633
발달	0	general	w2v	53.4594
노트	1	general	w2v	53.4478
비대	0	general	w2v	53.4439
캠페인	0	general	w2v	53.4091
언행	0	general	w2v	53.4014
시이오	0	general	w2v	53.4047
문병	0	general	w2v	53.4009
기혼	0	general	w2v	53.397
직행	0	general	w2v	53.3931
오클랜드	0	general	w2v	53.3893
흥	0	general	w2v	53.3854
불찰	0	general	w2v	53.3777
교감	0	general	w2v	53.37
물	1	general	w2v	53.4306
남해	0	general	w2v	53.4267
강세	1	general	w2v	53.457
배치	1	general	w2v	53.5207
전부	1	general	w2v	53.5375
타자	0	general	w2v	53.5259
허리케인	0	general	w2v	53.5292
한우	0	general	w2v	53.5254
나르시스	0	general	w2v	53.5287
조리	0	general	w2v	53.5249
국모	0	general	w2v	53.521
정확	0	general	w2v	53.471
체취	0	general	w2v	53.4671
바리스타	0	general	w2v	53.4633
충절	0	general	w2v	53.4666
환수	1	general	w2v	53.4436
이론	0	general	w2v	53.4397
초기	1	general	w2v	53.3898
단서	1	general	w2v	53.3822
보성	0	general	w2v	53.3855
거취	0	general	w2v	53.3702
강제	0	general	w2v	53.3936
전사	0	general	w2v	53.3898
여인	0	general	w2v	53.3706
자위	0	general	w2v	53.3668
보복	0	general	w2v	53.3438
영화	1	general	w2v	53.4539
점장	0	general	w2v	53.4573
시골	0	general	w2v	53.4458
용지	0	general	w2v	53.4491
선언	1	general	w2v	53.5056
감정	1	general	w2v	53.456
법정	1	general	w2v	53.4103
달	1	general	w2v	53.4667
합판	0	general	w2v	53.47
방역	1	general	w2v	53.4866
유적	0	general	w2v	53.4827
파워	0	general	w2v	53.4789
카메오	0	general	w2v	53.4751
좌우	1	general	w2v	53.4851
인식	1	general	w2v	53.5577
이별	0	general	w2v	53.5501
대망	0	general	w2v	53.5463
패망	0	general	w2v	53.5425
정원	1	general	w2v	53.4969
인종	0	general	w2v	53.4856
성향	0	general	w2v	53.4439
재래	0	general	w2v	53.4472
동결	1	general	w2v	53.4637
마르세유	0	general	w2v	53.467
산하	0	general	w2v	53.448
보름	1	general	w2v	53.4546
공항	0	general	w2v	53.4395
로이터	0	general	w2v	53.4357
귀	0	general	w2v	53.4017
복사	0	general	w2v	53.3979
주제	1	general	w2v	53.4374
로펌	0	general	w2v	53.4261
북측	0	general	w2v	53.4035
청약	0	general	w2v	53.3959
작	0	general	w2v	53.3922
모리타니	0	general	w2v	53.3884
소변	0	general	w2v	53.3917
직종	0	general	w2v	53.3804
약관	0	general	w2v	53.3691
동거	0	general	w2v	53.3724
밀양	0	general	w2v	53.3686
정장	0	general	w2v	53.3648
조회	0	general	w2v	53.3611
득표	0	general	w2v	53.3573
무사	0	general	w2v	53.3536
인대	0	general	w2v	53.3498
이란	0	general	w2v	53.2822
혈액	0	general	w2v	53.2784
각색	0	general	w2v	53.2746
천적	0	general	w2v	53.2779
강등	0	general	w2v	53.2667
학력	0	general	w2v	53.27
외관	0	general	w2v	53.2733
학정	0	general	w2v	53.2766
득점	0	general	w2v	53.2541
남단	0	general	w2v	53.2574
항공	0	general	w2v	53.2672
청구	1	general	w2v	53.2902
비밀	0	general	w2v	53.249
쇼팽	0	general	w2v	53.2453
피고	0	general	w2v	53.2378
보이콧	0	general	w2v	53.2266
퇴로	0	general	w2v	53.2229
업계	0	general	w2v	53.1408
비난	0	general	w2v	53.1184
소실	0	general	w2v	53.1147
애송	0	general	w2v	53.118
들	0	general	w2v	53.1143
겁	0	general	w2v	53.1176
성숙	1	general	w2v	53.1274
사랑	1	general	w2v	53.0012
전입	0	general	w2v	52.9975
벨	0	general	w2v	52.9901
도전	1	general	w2v	53.0458
합천	0	general	w2v	53.0384
불통	0	general	w2v	53.0347
모니터	0	general	w2v	53.038
착안	0	general	w2v	53.0343
권장	0	general	w2v	53.0441
품성	0	general	w2v	53.0404
흉	0	general	w2v	53.0367
비정	0	general	w2v	53.033
여건	0	general	w2v	53.0658
감청	1	general	w2v	53.0723
제창	0	general	w2v	53.0756
시황	0	general	w2v	53.0719
완료	0	general	w2v	53.1046
하청	0	general	w2v	53.1009
산간	0	general	w2v	53.0972
강국	0	general	w2v	53.0787
중국	1	general	w2v	53.6686
도움	1	general	w2v	53.7829
재산	0	general	w2v	53.8051
생텍쥐페리	0	general	w2v	53.8014
주로	0	general	w2v	53.7977
스릴러	0	general	w2v	53.7972
충당	0	general	w2v	53.7898
토끼	0	general	w2v	53.7861
강간	0	general	w2v	53.7788
신입	0	general	w2v	53.7851
부부	1	general	w2v	53.8104
아카데미	0	general	w2v	53.8167
베테랑	0	general	w2v	53.823
우세	0	general	w2v	53.8156
묵인	0	general	w2v	53.812
정권	1	general	w2v	53.6286
주니어	0	general	w2v	53.625
드라이버	0	general	w2v	53.6177
페인트	0	general	w2v	53.614
메모	0	general	w2v	53.6067
사직	0	general	w2v	53.6099
모드	1	general	w2v	53.6162
첩보	0	general	w2v	53.6125
공상	0	general	w2v	53.6089
연임	0	general	w2v	53.6016
항암	0	general	w2v	53.5979
회귀	0	general	w2v	53.5943
칭찬	1	general	w2v	53.6006
살상	0	general	w2v	53.597
자리	1	general	w2v	53.4188
공안	0	general	w2v	53.4346
기류	0	general	w2v	53.4441
군벌	0	general	w2v	53.4404
아내	0	general	w2v	53.4115
분절	0	general	w2v	53.4079
입단	0	general	w2v	53.4006
취바리	0	general	w2v	53.4038
항의	1	general	w2v	53.429
수요	1	general	w2v	53.5328
이	1	general	w2v	53.6049
행장	0	general	w2v	53.6143
가지	1	general	w2v	53.6206
진리	0	general	w2v	53.6133
임명	0	general	w2v	53.57
상트페테르부르크	0	general	w2v	53.5731
알레르기	0	general	w2v	53.5794
유치	1	general	w2v	53.6387
덕성	0	general	w2v	53.6351
최다	0	general	w2v	53.6413
구장	0	general	w2v	53.6341
독감	0	general	w2v	53.6269
활용	1	general	w2v	53.7482
만능	0	general	w2v	53.7409
투서	0	general	w2v	53.7373
표본	0	general	w2v	53.7497
개방	1	general	w2v	53.7714
쿠폰	1	general	w2v	53.7807
본진	0	general	w2v	53.7838
일념	0	general	w2v	53.7802
추가	1	general	w2v	53.5186
침수	0	general	w2v	53.515
치매	0	general	w2v	53.5079
소금	0	general	w2v	53.5172
켐니츠	0	general	w2v	53.5136
이의	0	general	w2v	53.5167
감액	0	general	w2v	53.5132
노조	0	general	w2v	53.5966
비제이	0	general	w2v	53.593
풍광	0	general	w2v	53.5961
임원	1	general	w2v	53.5498
룰	0	general	w2v	53.5591
윈윈	0	general	w2v	53.5683
원로	0	general	w2v	53.5541
이바지	0	general	w2v	53.5695
보수	1	general	w2v	53.6065
발굴	1	general	w2v	53.539
사과	1	general	w2v	53.6035
최후	0	general	w2v	53.6066
둔화	0	general	w2v	53.5995
응답	0	general	w2v	53.5889
자금	1	general	w2v	53.641
접촉	1	general	w2v	53.5985
협상	1	general	w2v	53.7054
습기	0	general	w2v	53.7019
권고	0	general	w2v	53.7049
폐막	0	general	w2v	53.6908
장외	0	general	w2v	53.6938
섭렵	0	general	w2v	53.6903
애널리스트	0	general	w2v	53.6832
출생	0	general	w2v	53.6797
여당	1	general	w2v	53.7649
기색	0	general	w2v	53.7679
월별	0	general	w2v	53.774
비단	0	general	w2v	53.777
효과	1	general	w2v	53.892
보관	0	general	w2v	53.8743
관철	0	general	w2v	53.8673
가용	0	general	w2v	53.8733
교구	0	general	w2v	53.8663
이관	0	general	w2v	53.8592
사양	0	general	w2v	53.8522
생리	0	general	w2v	53.8487
야유	0	general	w2v	53.8451
신선	0	general	w2v	53.8381
멀티플렉스	0	general	w2v	53.8311
전선	1	general	w2v	53.8462
칼럼	0	general	w2v	53.8426
반찬	0	general	w2v	53.8356
반감	0	general	w2v	53.8286
거대	0	general	w2v	53.8075
아코디언	0	general	w2v	53.804
화타	0	general	w2v	53.8004
쇄신	0	general	w2v	53.7864
포천	0	general	w2v	53.7829
시동	0	general	w2v	53.7724
아틀라스	0	general	w2v	53.7754
유탄	0	general	w2v	53.7814
방통위	0	general	w2v	53.7533
이병	0	general	w2v	53.7463
캔	0	general	w2v	53.7493
탈모	0	general	w2v	53.7423
출력	0	general	w2v	53.7454
증차	0	general	w2v	53.7383
승계	0	general	w2v	53.7278
연기	1	general	w2v	53.6824
헌혈	0	general	w2v	53.6754
인테리어	0	general	w2v	53.6579
순검	0	general	w2v	53.6544
숨	1	general	w2v	53.6755
시카고	0	general	w2v	53.6616
방언	0	general	w2v	53.6581
역도산	0	general	w2v	53.6546
권력	0	general	w2v	53.6162
유엔	0	general	w2v	53.5466
조롱	0	general	w2v	53.5496
싱가포르	0	general	w2v	53.5617
강풍	0	general	w2v	53.5582
신청	1	general	w2v	53.503
중견	0	general	w2v	53.4961
당수	0	general	w2v	53.4926
꿈	1	general	w2v	53.4062
주민	1	general	w2v	53.5562
급변	0	general	w2v	53.5622
총장	1	general	w2v	53.6279
폭주	0	general	w2v	53.6245
하야	0	general	w2v	53.6305
함유	0	general	w2v	53.627
