lexeme	ambiguous	mode	model	score
비율	1	weighted	bert	59.9757
효력	1	weighted	bert	60.0243
천사	0	weighted	bert	59.9515
동아리	0	weighted	bert	59.8788
육성	0	weighted	bert	59.9274
아침	1	weighted	bert	59.8549
수확	1	weighted	bert	59.7826
상처	1	weighted	bert	59.8311
한국	1	weighted	bert	59.759
여성	1	weighted	bert	59.6871
날	1	weighted	bert	59.7356
검증	1	weighted	bert	59.7839
최대	0	weighted	bert	59.8321
천국	0	weighted	bert	59.7605
예산	1	weighted	bert	59.689
축적	0	weighted	bert	59.7372
심판	1	weighted	bert	59.7852
토마토	0	weighted	bert	59.8331
판매	0	weighted	bert	59.881
까닭	0	weighted	bert	59.9287
지분	1	weighted	bert	59.8575
눈	1	weighted	bert	59.7865
인물	1	weighted	bert	59.8341
시험	1	weighted	bert	59.8817
소리	1	weighted	bert	59.8109
독일	0	weighted	bert	59.8583
충신	0	weighted	bert	59.9057
앞	1	weighted	bert	59.8351
일본	1	weighted	bert	59.7647
시간	1	weighted	bert	59.6945
용서	0	weighted	bert	59.6244
출간	0	weighted	bert	59.6717
노사	0	weighted	bert	59.6019
속도	1	weighted	bert	59.6491
공고	1	weighted	bert	59.6963
출시	0	weighted	bert	59.7433
어려움	0	weighted	bert	59.7902
합의	1	weighted	bert	59.837
전승	0	weighted	bert	59.7674
교통	0	weighted	bert	59.698
책임	1	weighted	bert	59.6288
거절	0	weighted	bert	59.5597
독서	0	weighted	bert	59.4907
쓰레기	1	weighted	bert	59.422
대신	1	weighted	bert	59.4688
희생	1	weighted	bert	59.4002
차량	1	weighted	bert	59.447
단계	0	weighted	bert	59.3786
수기	1	weighted	bert	59.4253
음성	0	weighted	bert	59.3571
노선	1	weighted	bert	59.4037
임신	0	weighted	bert	59.3356
아기	0	weighted	bert	59.3822
명소	0	weighted	bert	59.4286
이벤트	1	weighted	bert	59.3607
올	1	weighted	bert	59.293
수렴	1	weighted	bert	59.3394
자신	1	weighted	bert	59.3857
경위	1	weighted	bert	59.4318
디자이너	0	weighted	bert	59.4779
사회	1	weighted	bert	59.5238
남북	0	weighted	bert	59.5696
영상	0	weighted	bert	59.5023
해	1	weighted	bert	59.548
화	0	weighted	bert	59.4808
권한	0	weighted	bert	59.5265
유산	1	weighted	bert	59.5721
정책	1	weighted	bert	59.5051
의원	1	weighted	bert	59.4382
해석	1	weighted	bert	59.4837
오후	1	weighted	bert	59.417
실천	1	weighted	bert	59.3505
주차	1	weighted	bert	59.2841
특사	0	weighted	bert	59.2179
병상	0	weighted	bert	59.2634
풍요	0	weighted	bert	59.3088
관객	0	weighted	bert	59.3541
미사일	0	weighted	bert	59.3993
감세	0	weighted	bert	59.3333
작성	1	weighted	bert	59.2675
누명	0	weighted	bert	59.2018
베이징	0	weighted	bert	59.247
감염	1	weighted	bert	59.292
열쇠	0	weighted	bert	59.337
부지	0	weighted	bert	59.2715
치료	0	weighted	bert	59.3164
각종	0	weighted	bert	59.3612
경고	1	weighted	bert	59.2959
경험	1	weighted	bert	59.3407
실현	0	weighted	bert	59.3853
사전	1	weighted	bert	59.3202
실력	0	weighted	bert	59.3647
소속	0	weighted	bert	59.2998
회사	1	weighted	bert	59.235
개최	0	weighted	bert	59.2795
협조	1	weighted	bert	59.3239
구입	1	weighted	bert	59.2593
위원	0	weighted	bert	59.3036
유니폼	1	weighted	bert	59.3478
밤	0	weighted	bert	59.2834
불	1	weighted	bert	59.3275
수사	1	weighted	bert	59.2633
소문	1	weighted	bert	59.3074
산	0	weighted	bert	59.2432
선발	1	weighted	bert	59.1793
꽃	1	weighted	bert	59.2233
회초리	0	weighted	bert	59.2672
인정	1	weighted	bert	59.2034
생산	0	weighted	bert	59.1398
지속	1	weighted	bert	59.1837
필요	0	weighted	bert	59.2275
안목	1	weighted	bert	59.2712
아이	1	weighted	bert	59.2077
편안	0	weighted	bert	59.2513
행복	1	weighted	bert	59.188
광장	0	weighted	bert	59.1249
역풍	1	weighted	bert	59.0618
주인	1	weighted	bert	59.1054
꼴	0	weighted	bert	59.0426
애	1	weighted	bert	58.9798
종사	0	weighted	bert	58.9172
여행	1	weighted	bert	58.8547
동작	1	weighted	bert	58.8983
모욕	0	weighted	bert	58.9418
일	1	weighted	bert	58.9852
형	1	weighted	bert	59.0285
대회	1	weighted	bert	58.9662
창당	0	weighted	bert	59.0095
하노이	0	weighted	bert	59.0526
제출	1	weighted	bert	58.9905
수석	0	weighted	bert	58.9286
범인	0	weighted	bert	58.8667
계획	1	weighted	bert	58.805
의자	1	weighted	bert	58.8482
이내	0	weighted	bert	58.8912
단추	0	weighted	bert	58.8297
열매	0	weighted	bert	58.8727
의결	0	weighted	bert	58.9155
아테네	0	weighted	bert	58.8542
전화	1	weighted	bert	58.7929
원조	1	weighted	bert	58.8358
점검	0	weighted	bert	58.8785
시인	1	weighted	bert	58.9212
통로	1	weighted	bert	58.9637
강	1	weighted	bert	59.0062
저서	0	weighted	bert	59.0486
부품	0	weighted	bert	59.0909
종류	1	weighted	bert	59.0299
총	0	weighted	bert	58.9691
선출	0	weighted	bert	58.9083
부문	0	weighted	bert	58.8477
해결	1	weighted	bert	58.7873
선장	0	weighted	bert	58.7269
전제	0	weighted	bert	58.6667
압력	1	weighted	bert	58.709
게임	1	weighted	bert	58.7513
충성	0	weighted	bert	58.6912
시대	1	weighted	bert	58.7334
급	0	weighted	bert	58.6735
규칙	0	weighted	bert	58.6137
칼	0	weighted	bert	58.554
화음	0	weighted	bert	58.5961
위	1	weighted	bert	58.6382
예외	0	weighted	bert	58.6802
법률	1	weighted	bert	58.6207
최초	0	weighted	bert	58.6626
통신	1	weighted	bert	58.7045
압도	0	weighted	bert	58.6451
고정	1	weighted	bert	58.6869
장마	0	weighted	bert	58.7286
공연	1	weighted	bert	58.6694
윤기	0	weighted	bert	58.6103
공시	1	weighted	bert	58.6519
채택	0	weighted	bert	58.6935
선로	0	weighted	bert	58.6345
어버이	0	weighted	bert	58.676
의회	0	weighted	bert	58.6172
출처	0	weighted	bert	58.6587
개인	1	weighted	bert	58.7
자	0	weighted	bert	58.6414
개정	1	weighted	bert	58.5828
잠깐	0	weighted	bert	58.6241
신설	0	weighted	bert	58.5657
단체	1	weighted	bert	58.607
취임	0	weighted	bert	58.6481
감독	1	weighted	bert	58.6892
운전	0	weighted	bert	58.631
곳	1	weighted	bert	58.5728
대책	1	weighted	bert	58.6139
위험	0	weighted	bert	58.6548
맛	1	weighted	bert	58.6957
주장	1	weighted	bert	58.7364
고속	0	weighted	bert	58.6785
중간	1	weighted	bert	58.7192
신생	0	weighted	bert	58.6614
자세	1	weighted	bert	58.7021
제안	1	weighted	bert	58.6444
보호	1	weighted	bert	58.685
영향	1	weighted	bert	58.6275
전말	0	weighted	bert	58.668
검색	0	weighted	bert	58.6106
임금	0	weighted	bert	58.5533
곁	0	weighted	bert	58.5938
부대	1	weighted	bert	58.6341
재개	1	weighted	bert	58.6745
수분	0	weighted	bert	58.6173
거장	0	weighted	bert	58.5603
모양	0	weighted	bert	58.5034
남편	1	weighted	bert	58.4466
제한	0	weighted	bert	58.4869
주소	0	weighted	bert	58.4302
치즈	0	weighted	bert	58.4705
이틀	0	weighted	bert	58.5106
시야	1	weighted	bert	58.5507
주문	1	weighted	bert	58.5907
측근	0	weighted	bert	58.5342
재난	0	weighted	bert	58.5742
기억	1	weighted	bert	58.5178
기회	1	weighted	bert	58.4615
휘장	0	weighted	bert	58.4054
직후	0	weighted	bert	58.4453
즐거움	0	weighted	bert	58.4851
완화	1	weighted	bert	58.4291
축제	1	weighted	bert	58.3732
생활	1	weighted	bert	58.3174
무기	1	weighted	bert	58.2617
초반	1	weighted	bert	58.3015
소형	0	weighted	bert	58.2459
본질	0	weighted	bert	58.1905
졸업	1	weighted	bert	58.2303
수염	0	weighted	bert	58.1749
공짜	0	weighted	bert	58.2146
자격	1	weighted	bert	58.2543
문구	0	weighted	bert	58.1991
검사	1	weighted	bert	58.1439
용역	0	weighted	bert	58.1835
비교	1	weighted	bert	58.2231
난리	0	weighted	bert	58.1681
원천	1	weighted	bert	58.2075
번영	0	weighted	bert	58.1527
여유	1	weighted	bert	58.1921
개전	0	weighted	bert	58.1373
의도	1	weighted	bert	58.1767
인류	1	weighted	bert	58.1221
핵심	0	weighted	bert	58.1614
재생	1	weighted	bert	58.2006
이용	1	weighted	bert	58.2397
국	0	weighted	bert	58.1852
삶	0	weighted	bert	58.2243
원망	0	weighted	bert	58.1699
피	0	weighted	bert	58.1157
지금	1	weighted	bert	58.0615
죄	1	weighted	bert	58.1006
발표	1	weighted	bert	58.1395
후원	1	weighted	bert	58.1784
노인	0	weighted	bert	58.2173
잠	0	weighted	bert	58.1633
뜻	1	weighted	bert	58.202
역대	1	weighted	bert	58.1481
대함	0	weighted	bert	58.0944
혁신	0	weighted	bert	58.1331
희망	1	weighted	bert	58.0794
인원	0	weighted	bert	58.1181
전시	1	weighted	bert	58.1567
집합	0	weighted	bert	58.1031
파괴	1	weighted	bert	58.1417
사실	1	weighted	bert	58.0882
근거	1	weighted	bert	58.1267
행운	0	weighted	bert	58.0734
국수	0	weighted	bert	58.0202
설	1	weighted	bert	58.0586
저항	1	weighted	bert	58.097
시절	1	weighted	bert	58.1353
티브이	0	weighted	bert	58.1735
예방	1	weighted	bert	58.2117
개교	0	weighted	bert	58.1586
스스로	0	weighted	bert	58.1056
공약	0	weighted	bert	58.0528
차이	0	weighted	bert	58.0909
연설	0	weighted	bert	58.129
애초	1	weighted	bert	58.167
사항	0	weighted	bert	58.2049
이후	1	weighted	bert	58.1522
모시	0	weighted	bert	58.0995
계속	1	weighted	bert	58.047
모임	0	weighted	bert	57.9946
비	1	weighted	bert	58.0325
개봉	0	weighted	bert	57.9802
밥	1	weighted	bert	58.018
차주	1	weighted	bert	57.9658
경쟁	0	weighted	bert	58.0036
사고	1	weighted	bert	58.0413
절반	0	weighted	bert	58.079
선임	1	weighted	bert	58.0269
식품	0	weighted	bert	58.0645
남자	1	weighted	bert	58.1021
반	1	weighted	bert	58.1395
진출	1	weighted	bert	58.1769
인기	1	weighted	bert	58.2143
군대	0	weighted	bert	58.2516
경계	1	weighted	bert	58.2888
대표	1	weighted	bert	58.3259
난색	0	weighted	bert	58.274
통일	0	weighted	bert	58.2222
요절	0	weighted	bert	58.1705
개원	1	weighted	bert	58.2076
폴	0	weighted	bert	58.156
장편	1	weighted	bert	58.1931
진심	0	weighted	bert	58.2301
공군	0	weighted	bert	58.1786
농사	0	weighted	bert	58.1272
신약	0	weighted	bert	58.0759
날씨	0	weighted	bert	58.1129
건축	0	weighted	bert	58.0617
베트남	0	weighted	bert	58.0986
대중	0	weighted	bert	58.0475
동일	0	weighted	bert	58.0844
정비	1	weighted	bert	58.1212
당초	0	weighted	bert	58.0702
새	1	weighted	bert	58.1069
음료	0	weighted	bert	58.1436
라이터	0	weighted	bert	58.1802
인상	1	weighted	bert	58.1294
연구	1	weighted	bert	58.0786
감상	1	weighted	bert	58.1152
연결	1	weighted	bert	58.0645
움직임	1	weighted	bert	58.101
국정	1	weighted	bert	58.1375
숙제	1	weighted	bert	58.1739
보합	0	weighted	bert	58.2103
수주	1	weighted	bert	58.2465
층	1	weighted	bert	58.2827
방법	0	weighted	bert	58.3189
경선	0	weighted	bert	58.2684
국회	1	weighted	bert	58.218
계곡	0	weighted	bert	58.2541
온라인	0	weighted	bert	58.2902
형태	1	weighted	bert	58.3261
사형	0	weighted	bert	58.2759
수익	1	weighted	bert	58.2257
영문	0	weighted	bert	58.1756
마비	1	weighted	bert	58.2115
하위	0	weighted	bert	58.2474
애정	1	weighted	bert	58.2833
이미지	1	weighted	bert	58.2333
매력	0	weighted	bert	58.2691
행위	1	weighted	bert	58.3048
고객	1	weighted	bert	58.3405
재정	1	weighted	bert	58.3761
신체	0	weighted	bert	58.3262
평생	0	weighted	bert	58.3618
이름	1	weighted	bert	58.3973
이웃	0	weighted	bert	58.4327
자녀	0	weighted	bert	58.383
축하	0	weighted	bert	58.4184
시행	1	weighted	bert	58.4537
외부	1	weighted	bert	58.489
리더십	0	weighted	bert	58.5242
태도	1	weighted	bert	58.5593
상가	1	weighted	bert	58.5944
주체	1	weighted	bert	58.6294
발생	0	weighted	bert	58.5799
현장	1	weighted	bert	58.5304
이모	0	weighted	bert	58.481
회담	0	weighted	bert	58.516
휴식	0	weighted	bert	58.4667
미	1	weighted	bert	58.5017
허기	0	weighted	bert	58.5366
프로	1	weighted	bert	58.5714
보강	0	weighted	bert	58.6062
차관	0	weighted	bert	58.557
가을	0	weighted	bert	58.508
연말	0	weighted	bert	58.5427
경영	0	weighted	bert	58.5774
두려움	0	weighted	bert	58.612
차원	1	weighted	bert	58.6466
영리	0	weighted	bert	58.5977
싸움	0	weighted	bert	58.6322
처리	1	weighted	bert	58.6667
장관	1	weighted	bert	58.6178
회보	0	weighted	bert	58.6522
바람	1	weighted	bert	58.6866
조선	1	weighted	bert	58.7209
모두	0	weighted	bert	58.7552
고집	0	weighted	bert	58.7894
기능	1	weighted	bert	58.8235
성분	0	weighted	bert	58.7748
가정	1	weighted	bert	58.8089
임기	1	weighted	bert	58.7603
시스템	0	weighted	bert	58.7944
변론	0	weighted	bert	58.7459
세부	0	weighted	bert	58.6974
작년	0	weighted	bert	58.7315
학습	0	weighted	bert	58.7654
방문	1	weighted	bert	58.7171
지급	0	weighted	bert	58.751
선행	0	weighted	bert	58.7849
커피	1	weighted	bert	58.8187
대처	1	weighted	bert	58.8525
시합	0	weighted	bert	58.8862
격리	0	weighted	bert	58.838
조정	1	weighted	bert	58.8716
봉투	0	weighted	bert	58.9052
유명	0	weighted	bert	58.9388
바탕	1	weighted	bert	58.9723
규모	1	weighted	bert	58.9242
파동	0	weighted	bert	58.8762
의지	1	weighted	bert	58.9097
등장	1	weighted	bert	58.9431
멸치	0	weighted	bert	58.9764
끈	0	weighted	bert	58.9286
별도	1	weighted	bert	58.8808
무대	1	weighted	bert	58.9141
실상	0	weighted	bert	58.8664
점수	0	weighted	bert	58.8188
넋	0	weighted	bert	58.8521
지인	0	weighted	bert	58.8045
이야기	1	weighted	bert	58.8378
셀프	0	weighted	bert	58.871
기원	1	weighted	bert	58.9041
편성	1	weighted	bert	58.9372
답	1	weighted	bert	58.9702
악화	1	weighted	bert	59.0032
재물	0	weighted	bert	58.9558
마력	0	weighted	bert	58.9888
직업	0	weighted	bert	59.0217
지원	1	weighted	bert	58.9744
충치	0	weighted	bert	59.0072
그룹	1	weighted	bert	59.04
향기	0	weighted	bert	58.9928
충격	1	weighted	bert	59.0256
중독	1	weighted	bert	59.0583
운동	1	weighted	bert	59.0909
장남	0	weighted	bert	59.1235
재판	0	weighted	bert	59.0764
표정	0	weighted	bert	59.109
종전	1	weighted	bert	59.062
모집	0	weighted	bert	59.0945
부과	1	weighted	bert	59.127
한은	0	weighted	bert	59.1594
지침	0	weighted	bert	59.1918
표현	0	weighted	bert	59.2241
부담	1	weighted	bert	59.2563
시설	0	weighted	bert	59.2095
작가	0	weighted	bert	59.2417
감사	1	weighted	bert	59.2739
돈	1	weighted	bert	59.2271
라면	0	weighted	bert	59.2593
개선	1	weighted	bert	59.2913
만찬	0	weighted	bert	59.3234
이념	0	weighted	bert	59.2767
고생	0	weighted	bert	59.3087
성	1	weighted	bert	59.3407
관심	1	weighted	bert	59.2941
범위	1	weighted	bert	59.326
우수	0	weighted	bert	59.2796
가축	0	weighted	bert	59.2332
정부	1	weighted	bert	59.1869
별명	0	weighted	bert	59.1406
피아니스트	0	weighted	bert	59.1725
선수	1	weighted	bert	59.2044
맥주	0	weighted	bert	59.2362
합	1	weighted	bert	59.2679
구간	1	weighted	bert	59.2996
지방	1	weighted	bert	59.3313
인절미	0	weighted	bert	59.3629
성품	0	weighted	bert	59.3944
야당	0	weighted	bert	59.4259
전진	0	weighted	bert	59.3798
변화	0	weighted	bert	59.4113
고층	1	weighted	bert	59.3653
프로젝트	1	weighted	bert	59.3968
활동	1	weighted	bert	59.4281
동네	0	weighted	bert	59.4595
방귀	0	weighted	bert	59.4907
줄	1	weighted	bert	59.522
피아노	0	weighted	bert	59.4761
댁	0	weighted	bert	59.4303
드라마	1	weighted	bert	59.3846
운행	1	weighted	bert	59.4158
세원	0	weighted	bert	59.447
적성	1	weighted	bert	59.4781
지혜	0	weighted	bert	59.5092
근로	0	weighted	bert	59.4636
우울	0	weighted	bert	59.4181
통풍	0	weighted	bert	59.3726
정도	1	weighted	bert	59.4037
위반	1	weighted	bert	59.3583
유효	0	weighted	bert	59.3893
고개	1	weighted	bert	59.344
방안	1	weighted	bert	59.2988
서명	1	weighted	bert	59.3298
면제	0	weighted	bert	59.2846
포인트	1	weighted	bert	59.2395
장사	0	weighted	bert	59.1945
오늘	1	weighted	bert	59.1496
가결	0	weighted	bert	59.1047
약속	0	weighted	bert	59.1357
상위	0	weighted	bert	59.0909
노력	1	weighted	bert	59.0462
의미	1	weighted	bert	59.0015
벽	1	weighted	bert	59.0325
논평	0	weighted	bert	59.0634
능력	1	weighted	bert	59.0943
할인	0	weighted	bert	59.0498
고장	1	weighted	bert	59.0806
문제	1	weighted	bert	59.0361
선거	1	weighted	bert	58.9917
텔레비전	0	weighted	bert	59.0226
요구	1	weighted	bert	59.0533
기록	1	weighted	bert	59.009
승인	1	weighted	bert	59.0398
제시	1	weighted	bert	59.0705
매출	0	weighted	bert	59.1011
뿌리	1	weighted	bert	59.1317
투표	0	weighted	bert	59.1623
리노	0	weighted	bert	59.1928
망치	0	weighted	bert	59.2233
작업	1	weighted	bert	59.1791
길	1	weighted	bert	59.135
취재	0	weighted	bert	59.1654
정성	1	weighted	bert	59.1958
민간	0	weighted	bert	59.1518
설립	0	weighted	bert	59.1822
주시	0	weighted	bert	59.1382
부실	0	weighted	bert	59.0943
기자	1	weighted	bert	59.1246
발음	0	weighted	bert	59.1549
명분	1	weighted	bert	59.1852
성공	1	weighted	bert	59.1414
내년	0	weighted	bert	59.1716
모범	0	weighted	bert	59.2018
확장	0	weighted	bert	59.2319
수준	1	weighted	bert	59.262
가동	0	weighted	bert	59.292
위기	1	weighted	bert	59.322
소통	1	weighted	bert	59.352
제목	0	weighted	bert	59.3819
통제	1	weighted	bert	59.3382
전	1	weighted	bert	59.3681
책	1	weighted	bert	59.3245
아들	0	weighted	bert	59.3544
어깨	0	weighted	bert	59.3842
확정	1	weighted	bert	59.4139
공포	1	weighted	bert	59.4436
책상	0	weighted	bert	59.4733
지정	1	weighted	bert	59.5029
물가	0	weighted	bert	59.5325
연락	1	weighted	bert	59.562
틀	1	weighted	bert	59.5915
유작	0	weighted	bert	59.621
동력	0	weighted	bert	59.5776
의식	1	weighted	bert	59.607
확충	0	weighted	bert	59.6364
씨	1	weighted	bert	59.6657
금리	0	weighted	bert	59.6224
귀환	0	weighted	bert	59.6517
정돈	0	weighted	bert	59.6084
조성	1	weighted	bert	59.6377
분위기	1	weighted	bert	59.6669
처벌	0	weighted	bert	59.6961
훈련	1	weighted	bert	59.7252
초대	1	weighted	bert	59.7543
진행	1	weighted	bert	59.7112
화가	0	weighted	bert	59.6681
협의	1	weighted	bert	59.6251
방한	1	weighted	bert	59.5821
마음	1	weighted	bert	59.6112
그림	0	weighted	bert	59.6403
등록	1	weighted	bert	59.6693
거금	0	weighted	bert	59.6264
성적	1	weighted	bert	59.6554
평화	1	weighted	bert	59.6126
향후	0	weighted	bert	59.6416
취소	0	weighted	bert	59.5989
각주	0	weighted	bert	59.5562
내용	1	weighted	bert	59.5136
외투	0	weighted	bert	59.5425
비용	1	weighted	bert	59.5
발급	0	weighted	bert	59.5289
단순	0	weighted	bert	59.4864
수	1	weighted	bert	59.5153
모델	1	weighted	bert	59.5442
의욕	0	weighted	bert	59.573
집	1	weighted	bert	59.5306
내심	0	weighted	bert	59.5593
아버지	1	weighted	bert	59.517
쥐	1	weighted	bert	59.5458
공정	1	weighted	bert	59.5035
고민	0	weighted	bert	59.5322
공석	1	weighted	bert	59.5609
전원	0	weighted	bert	59.5895
지역	1	weighted	bert	59.5474

Average score: 57.8516
